Datetime, ECGRaw , AvgECG , ampECG , MAX , GSRRaw , Resistance , GSR(kohm) , SCL , GSRRMS , GSRMAV , EMGRaw , EMGRMS , EMGMAV , EMGVAR , EMGSSI , IEMG , AccX , AccY, AccZ , GyroX , GyroY , GyroZ , Aroll , Apitch , Groll , Gpitch, Gyaw , Combroll , Combpitch,Features
34:17.8,524,407,610.5,524,448,1.28,779.13,2.19,64.69,448,129,129,129,16640,0,0,1,0.01,0.17,-2.18,0.05,-1.88,-0.11,-78.94,-6.87,-6.16,-2.52,-6.6,-9.07,Standing
34:17.9,528,409,613.5,528,448,1.28,779.13,2.19,64.69,448,129,129,129,16640,16641,129,0.98,0,0.17,-2.17,-0.98,-0.94,-0.44,-78.29,-7.03,-6.45,-2.53,-6.77,-9.33,Standing
34:18.0,509,411,616.5,528,449,1.28,782.23,2.19,64.69,448,129,129,129,16640,33282,258,0.97,0.01,0.17,-2.63,0.43,-0.52,0.13,-78.37,-7.24,-6.61,-2.51,-6.94,-9.48,Standing
34:18.1,520,413,619.5,528,448,1.28,779.13,2.19,64.69,448,129,129,129,16640,49923,387,0.99,-0.01,0.18,-1.8,2.45,0.67,-0.87,-78.15,-7.36,-6.57,-2.36,-7.1,-9.43,Standing
34:18.2,548,416,624,548,448,1.28,779.13,2.19,64.69,448,130,129,129,16640,66823,517,1.01,-0.01,0.19,-3.21,-1.2,-2.35,-0.95,-77.93,-7.62,-6.88,-2.52,-7.36,-9.72,Standing
34:18.3,544,418,627,548,448,1.28,779.13,2.19,64.69,448,129,129,129,16640,83464,646,0.98,0,0.18,-2.55,2.44,-1.33,-0.72,-78.14,-7.82,-6.84,-2.57,-7.54,-9.69,Standing
34:18.4,528,420,630,548,448,1.28,779.13,2.19,64.69,448,129,129,129,16640,100105,775,0.99,0,0.2,-1.89,0.37,-0.69,-0.86,-77.01,-7.95,-7,-2.56,-7.67,-9.8,Standing
34:18.5,524,422,633,548,448,1.28,779.13,2.19,64.69,448,128,129,129,16640,116489,903,0.98,0,0.2,-2.05,2.76,0.1,-0.59,-76.95,-8.1,-6.93,-2.47,-7.8,-9.73,Standing
34:18.6,521,424,636,548,448,1.28,779.13,2.19,64.69,448,129,129,129,16640,133130,1032,1,-0.01,0.21,-1.11,1.38,-0.23,-1.24,-76.62,-8.16,-6.99,-2.42,-7.88,-9.77,Standing
34:18.7,525,425,637.5,548,448,1.28,779.13,2.19,64.69,448,132,129,129,16640,150554,1164,0.99,0.01,0.18,-1.02,-1.88,-3.08,-0.16,-78,-8.2,-7.37,-2.64,-7.88,-10.2,Standing
34:18.8,519,427,640.5,548,448,1.28,779.13,2.19,64.69,448,129,129.3,129,16718,0,0,0.99,-0.01,0.18,-1.64,0.12,-2.24,-0.9,-78.33,-8.31,-7.56,-2.79,-8.01,-10.39,Standing
34:18.9,500,428,642,548,448,1.28,779.13,2.19,64.69,448,129,129.3,129,16718,16641,129,0.98,0,0.18,-2.69,1.35,-0.98,-0.52,-78.15,-8.52,-7.62,-2.81,-8.2,-10.44,Standing
34:19.0,506,429,643.5,548,449,1.28,782.23,2.19,64.69,448,130,129.3,129,16718,33541,259,0.98,0,0.18,-2.07,0.97,-0.18,-0.66,-78.24,-8.67,-7.72,-2.75,-8.35,-10.54,Standing
34:19.1,507,431,646.5,548,448,1.28,779.13,2.19,64.69,448,130,129.3,129,16718,50441,389,1,0,0.19,-2.53,3.23,-0.69,-0.8,-77.67,-8.87,-7.6,-2.74,-8.54,-10.41,Standing
34:19.2,502,432,648,548,448,1.28,779.13,2.19,64.69,448,129,129.3,129,16718,67082,518,1,-0.01,0.2,-1.42,0.06,-2.52,-1.09,-77.1,-8.95,-7.8,-2.91,-8.64,-10.57,Standing
34:19.3,501,433,649.5,548,449,1.28,782.23,2.19,64.69,448,130,129.3,129,16718,83982,648,0.98,0,0.18,-1.94,-0.9,-2.91,-0.33,-78.08,-9.09,-8.09,-3.12,-8.74,-10.89,Standing
34:19.4,477,434,651,548,448,1.28,779.13,2.19,64.69,448,129,129.3,129,16718,100623,777,0.99,0,0.17,-1.28,1.8,-1.35,-0.51,-78.63,-9.16,-8.11,-3.18,-8.81,-10.93,Standing
34:19.5,480,434,651,548,448,1.28,779.13,2.19,64.69,448,129,129.3,129,16718,117264,906,0.99,0,0.19,-1.1,1.59,-0.92,-0.54,-77.78,-9.22,-8.15,-3.19,-8.87,-10.93,Standing
34:19.6,480,435,652.5,548,449,1.28,782.23,2.19,64.69,448,129,129.3,129,16718,133905,1035,1,0,0.2,-2.24,0.93,-1.45,-0.65,-77.32,-9.38,-8.25,-3.26,-9.03,-11.02,Standing
34:19.7,476,436,654,548,448,1.28,779.13,2.19,64.69,448,129,129.3,129,16718,150546,1164,0.99,0.01,0.18,-1.98,0.64,-1.53,-0.19,-77.95,-9.52,-8.39,-3.33,-9.15,-11.17,Standing
34:19.8,483,436,654,548,448,1.28,779.13,2.19,66.07,448,129,129.3,129,16717,0,0,0.98,0.01,0.19,-2.2,0.63,-2.32,-0.19,-77.65,-9.69,-8.52,-3.48,-9.31,-11.29,Standing
34:19.9,492,437,655.5,548,448,1.28,779.13,2.19,66.07,448,129,129.3,129,16717,16641,129,0.99,0.01,0.18,-1.26,2.71,-0.18,-0.27,-77.87,-9.76,-8.45,-3.42,-9.38,-11.23,Standing
34:20.0,465,437,655.5,548,449,1.28,782.23,2.19,66.07,448,130,129.3,129,16717,33541,259,1,0,0.19,-2.53,1.53,-1.28,-0.75,-77.75,-9.95,-8.5,-3.47,-9.58,-11.27,Standing
34:20.1,465,438,657,548,448,1.28,779.13,2.19,66.07,448,129,129.3,129,16717,50182,388,0.99,0,0.2,-2.38,0.6,-2.04,-0.51,-77.15,-10.13,-8.64,-3.59,-9.75,-11.38,Standing
34:20.2,456,438,657,548,448,1.28,779.13,2.19,66.07,448,129,129.3,129,16717,66823,517,0.99,0,0.19,-1.09,0.13,-1.99,-0.32,-77.7,-10.19,-8.83,-3.72,-9.79,-11.58,Standing
34:20.3,462,438,657,548,449,1.28,782.23,2.19,66.07,448,130,129.3,129,16717,83723,647,0.98,0.01,0.19,-1.5,0.99,-0.95,0.01,-77.62,-10.28,-8.93,-3.73,-9.87,-11.68,Standing
34:20.4,457,439,658.5,548,448,1.28,779.13,2.19,66.07,448,129,129.3,129,16717,100364,776,0.99,0.01,0.18,-1.4,2.55,-1.18,-0.02,-78.07,-10.36,-8.87,-3.77,-9.95,-11.64,Standing
34:20.5,467,439,658.5,548,448,1.28,779.13,2.19,66.07,448,130,129.3,129,16717,117264,906,0.98,0.01,0.18,-1.53,0.72,-1.29,0.04,-78.23,-10.46,-9,-3.82,-10.04,-11.77,Standing
34:20.6,445,439,658.5,548,449,1.28,782.23,2.19,66.07,448,129,129.3,129,16717,133905,1035,0.98,0,0.17,-2.89,1.63,-1.15,-0.69,-78.35,-10.69,-9.04,-3.86,-10.29,-11.81,Standing
34:20.7,447,439,658.5,548,448,1.28,779.13,2.19,66.07,448,130,129.3,129,16717,150805,1165,0.98,0,0.19,-2.45,0.39,-1.34,-0.45,-77.41,-10.88,-9.2,-3.91,-10.47,-11.93,Standing
34:20.8,444,439,658.5,548,449,1.28,782.23,2.19,66.74,448,130,129.5,129,16769,0,0,0.98,0.01,0.2,-1.23,1.69,0.24,0.06,-77.09,-10.95,-9.23,-3.81,-10.51,-11.95,Standing
34:20.9,456,439,658.5,548,450,1.27,785.34,2.2,66.74,448,129,129.5,129,16769,16641,129,1,0,0.19,0.03,0.66,-0.3,-0.61,-77.42,-10.89,-9.36,-3.76,-10.48,-12.09,Standing
34:21.0,461,440,660,548,449,1.28,782.23,2.19,66.74,448,129,129.5,129,16769,33282,258,0.99,0,0.18,-0.66,0.39,-2.76,-0.58,-77.97,-10.9,-9.52,-3.96,-10.49,-12.26,Standing
34:21.1,478,440,660,548,449,1.28,782.23,2.19,66.74,448,130,129.5,129,16769,50182,388,0.97,0.02,0.19,-1.21,1.34,-2.18,0.42,-77.45,-10.96,-9.59,-4.1,-10.51,-12.3,Standing
34:21.2,460,440,660,548,449,1.28,782.23,2.19,66.74,448,130,129.5,129,16769,67082,518,0.99,0.01,0.19,-1.58,1.08,-0.03,-0.18,-77.84,-11.07,-9.68,-4.02,-10.63,-12.41,Standing
34:21.3,490,441,661.5,548,448,1.28,779.13,2.19,66.74,448,130,129.5,129,16769,83982,648,0.99,0,0.17,-3.02,0.92,0.27,-0.32,-78.5,-11.31,-9.79,-3.92,-10.87,-12.54,Standing
34:21.4,506,442,663,548,449,1.28,782.23,2.19,66.74,448,129,129.5,129,16769,100623,777,0.99,0,0.19,-2.76,2.11,-0.69,-0.41,-77.58,-11.53,-9.78,-3.91,-11.09,-12.49,Standing
34:21.5,497,442,663,548,448,1.28,779.13,2.19,66.74,448,130,129.5,129,16769,117523,907,1,0,0.19,-2.46,2.5,-0.83,-0.48,-77.39,-11.72,-9.73,-3.91,-11.27,-12.43,Standing
34:21.6,517,443,664.5,548,448,1.28,779.13,2.19,66.74,448,130,129.5,129,16769,134423,1037,0.98,0,0.19,-2.34,0.79,-1.99,-0.51,-77.22,-11.9,-9.85,-4.03,-11.44,-12.55,Standing
34:21.7,522,444,666,548,449,1.28,782.23,2.19,66.74,448,129,129.5,129,16769,151064,1166,0.98,0,0.19,-1.31,-0.23,-1.88,-0.51,-77.43,-11.97,-10.07,-4.14,-11.51,-12.77,Standing
34:21.8,497,445,667.5,548,448,1.28,779.13,2.19,68.73,448,130,129.6,129,16795,0,0,0.98,0.01,0.19,-1.22,1.53,-1.23,-0.23,-77.57,-12.04,-10.12,-4.19,-11.57,-12.82,Standing
34:21.9,460,445,667.5,548,448,1.28,779.13,2.19,68.73,448,130,129.6,129,16795,16900,130,0.98,0,0.18,-1.85,0.66,0.45,-0.37,-77.8,-12.17,-10.25,-4.06,-11.69,-12.96,Standing
34:22.0,454,445,667.5,548,448,1.28,779.13,2.19,68.73,448,130,129.6,129,16795,33800,260,0.99,0,0.19,-2.06,-1.72,-1.17,-0.37,-77.68,-12.32,-10.63,-4.1,-11.84,-13.31,Standing
34:22.1,476,445,667.5,548,449,1.28,782.23,2.19,68.73,448,129,129.6,129,16795,50441,389,0.99,0.01,0.17,-1.59,1.82,-1.44,-0.13,-78.54,-12.42,-10.64,-4.17,-11.93,-13.36,Standing
34:22.2,464,445,667.5,548,449,1.28,782.23,2.19,68.73,448,130,129.6,129,16795,67341,519,0.98,-0.01,0.18,-1.93,2.66,-1.34,-0.89,-77.88,-12.56,-10.58,-4.22,-12.09,-13.27,Standing
34:22.3,451,445,667.5,548,449,1.28,782.23,2.19,68.73,448,130,129.6,129,16795,84241,649,1,0,0.2,-1.87,0.09,-1.58,-0.47,-77.33,-12.69,-10.77,-4.3,-12.2,-13.43,Standing
34:22.4,464,446,669,548,449,1.28,782.23,2.19,68.73,448,130,129.6,129,16795,101141,779,1,0,0.18,-2.02,-2.62,-2.12,-0.73,-78.01,-12.83,-11.24,-4.43,-12.35,-13.91,Standing
34:22.5,460,446,669,548,449,1.28,782.23,2.19,68.73,448,129,129.6,129,16795,117782,908,0.98,0.01,0.18,-0.72,-1.44,-2.52,-0.12,-77.85,-12.85,-11.58,-4.61,-12.34,-14.23,Standing
34:22.6,467,446,669,548,450,1.27,785.34,2.2,68.73,448,130,129.6,129,16795,134682,1038,0.99,0,0.18,-1.48,1.56,-0.52,-0.37,-78.13,-12.94,-11.62,-4.58,-12.44,-14.28,Standing
34:22.7,472,446,669,548,449,1.28,782.23,2.19,68.73,448,130,129.6,129,16795,151582,1168,0.98,0.01,0.17,-1.4,-0.58,-1.05,0.08,-78.72,-13.03,-11.88,-4.61,-12.5,-14.56,Standing
34:22.8,474,447,670.5,548,450,1.27,785.34,2.2,70.66,449,130,129.8,129,16847,0,0,1,0,0.16,-2.24,1.73,-0.1,-0.32,-79.1,-13.19,-11.91,-4.54,-12.68,-14.6,Standing
34:22.9,477,447,670.5,548,450,1.27,785.34,2.2,70.66,449,130,129.8,129,16847,16900,130,1,0.01,0.18,-2.57,2.26,-0.09,0.07,-77.96,-13.39,-11.89,-4.47,-12.85,-14.53,Standing
34:23.0,490,450,675,548,449,1.28,782.23,2.19,70.66,449,129,129.8,129,16847,33541,259,0.99,0,0.19,-2.09,-0.2,-2.73,-0.75,-77.85,-13.55,-12.11,-4.66,-13.04,-14.74,Standing
34:32.9,126,126,189,126,448,1.28,779.13,2.19,0,0,128,0,0,0,33284,258,0.98,-0.09,0.24,-2.34,5.66,0.93,-5.76,-73.8,-0.37,0.79,0.75,-0.58,-2.19,Left Fall while Standing
34:33.0,124,125,187.5,126,448,1.28,779.13,2.19,0,0,128,0,0,0,49668,386,0.98,-0.08,0.23,-1.92,-2.65,-2.31,-5.26,-74.61,-0.5,0.34,0.61,-0.69,-2.66,Left Fall while Standing
34:33.1,158,136,204,158,449,1.28,782.23,2.19,0,0,128,0,0,0,66052,514,0.98,-0.08,0.2,-1.15,0.49,-2.45,-5.01,-75.82,-0.55,0.19,0.45,-0.73,-2.85,Left Fall while Standing
34:33.2,205,153,229.5,205,449,1.28,782.23,2.19,0,0,128,0,0,0,82436,642,0.98,-0.1,0.19,-0.85,2.35,5.79,-6.15,-75.89,-0.58,0.23,1.08,-0.81,-2.82,Left Fall while Standing
34:33.3,248,172,258,248,448,1.28,779.13,2.19,0,0,129,0,0,0,99077,771,0.96,-0.1,0.2,-5.82,4.98,12.55,-6.25,-75.32,-1.1,0.52,2.39,-1.3,-2.51,Left Fall while Standing
34:33.4,288,191,286.5,288,449,1.28,782.23,2.19,0,0,129,0,0,0,115718,900,1,-0.13,0.22,-1.79,21.95,5.63,-7.91,-74.2,-1.22,2.46,3.01,-1.49,-0.61,Left Fall while Standing
34:33.4,342,213,319.5,342,449,1.28,782.23,2.19,0,0,129,0,0,0,132359,1029,0.97,-0.14,0.28,1.53,1.97,0.66,-8.66,-70.39,-1.02,2.45,3.16,-1.32,-0.46,Left Fall while Standing
34:33.5,384,234,351,384,449,1.28,782.23,2.19,0,0,129,0,0,0,149000,1158,0.95,-0.13,0.23,-1.21,4.08,1.23,-8.43,-72.75,-1.08,2.66,3.35,-1.37,-0.36,Left Fall while Standing
34:33.7,407,253,379.5,407,449,1.28,782.23,2.19,69.38,448,128,128.6,128,16537,0,0,0.96,-0.14,0.25,-1.46,-0.67,0.36,-8.52,-71.99,-1.17,2.4,3.47,-1.46,-0.58,Left Fall while Standing
34:33.7,430,271,406.5,430,449,1.28,782.23,2.19,69.38,448,128,128.6,128,16537,16384,128,0.94,-0.15,0.23,-3.44,3.36,3.44,-9.25,-72.09,-1.45,2.53,3.88,-1.76,-0.45,Left Fall while Standing
34:33.8,447,287,430.5,447,449,1.28,782.23,2.19,69.38,448,128,128.6,128,16537,32768,256,0.93,-0.15,0.25,-6.72,2.27,5.63,-9.55,-71.03,-2.06,2.56,4.51,-2.36,-0.39,Left Fall while Standing
34:33.9,463,301,451.5,463,449,1.28,782.23,2.19,69.38,448,128,128.6,128,16537,49152,384,0.94,-0.16,0.3,-3.55,11.99,10.28,-9.62,-68.79,-2.36,3.56,5.62,-2.65,0.66,Left Fall while Standing
34:34.0,479,315,472.5,479,450,1.27,785.34,2.2,69.38,448,129,128.6,128,16537,65793,513,0.95,-0.18,0.3,3.42,11.4,7.02,-10.92,-68.07,-1.96,4.49,6.39,-2.32,1.58,Left Fall while Standing
34:34.1,474,326,489,479,449,1.28,782.23,2.19,69.38,448,128,128.6,128,16537,82177,641,0.97,-0.2,0.26,1.87,1.92,1.85,-12.02,-69.72,-1.72,4.48,6.65,-2.13,1.51,Left Fall while Standing
34:34.2,489,337,505.5,489,449,1.28,782.23,2.19,69.38,448,129,128.6,128,16537,98818,770,0.93,-0.16,0.27,-4.95,6.66,0.95,-10.2,-69.59,-2.16,4.94,6.83,-2.48,1.96,Left Fall while Standing
34:34.3,481,346,519,489,449,1.28,782.23,2.19,69.38,448,129,128.6,128,16537,115459,899,0.95,-0.2,0.29,-2.98,5.24,3.3,-12.01,-68.09,-2.4,5.26,7.23,-2.78,2.33,Left Fall while Standing
34:34.4,488,354,531,489,449,1.28,782.23,2.19,69.38,448,128,128.6,128,16537,131843,1027,0.89,-0.2,0.3,-4.83,3.79,0.91,-12.61,-66.31,-2.82,5.44,7.4,-3.21,2.57,Left Fall while Standing
