Datetime, ECGR , AvgECG , ampECG , MAX , GSRR , Resistance , GSR(kohm) , SCL , GSRRMS , GSRMAV , EMGR , EMGRMS , EMGMAV , EMGVAR , EMGSSI , IEMG , AccX , AccY, AccZ , GyroX , GyroY , GyroZ , Aroll , Apitch , Groll , Gpitch, Gy , Combroll , Combpitch,Features
24:46.2,728,527,790.5,862,238,3.3,303.18,1.16,0,0,275,0,0,0,17994,546,1.02,-0.05,-0.1,-5.92,-1.2,-1.93,-3.13,-82.33,-1.42,-1.98,-0.26,-1.49,-5.19,Standing
24:46.4,534,527,790.5,862,234,3.37,296.58,1.14,0,0,277,0,0,0,29187,823,1,-0.04,-0.11,-2.54,-5.31,-0.82,-3.13,-81.6,-1.66,-2.87,-0.27,-1.72,-6.02,Standing
24:46.5,235,521,781.5,862,231,3.43,291.67,1.13,0,0,276,0,0,0,39827,1099,1.02,-0.06,-0.12,-0.85,-0.46,1.07,-4.09,-80.68,-1.7,-3.17,-0.04,-1.8,-6.27,Standing
24:46.6,279,517,775.5,862,226,3.53,283.56,1.1,0,0,227,0,0,0,25820,1326,1.01,-0.05,-0.15,-2.88,1.69,-2.88,-3.43,-79.76,-1.98,-3.21,-0.29,-2.04,-6.27,Standing
24:46.7,647,519,778.5,862,222,3.61,277.15,1.09,0,0,260,0,0,0,27884,1586,1.02,-0.05,-0.13,-3.65,-3.05,-3.34,-3.13,-80.64,-2.36,-3.82,-0.6,-2.39,-6.89,Standing
24:46.8,755,524,786,862,218,3.69,270.81,1.07,0,0,258,0,0,0,28912,1844,1.03,-0.05,-0.14,-3.16,-1.53,-0.98,-3.3,-80.3,-2.67,-4.25,-0.63,-2.7,-7.29,Standing
24:47.0,382,521,781.5,862,218,3.69,270.81,1.07,0,0,256,0,0,0,28912,2100,1.03,-0.04,-0.13,-4.42,4.7,-0.29,-2.86,-80.75,-3.14,-3.92,-0.57,-3.13,-6.99,Standing
24:47.1,342,518,777,862,221,3.63,275.56,1.08,0,0,254,0,0,0,27892,2354,1.01,-0.05,-0.16,-4.59,2.83,0.53,-3.44,-79.11,-3.63,-3.82,-0.4,-3.63,-6.83,Standing
24:47.2,636,520,780,862,224,3.57,280.35,1.09,20723.96,226,215,29.29,256,857,0,0,1.02,-0.05,-0.15,-1.99,2.29,-1.52,-3.18,-79.78,-3.81,-3.78,-0.49,-3.78,-6.82,Standing
24:47.3,641,522,783,862,229,3.47,288.41,1.12,20723.96,226,224,29.29,256,857,4294951936,224,1.03,-0.06,-0.13,-3.39,-0.9,-2.52,-3.8,-80.39,-4.16,-4.14,-0.71,-4.15,-7.19,Standing
24:47.5,239,517,775.5,862,237,3.32,301.53,1.16,20723.96,226,286,29.29,256,857,900,510,1.01,-0.04,-0.14,-3.88,1.76,-0.57,-3.08,-80.21,-4.57,-4.17,-0.68,-4.51,-7.21,Standing
24:47.6,387,515,772.5,862,233,3.39,294.94,1.14,20723.96,226,288,29.29,256,857,18308,798,1.01,-0.06,-0.14,-7,-2.53,-2.12,-3.89,-79.83,-5.37,-4.73,-0.85,-5.31,-7.74,Standing
24:47.7,669,517,775.5,862,224,3.57,280.35,1.09,20723.96,226,271,29.29,256,857,26213,1069,1.02,-0.04,-0.13,-3.59,-1.73,-2.74,-2.75,-80.69,-5.74,-5.19,-1.09,-5.62,-8.21,Standing
24:47.8,569,518,777,862,217,3.71,269.23,1.06,20723.96,226,268,29.29,256,857,32501,1337,1,-0.04,-0.15,-0.19,-4.19,-4.78,-2.7,-79.79,-5.69,-5.95,-1.58,-5.57,-8.91,Standing
24:47.9,250,514,771,862,223,3.59,278.75,1.09,20723.96,226,219,29.29,256,857,14926,1556,1.03,-0.03,-0.16,1.47,0.31,-1.89,-2.37,-79.6,-5.44,-6.16,-1.71,-5.32,-9.1,Standing
24:48.1,384,512,768,862,230,3.45,290.04,1.12,20723.96,226,276,29.29,256,857,25566,1832,1.01,-0.05,-0.14,3.41,2.52,-2.6,-3.18,-79.93,-4.95,-6.1,-1.94,-4.88,-9.05,Standing
24:48.2,784,516,774,862,236,3.33,299.87,1.15,20723.96,226,288,29.29,256,857,42974,2120,1,-0.04,-0.15,1.97,0.95,0.04,-2.93,-79.53,-4.64,-6.23,-1.83,-4.57,-9.16,Standing
24:48.3,618,518,777,862,233,3.39,294.94,1.14,20723.96,226,289,29.29,256,857,60959,2409,1.02,-0.03,-0.16,0.4,0.63,0.4,-2.29,-79.36,-4.52,-6.4,-1.69,-4.43,-9.32,Standing
24:48.4,669,517,775.5,862,226,3.53,283.56,1.1,20723.99,228,199,59.18,260,3501,0,0,1.02,-0.04,-0.16,0.29,1.18,-1.02,-2.81,-79.18,-4.42,-6.5,-1.71,-4.36,-9.4,Standing
24:48.6,569,518,777,862,221,3.63,275.56,1.08,20723.99,228,279,59.18,260,3501,12305,279,1.01,-0.05,-0.16,-1.18,-0.14,-1.13,-3.24,-79.26,-4.5,-6.76,-1.76,-4.45,-9.66,Standing
24:48.7,250,514,771,862,219,3.67,272.39,1.07,20723.99,228,277,59.18,260,3501,23498,556,1.02,-0.05,-0.15,1.45,3.34,0.21,-3.24,-79.42,-4.25,-6.59,-1.63,-4.21,-9.51,Standing
24:48.8,465,21,31.5,465,242,3.23,309.86,1.18,20723.99,228,260,59.18,260,3501,25562,816,1.02,-0.04,-0.17,-3.3,7.34,0.66,-2.56,-78.81,-4.59,-5.93,-1.45,-4.51,-8.85,Standing
24:48.9,1000,63,94.5,1000,352,1.91,524.59,1.72,20723.99,228,300,59.18,260,3501,50026,1116,1,-0.04,-0.17,-4.64,2.34,2.89,-3.09,-78.56,-5.09,-5.89,-1,-5.01,-8.8,Standing
24:49.1,1000,102,153,1000,384,1.66,600.94,1.88,20723.99,228,281,59.18,260,3501,63451,1397,1.01,-0.04,-0.12,-4.62,3.37,1.69,-2.8,-81.27,-5.6,-5.72,-0.68,-5.49,-8.74,Standing
24:49.2,1000,138,207,1000,391,1.62,618.67,1.91,20723.99,228,291,59.18,260,3501,82596,1688,1.05,-0.07,-0.15,-1.21,3.63,-4.76,-4.11,-79.79,-5.68,-5.51,-1.18,-5.62,-8.49,Standing
24:49.3,1001,171,256.5,1001,394,1.6,626.39,1.93,20723.99,228,288,59.18,260,3501,100004,1976,1.01,-0.09,-0.15,1.24,5.56,-4.17,-5.53,-78.47,-5.45,-5.07,-1.61,-5.46,-8,Standing
24:49.4,1001,202,303,1001,393,1.6,623.81,1.92,20723.99,228,293,59.18,260,3501,120317,2269,1.05,-0.04,-0.22,-1.96,-3.47,-0.45,-2.57,-76.51,-5.63,-5.75,-1.56,-5.51,-8.58,Standing
24:49.6,516,213,319.5,1001,368,1.78,561.83,1.8,20723.99,228,290,59.18,260,3501,138881,2559,1.04,-0.06,-0.13,3.48,1.86,-4.48,-3.63,-80.91,-5.12,-5.77,-2.03,-5.06,-8.77,Standing
24:49.7,857,235,352.5,1001,368,1.78,561.83,1.8,67.84,333,292,125.94,285,15859,0,0,1,-0.04,-0.14,0.15,1.02,-3.48,-2.87,-80.03,-5.03,-5.89,-2.36,-4.95,-8.85,Standing
24:49.8,0,228,342,1001,359,1.85,540.66,1.75,67.84,333,276,125.94,285,15859,10640,276,1.03,-0.05,-0.14,-0.71,0.26,-0.73,-3.22,-79.98,-5.05,-6.1,-2.35,-4.98,-9.06,Standing
24:49.9,0,220,330,1001,371,1.76,569.02,1.81,67.84,333,292,125.94,285,15859,30368,568,1.01,-0.05,-0.15,-4.49,1.06,1.26,-3.6,-79.46,-5.54,-6.22,-2.1,-5.46,-9.15,Standing
24:50.1,540,230,345,1001,377,1.71,583.59,1.84,67.84,333,291,125.94,285,15859,49513,859,1.02,-0.05,-0.13,-2.72,2.63,-1.52,-3.11,-80.72,-5.81,-6.14,-2.19,-5.7,-9.13,Standing
24:50.2,597,241,361.5,1001,365,1.8,554.71,1.78,67.84,333,291,125.94,285,15859,68658,1150,1.02,-0.06,-0.15,-5.92,1.39,-3.56,-3.82,-79.29,-6.48,-6.22,-2.54,-6.37,-9.14,Standing
24:50.3,0,234,351,1001,319,2.21,453.13,1.56,67.84,333,243,125.94,285,15859,62171,1393,1.01,-0.03,-0.16,-12.8,-4.31,-1.08,-2.5,-79.12,-8.01,-7.01,-2.57,-7.79,-9.89,Standing
24:50.4,509,242,363,1001,330,2.1,476.19,1.61,67.84,333,284,125.94,285,15859,77291,1677,1.02,-0.03,-0.17,-13.33,-0.81,-1.34,-2.2,-78.93,-9.61,-7.36,-2.64,-9.31,-10.22,Standing
24:50.6,179,240,360,1001,333,2.07,482.61,1.63,67.84,333,284,125.94,285,15859,92411,1961,1,-0.03,-0.17,-9.11,-3.63,-4.48,-2.02,-78.82,-10.68,-8.07,-3.11,-10.34,-10.9,Standing
24:50.7,0,234,351,1001,314,2.26,442.88,1.53,67.84,333,282,125.94,285,15859,106399,2243,1.02,-0.04,-0.19,-5.37,-1.04,-3.67,-2.69,-77.61,-11.28,-8.44,-3.46,-10.94,-11.21,Standing
24:50.8,465,240,360,1001,289,2.54,393.73,1.41,67.84,333,232,125.94,285,15859,94687,2475,1,-0.03,-0.17,-4.31,1.87,-0.79,-2.32,-78.5,-11.75,-8.46,-3.46,-11.38,-11.26,Standing
24:50.9,539,247,370.5,1001,285,2.59,386.18,1.39,20724.18,334,287,105.6,276,11151,0,0,1,-0.04,-0.18,-4.63,1.73,-0.77,-2.63,-78.14,-12.26,-8.49,-3.46,-11.88,-11.28,Standing
24:51.1,557,255,382.5,1001,279,2.67,375,1.36,20724.18,334,295,105.6,276,11151,21489,295,1.01,-0.02,-0.19,-2.7,0.95,-3.5,-1.68,-77.85,-12.53,-8.63,-3.8,-12.1,-11.4,Standing
24:51.2,492,261,391.5,1001,264,2.88,347.83,1.29,20724.18,334,264,105.6,276,11151,25649,559,1.03,-0.01,-0.18,-3.49,0.92,-5.54,-1.14,-78.39,-12.9,-8.76,-4.4,-12.43,-11.55,Standing
24:51.3,491,266,399,1001,275,2.72,367.65,1.34,20724.18,334,294,105.6,276,11151,46549,853,1.01,-0.01,-0.18,-3.3,1.69,-3.4,-0.96,-78.6,-13.24,-8.8,-4.73,-12.75,-11.59,Standing
24:51.4,1000,283,424.5,1001,362,1.83,547.66,1.77,20724.18,334,300,105.6,276,11151,71013,1153,1,0,-0.18,-1.31,3.61,-1.19,-0.81,-78.22,-13.34,-8.6,-4.78,-12.84,-11.38,Standing
24:51.6,1000,300,450,1001,387,1.64,608.49,1.89,20724.18,334,300,105.6,276,11151,95477,1453,1.01,0,-0.17,2.69,2.08,-1.13,-0.36,-78.95,-12.93,-8.59,-4.82,-12.43,-11.4,Standing
24:51.7,0,293,439.5,1001,390,1.62,616.11,1.91,20724.18,334,300,105.6,276,11151,119941,1753,1,0,-0.17,1.19,0.05,-4.24,-0.55,-78.49,-12.71,-8.83,-5.25,-12.22,-11.62,Standing
24:51.8,1001,308,462,1001,394,1.6,626.39,1.93,20724.18,334,298,105.6,276,11151,143209,2051,1.01,0.01,-0.17,-0.79,0.5,-2.87,-0.29,-79.06,-12.74,-9.02,-5.51,-12.24,-11.82,Standing
24:51.9,1001,323,484.5,1001,386,1.65,605.97,1.89,20724.18,334,291,105.6,276,11151,162354,2342,1.02,0.01,-0.18,1.04,0.68,-0.68,-0.28,-78.63,-12.54,-9.19,-5.5,-12.05,-11.96,Standing
24:52.1,0,316,474,1001,386,1.65,605.97,1.89,20724.18,334,279,105.6,276,11151,174659,2621,1.01,0,-0.19,2.51,0.44,-1.66,-0.66,-77.88,-12.15,-9.38,-5.61,-11.69,-12.12,Standing
24:52.2,1000,330,495,1001,397,1.58,634.19,1.94,123.61,352,288,138.59,290,19205,0,0,1.01,0.01,-0.18,0.39,-0.64,-0.82,-0.27,-78.42,-12.03,-9.71,-5.61,-11.56,-12.46,Standing
24:52.3,0,324,486,1001,354,1.89,529.15,1.73,123.61,352,290,138.59,290,19205,18564,290,1,0,-0.2,1.23,-1.8,0.76,-0.54,-77.19,-11.81,-10.19,-5.42,-11.36,-12.87,Standing
24:52.4,0,317,475.5,1001,332,2.08,480.46,1.62,123.61,352,285,138.59,290,19205,34253,575,1.03,0.01,-0.19,-0.22,-0.95,-1.56,-0.29,-78.21,-11.76,-10.56,-5.51,-11.3,-13.27,Standing
24:52.6,461,320,480,1001,285,2.59,386.18,1.39,123.61,352,233,138.59,290,19205,23006,808,1.03,0,-0.18,-0.94,1.05,-1.03,-0.34,-78.4,-11.81,-10.68,-5.54,-11.35,-13.39,Standing
24:52.7,483,323,484.5,1001,266,2.85,351.39,1.3,123.61,352,271,138.59,290,19205,30911,1079,1.02,0,-0.19,-4.6,2.26,0.05,-0.36,-77.86,-12.32,-10.65,-5.44,-11.84,-13.33,Standing
24:52.8,541,327,490.5,1001,286,2.58,388.06,1.4,123.61,352,289,138.59,290,19205,48896,1368,1.01,0.01,-0.17,-4.24,2.75,-0.13,0.22,-78.81,-12.78,-10.55,-5.36,-12.26,-13.28,Standing
24:52.9,517,331,496.5,1001,307,2.33,428.77,1.5,123.61,352,288,138.59,290,19205,66304,1656,1.01,-0.01,-0.17,-2.14,1.7,0.23,-0.99,-78.72,-12.97,-10.59,-5.23,-12.49,-13.32,Standing
24:53.1,452,333,499.5,1001,275,2.72,367.65,1.34,123.61,352,201,138.59,290,19205,41169,1857,1.02,0,-0.18,-1.54,1.95,-0.89,-0.32,-78.28,-13.1,-10.6,-5.24,-12.59,-13.3,Standing
24:53.2,518,336,504,1001,272,2.76,362.18,1.33,123.61,352,258,138.59,290,19205,42197,2115,1.01,-0.01,-0.18,-1.53,4.73,-1.29,-0.89,-78.5,-13.22,-10.26,-5.3,-12.73,-12.99,Standing
24:53.3,569,340,510,1001,275,2.72,367.65,1.34,123.61,352,296,138.59,290,19205,64277,2411,1,0,-0.17,-0.47,3.47,-2.42,-0.75,-78.9,-13.21,-10.07,-5.51,-12.71,-12.82,Standing
24:53.4,1000,351,526.5,1001,279,2.67,375,1.36,89.55,293,262,82.09,267,6737,0,0,1.03,0,-0.17,-3.44,-1.47,0.4,-0.54,-79.09,-13.57,-10.5,-5.36,-13.05,-13.25,Standing
24:53.6,504,354,531,1001,346,1.96,511.08,1.69,89.55,293,271,82.09,267,6737,7905,271,1.03,-0.01,-0.16,-0.24,3.79,-0.24,-0.94,-79.83,-13.53,-10.28,-5.29,-13.02,-13.07,Standing
24:53.7,1000,364,546,1001,379,1.7,588.51,1.85,89.55,293,301,82.09,267,6737,32970,572,1.03,0,-0.17,-2.85,-6.69,-7.18,-0.75,-78.99,-13.82,-11.38,-6.09,-13.29,-14.08,Standing
24:53.8,997,375,562.5,1001,386,1.65,605.97,1.89,89.55,293,298,82.09,267,6737,56238,870,1.02,0,-0.16,-4.82,4.57,0.66,-0.78,-79.44,-14.35,-11.06,-5.91,-13.8,-13.79,Standing
24:53.9,0,369,553.5,1001,389,1.63,613.56,1.9,89.55,293,279,82.09,267,6737,68543,1149,1,-0.01,-0.18,-0.07,5.27,4.76,-1,-78.07,-14.29,-10.65,-5.22,-13.75,-13.35,Standing
24:54.1,0,363,544.5,1001,390,1.62,616.11,1.91,89.55,293,289,82.09,267,6737,86528,1438,1.02,0,-0.15,-3.32,-1.47,0.05,-0.76,-79.9,-14.63,-11.08,-5.11,-14.08,-13.83,Standing
24:54.2,0,357,535.5,1001,393,1.6,623.81,1.92,89.55,293,291,82.09,267,6737,105673,1729,1.03,-0.01,-0.14,-4.06,1.35,-2.03,-1.32,-80.5,-15.07,-11.16,-5.27,-14.52,-13.94,Standing
24:54.3,54,353,529.5,1001,393,1.6,623.81,1.92,89.55,293,296,82.09,267,6737,127753,2025,1.03,-0.01,-0.17,-4.95,9.56,2.18,-1.16,-78.95,-15.62,-10.22,-4.9,-15.04,-12.97,Standing
24:54.4,0,347,520.5,1001,392,1.61,621.24,1.92,89.55,293,276,82.09,267,6737,138393,2301,1.01,-0.02,-0.14,-4.47,0.75,3.5,-1.72,-80.4,-16.11,-10.38,-4.36,-15.53,-13.18,Standing
24:54.6,1000,357,535.5,1001,383,1.67,598.44,1.87,89.55,293,263,82.09,267,6737,142026,2564,1.01,-0.02,-0.15,-1.26,0.64,-0.77,-1.75,-79.88,-16.2,-10.54,-4.35,-15.62,-13.32,Standing
24:54.7,0,352,528,1001,319,2.21,453.13,1.56,107.73,377,261,120.25,282,14460,0,0,1.02,-0.02,-0.13,-0.08,-1.33,-1.33,-1.83,-80.9,-16.14,-10.95,-4.42,-15.57,-13.75,Standing
24:54.8,130,349,523.5,1001,281,2.64,378.71,1.37,107.73,377,286,120.25,282,14460,16260,286,1.02,-0.03,-0.13,-1.29,2.45,0.13,-2.27,-80.79,-16.23,-10.9,-4.3,-15.67,-13.69,Standing
24:54.9,0,344,516,1001,251,3.08,325.13,1.23,107.73,377,264,120.25,282,14460,20420,550,0.99,-0.03,-0.14,-6.16,-3.21,-4.02,-2.25,-80.36,-16.93,-11.55,-4.71,-16.34,-14.3,Standing
24:55.1,0,339,508.5,1001,234,3.37,296.58,1.14,107.73,377,280,120.25,282,14460,33284,830,1.05,-0.02,-0.18,-8.74,-0.69,0.33,-1.67,-78.79,-17.96,-11.89,-4.57,-17.31,-14.57,Standing
24:55.2,0,334,501,1001,241,3.24,308.18,1.18,107.73,377,254,120.25,282,14460,32264,1084,0.98,-0.01,-0.14,0.47,3.32,-2.19,-0.99,-80.05,-17.83,-11.72,-4.74,-17.16,-14.46,Standing
24:55.3,0,330,495,1001,250,3.09,323.42,1.22,107.73,377,285,120.25,282,14460,47953,1369,1.01,0,-0.17,1.34,2.44,-7.21,-0.47,-79.14,-17.59,-11.67,-5.55,-16.91,-14.37,Standing
24:55.4,505,332,498,1001,309,2.31,432.77,1.51,107.73,377,283,120.25,282,14460,62506,1652,1.01,-0.01,-0.17,-3.95,-8.73,-7.12,-1.21,-78.73,-18.02,-13.01,-6.34,-17.34,-15.64,Standing
24:55.6,1000,341,511.5,1001,368,1.78,561.83,1.8,107.73,377,288,120.25,282,14460,79914,1940,1.02,0,-0.16,0.38,3.95,3.99,-0.71,-79.37,-17.9,-12.76,-5.73,-17.21,-15.43,Standing
24:55.7,520,343,514.5,1001,384,1.66,600.94,1.88,107.73,377,298,120.25,282,14460,103182,2238,1.01,0,-0.17,-1.05,2.7,-2.3,-0.54,-78.73,-17.96,-12.67,-5.92,-17.26,-15.32,Standing
24:55.8,588,346,519,1001,368,1.78,561.83,1.8,107.73,377,281,120.25,282,14460,116607,2519,1.02,-0.01,-0.19,1.21,-4.03,-2,-0.94,-77.89,-17.74,-13.43,-6.07,-17.06,-16.01,Standing
24:55.9,504,348,522,1001,381,1.69,593.46,1.86,76.64,306,294,117.26,281,13749,0,0,1.02,0.01,-0.17,-1.18,-2.85,-3.76,0.08,-79.05,-17.81,-14.04,-6.44,-17.1,-16.64,Standing
24:56.1,999,356,534,1001,389,1.63,613.56,1.9,76.64,306,295,117.26,281,13749,21489,295,1.02,0,-0.18,-0.31,2.76,-2.1,-0.74,-78.32,-17.78,-13.94,-6.61,-17.1,-16.52,Standing
24:56.2,432,357,535.5,1001,392,1.61,621.24,1.92,76.64,306,294,117.26,281,13749,42389,589,1.01,0,-0.19,-1.62,2.18,-0.2,-0.39,-77.97,-17.92,-13.92,-6.53,-17.21,-16.48,Standing
24:56.3,44,354,531,1001,391,1.62,618.67,1.91,76.64,306,281,117.26,281,13749,55814,870,1.01,0,-0.19,-3,0.26,0.71,-0.32,-77.88,-18.22,-14.14,-6.35,-17.5,-16.69,Standing
24:56.5,0,349,523.5,1001,390,1.62,616.11,1.91,76.64,306,293,117.26,281,13749,76127,1163,1.01,0,-0.18,-1.27,1.56,-1.08,-0.59,-78.5,-18.31,-14.19,-6.38,-17.6,-16.77,Standing
24:56.6,0,345,517.5,1001,392,1.61,621.24,1.92,76.64,306,282,117.26,281,13749,90115,1445,1.02,0,-0.18,-2.26,1.05,-0.38,-0.34,-78.57,-18.52,-14.31,-6.33,-17.79,-16.88,Standing
24:56.7,523,347,520.5,1001,370,1.76,566.62,1.81,76.64,306,294,117.26,281,13749,111015,1739,1.01,0,-0.19,-1.97,2.02,-1.73,-0.59,-78.03,-18.7,-14.31,-6.45,-17.97,-16.86,Standing
24:56.8,506,349,523.5,1001,370,1.76,566.62,1.81,76.64,306,290,117.26,281,13749,129579,2029,1.01,0,-0.18,-1.66,2.42,0.52,-0.54,-78.54,-18.84,-14.26,-6.28,-18.11,-16.83,Standing
24:57.0,0,345,517.5,1001,382,1.68,595.94,1.87,76.64,306,294,117.26,281,13749,150479,2323,1.01,-0.01,-0.17,-0.98,3.78,1.3,-0.89,-78.66,-18.89,-14.04,-6.02,-18.17,-16.62,Standing
24:57.1,1000,352,528,1001,393,1.6,623.81,1.92,76.64,306,290,117.26,281,13749,169043,2613,1,-0.01,-0.17,-1.18,2.79,-0.95,-1.18,-79.02,-18.97,-13.94,-6.04,-18.26,-16.54,Standing
24:57.2,0,348,522,1001,390,1.62,616.11,1.91,133.86,385,292,137.39,290,18876,0,0,1.01,-0.02,-0.16,-1.63,2.19,-1.24,-1.63,-79.55,-19.1,-13.91,-6.1,-18.4,-16.54,Standing
24:57.3,0,345,517.5,1001,391,1.62,618.67,1.91,133.86,385,294,137.39,290,18876,20900,294,1.02,-0.01,-0.16,-1.65,1.87,-1.43,-1.33,-79.45,-19.24,-13.93,-6.18,-18.52,-16.55,Standing
24:57.5,0,341,511.5,1001,392,1.61,621.24,1.92,133.86,385,291,137.39,290,18876,40045,585,1.01,-0.01,-0.17,-1.89,-0.24,-2.52,-1.13,-78.82,-19.4,-14.21,-6.39,-18.67,-16.79,Standing
24:57.6,451,342,513,1001,396,1.58,631.58,1.94,133.86,385,292,137.39,290,18876,59773,877,1.02,-0.01,-0.17,-0.56,0.92,-1,-1.05,-79.17,-19.4,-14.34,-6.42,-18.67,-16.94,Standing
24:57.7,508,344,516,1001,380,1.69,590.98,1.86,133.86,385,291,137.39,290,18876,78918,1168,1.01,-0.01,-0.16,-0.91,1.18,-1.85,-0.99,-79.19,-19.45,-14.45,-6.56,-18.71,-17.04,Standing
24:57.8,1001,351,526.5,1001,376,1.72,581.14,1.84,133.86,385,289,137.39,290,18876,96903,1457,1.02,0,-0.16,-0.7,0.11,-0.76,-0.59,-79.5,-19.47,-14.69,-6.55,-18.71,-17.28,Standing
24:58.0,0,347,520.5,1001,316,2.24,446.96,1.54,133.86,385,261,137.39,290,18876,99488,1718,1.02,-0.01,-0.16,-2.13,1.14,-1.33,-0.96,-79.59,-19.66,-14.79,-6.62,-18.91,-17.39,Standing
24:58.1,548,349,523.5,1001,292,2.5,399.45,1.43,133.86,385,288,137.39,290,18876,116896,2006,1.02,-0.01,-0.16,-1.89,1.42,-1.27,-1.26,-79.47,-19.83,-14.87,-6.68,-19.09,-17.45,Standing
24:58.2,517,351,526.5,1001,315,2.25,444.92,1.54,133.86,385,289,137.39,290,18876,134881,2295,1.01,-0.01,-0.15,-1.44,2.33,-0.16,-0.98,-79.86,-19.94,-14.83,-6.6,-19.18,-17.43,Standing
24:58.3,0,347,520.5,1001,360,1.84,542.99,1.76,133.86,385,291,137.39,290,18876,154026,2586,1.02,0,-0.17,-1.85,2.34,-0.15,-0.8,-78.87,-20.1,-14.78,-6.52,-19.33,-17.35,Standing
24:58.5,0,344,516,1001,342,1.99,502.2,1.67,59.04,356,288,130.93,287,17142,0,0,1.02,-0.01,-0.16,-1.8,-0.96,-2.35,-1.23,-79.67,-20.26,-15.15,-6.71,-19.5,-17.73,Standing
24:58.6,556,346,519,1001,306,2.34,426.78,1.5,59.04,356,294,130.93,287,17142,20900,294,1.02,-0.02,-0.16,-2.2,0.5,-1.01,-1.55,-79.71,-20.46,-15.34,-6.74,-19.71,-17.91,Standing
24:58.7,542,351,526.5,1001,271,2.77,360.37,1.32,59.04,356,295,130.93,287,17142,42389,589,1.01,-0.01,-0.17,-2.42,-0.01,-0.7,-0.93,-79.15,-20.7,-15.59,-6.73,-19.91,-18.13,Standing
25:06.0,280,280,420,280,396,1.58,631.58,1.94,0,0,284,0,0,0,31380,570,0.88,0.5,-0.22,-0.95,-0.59,-11.13,28.48,-56.33,-0.14,-0.34,-1.83,1,-2.58,Left Fall while Standing
25:06.1,0,140,210,280,397,1.58,634.19,1.94,0,0,285,0,0,0,47069,855,0.84,0.52,-0.22,-2.69,1.69,-14.66,30.44,-54.54,-0.4,-0.37,-3.52,0.83,-2.54,Left Fall while Standing
25:06.2,489,256,384,489,397,1.58,634.19,1.94,0,0,286,0,0,0,63329,1141,0.8,0.54,-0.21,-2.14,-0.21,-12.97,32.75,-52.41,-0.59,-0.64,-5.02,0.74,-2.72,Left Fall while Standing
25:06.4,997,441,661.5,997,397,1.58,634.19,1.94,0,0,286,0,0,0,79589,1427,0.83,0.57,-0.24,-2.53,3.67,-15.4,32.59,-51.89,-0.84,-0.44,-6.82,0.5,-2.5,Left Fall while Standing
25:06.5,0,353,529.5,997,396,1.58,631.58,1.94,0,0,284,0,0,0,94709,1711,0.86,0.65,-0.23,-3.66,-4.31,-24.07,35.68,-49.46,-1.22,-1.22,-9.68,0.26,-3.15,Left Fall while Standing
25:06.6,0,294,441,997,394,1.6,626.39,1.93,0,0,285,0,0,0,110398,1996,0.77,0.64,-0.21,1.38,4.18,-17.43,38.03,-47.24,-0.98,-0.95,-11.73,0.58,-2.8,Left Fall while Standing
25:06.7,98,266,399,997,393,1.6,623.81,1.92,0,0,284,0,0,0,125518,2280,0.74,0.63,-0.21,-2.11,6.39,-12.33,38.72,-46.57,-1.17,-0.41,-13.13,0.43,-2.26,Left Fall while Standing
25:06.9,0,233,349.5,997,394,1.6,626.39,1.93,0,0,283,0,0,0,140071,2563,0.74,0.65,-0.2,2.4,5.56,-16.77,39.86,-45.75,-0.81,0.02,-15.08,0.82,-1.81,Left Fall while Standing
25:07.0,0,207,310.5,997,394,1.6,626.39,1.93,158.97,395,285,124.8,284,15575,0,0,0.7,0.68,-0.21,2.71,1.99,-18.4,42.67,-42.7,-0.4,0.02,-17.27,1.32,-1.69,Left Fall while Standing
25:07.1,27,189,283.5,997,394,1.6,626.39,1.93,158.97,395,284,124.8,284,15575,15120,284,0.67,0.74,-0.2,-1.27,1.73,-17.41,46.19,-39.35,-0.49,-0.01,-19.33,1.38,-1.59,Left Fall while Standing
25:07.2,515,218,327,997,394,1.6,626.39,1.93,158.97,395,285,124.8,284,15575,30809,569,0.66,0.77,-0.21,-4.02,2.49,-19.64,47.33,-38.16,-0.92,0.05,-21.68,1.01,-1.48,Left Fall while Standing
25:07.4,99,208,312,997,392,1.61,621.24,1.92,158.97,395,284,124.8,284,15575,45929,853,0.63,0.76,-0.21,-1.67,9.08,-18.58,48.41,-36.81,-1.06,0.93,-23.89,0.92,-0.58,Left Fall while Standing
25:07.5,0,192,288,997,392,1.61,621.24,1.92,158.97,395,284,124.8,284,15575,61049,1137,0.59,0.76,-0.2,-0.18,6.64,-15.22,50.16,-35.15,-1.01,1.51,-25.69,1.03,0.04,Left Fall while Standing
25:07.6,0,178,267,997,393,1.6,623.81,1.92,158.97,395,282,124.8,284,15575,75037,1419,0.56,0.79,-0.2,2.27,3.66,-14.11,52.32,-32.92,-0.66,1.71,-27.35,1.46,0.33,Left Fall while Standing
25:07.7,130,175,262.5,997,393,1.6,623.81,1.92,158.97,395,283,124.8,284,15575,89590,1702,0.54,0.84,-0.19,-0.95,2.28,-13.44,55.25,-30.4,-0.71,1.75,-28.93,1.53,0.46,Left Fall while Standing
25:07.9,802,214,321,997,391,1.62,618.67,1.91,158.97,395,283,124.8,284,15575,104143,1985,0.55,0.85,-0.19,-0.33,0.86,-12.2,55.26,-30.52,-0.68,1.61,-30.35,1.55,0.32,Left Fall while Standing
