Datetime, ECGRaw , AvgECG , ampECG , MAX , GSRRaw , Resistance , GSR(kohm) , SCL , GSRRMS , GSRMAV , EMGRaw , EMGRMS , EMGMAV , EMGVAR , EMGSSI , IEMG , AccX , AccY, AccZ , GyroX , GyroY , GyroZ , Aroll , Apitch , Groll , Gpitch, Gyaw , Combroll , Combpitch,Features
51:05.5,635,556,834,981,365,1.8,554.71,1.78,37.74,364,121,121.1,121,14664,44409,365,1.02,-0.13,-0.05,-1.83,1.2,-1.59,-7.85,-80.67,-5.92,-4.32,-1.52,-6,-7.38,Standing
51:05.6,521,555,832.5,981,366,1.8,557.08,1.79,37.74,364,121,121.1,121,14664,59050,486,1.02,-0.13,-0.04,-1.79,0.34,-1.39,-8.05,-80.61,-6.04,-4.49,-1.58,-6.12,-7.53,Standing
51:05.7,474,553,829.5,981,365,1.8,554.71,1.78,37.74,364,121,121.1,121,14664,73691,607,1.01,-0.12,-0.05,-1.73,1.76,-1.26,-7.36,-81.08,-6.16,-4.51,-1.62,-6.21,-7.58,Standing
51:05.8,464,551,826.5,981,366,1.8,557.08,1.79,37.74,364,122,121.1,121,14664,88575,729,1.01,-0.12,-0.04,-1.79,1.69,-1.35,-7.42,-81.26,-6.28,-4.55,-1.68,-6.33,-7.61,Standing
51:05.9,412,548,822,981,366,1.8,557.08,1.79,37.74,364,122,121.1,121,14664,103459,851,1.01,-0.12,-0.04,-1.92,1.5,-1.14,-7.28,-81.27,-6.42,-4.59,-1.71,-6.45,-7.66,Standing
51:06.0,392,545,817.5,981,366,1.8,557.08,1.79,37.74,364,121,121.1,121,14664,118100,972,1.02,-0.12,-0.05,-1.96,1.26,-1.14,-7.44,-81.09,-6.56,-4.67,-1.75,-6.59,-7.73,Standing
51:06.1,426,542,813,981,366,1.8,557.08,1.79,37.74,364,122,121.1,121,14664,132984,1094,1.01,-0.12,-0.04,-2.03,0.6,-1.31,-7.48,-81.16,-6.7,-4.81,-1.8,-6.73,-7.86,Standing
51:06.2,401,539,808.5,981,367,1.79,559.45,1.79,52.33,365,121,121.5,121,14761,0,0,1.01,-0.13,-0.05,-1.73,0.87,-1.15,-7.62,-80.88,-6.82,-4.92,-1.84,-6.85,-7.96,Standing
51:06.3,498,538,807,981,367,1.79,559.45,1.79,52.33,365,122,121.5,121,14761,14884,122,1.01,-0.12,-0.05,-2.01,1,-1.07,-7.5,-80.98,-6.96,-5.02,-1.86,-6.98,-8.06,Standing
51:06.4,542,538,807,981,367,1.79,559.45,1.79,52.33,365,122,121.5,121,14761,29768,244,1.01,-0.12,-0.04,-2.11,1.23,-1.01,-7.63,-80.93,-7.12,-5.1,-1.89,-7.14,-8.13,Standing
51:06.5,568,539,808.5,981,367,1.79,559.45,1.79,52.33,365,122,121.5,121,14761,44652,366,1.02,-0.12,-0.05,-2.06,0.92,-1.33,-7.15,-81.38,-7.27,-5.2,-1.94,-7.26,-8.25,Standing
51:06.6,666,541,811.5,981,368,1.78,561.83,1.8,52.33,365,122,121.5,121,14761,59536,488,1.02,-0.13,-0.04,-1.8,1.15,-1.26,-8.09,-80.61,-7.39,-5.29,-1.99,-7.42,-8.3,Standing
51:06.7,912,548,822,981,368,1.78,561.83,1.8,52.33,365,122,121.5,121,14761,74420,610,1.02,-0.12,-0.04,-1.87,1.11,-1.56,-7.42,-81.28,-7.52,-5.38,-2.06,-7.52,-8.41,Standing
51:06.8,576,549,823.5,981,367,1.79,559.45,1.79,52.33,365,122,121.5,121,14761,89304,732,1.01,-0.13,-0.04,-1.87,1.02,-1.16,-7.69,-81,-7.65,-5.47,-2.1,-7.65,-8.49,Standing
51:06.9,561,549,823.5,981,367,1.79,559.45,1.79,52.33,365,122,121.5,121,14761,104188,854,1.01,-0.13,-0.04,-2.05,1.4,-1.18,-7.62,-80.95,-7.8,-5.53,-2.14,-7.79,-8.55,Standing
51:07.0,584,550,825,981,368,1.78,561.83,1.8,52.33,365,122,121.5,121,14761,119072,976,1.02,-0.12,-0.04,-2.02,0.81,-1.31,-7.41,-81.17,-7.95,-5.65,-2.19,-7.92,-8.67,Standing
51:07.1,587,550,825,981,368,1.78,561.83,1.8,52.33,365,122,121.5,121,14761,133956,1098,1.02,-0.12,-0.04,-1.8,1.55,-1.05,-7.39,-81.2,-8.07,-5.7,-2.22,-8.04,-8.72,Standing
51:07.2,578,551,826.5,981,368,1.78,561.83,1.8,63.12,367,122,122,122,14883,0,0,1.01,-0.13,-0.05,-1.85,0.49,-1.08,-7.68,-80.87,-8.2,-5.85,-2.24,-8.18,-8.85,Standing
51:07.3,829,555,832.5,981,368,1.78,561.83,1.8,63.12,367,122,122,122,14883,14884,122,1.02,-0.12,-0.05,-1.95,0.92,-1.23,-7.26,-81.27,-8.34,-5.95,-2.29,-8.29,-8.97,Standing
51:07.4,547,555,832.5,981,368,1.78,561.83,1.8,63.12,367,122,122,122,14883,29768,244,1.02,-0.12,-0.04,-1.85,1.49,-1.39,-7.57,-81.08,-8.46,-6.01,-2.35,-8.43,-9.01,Standing
51:07.5,544,555,832.5,981,369,1.77,564.22,1.8,63.12,367,122,122,122,14883,44652,366,1.02,-0.12,-0.04,-1.79,0.92,-1.12,-7.42,-81.26,-8.59,-6.11,-2.38,-8.54,-9.12,Standing
51:07.6,552,555,832.5,981,368,1.78,561.83,1.8,63.12,367,122,122,122,14883,59536,488,1.02,-0.12,-0.05,-2.01,1.2,-1.32,-7.44,-81.01,-8.73,-6.19,-2.43,-8.68,-9.19,Standing
51:07.7,540,555,832.5,981,368,1.78,561.83,1.8,63.12,367,122,122,122,14883,74420,610,1.01,-0.12,-0.04,-1.92,0.95,-1.15,-7.46,-81.24,-8.87,-6.3,-2.47,-8.81,-9.29,Standing
51:07.8,546,555,832.5,981,369,1.77,564.22,1.8,63.12,367,122,122,122,14883,89304,732,1.01,-0.12,-0.04,-1.98,0.91,-1.17,-7.36,-81.27,-9.01,-6.41,-2.51,-8.94,-9.4,Standing
51:07.9,770,558,837,981,369,1.77,564.22,1.8,63.12,367,122,122,122,14883,104188,854,1.02,-0.12,-0.05,-1.85,1.23,-1.32,-7.28,-81.25,-9.14,-6.48,-2.56,-9.06,-9.47,Standing
51:08.0,452,556,834,981,369,1.77,564.22,1.8,63.12,367,122,122,122,14883,119072,976,1.02,-0.12,-0.04,-2,1.07,-1.18,-7.4,-81.21,-9.28,-6.58,-2.6,-9.2,-9.56,Standing
51:08.1,462,555,832.5,981,370,1.76,566.62,1.81,63.12,367,122,122,122,14883,133956,1098,1.02,-0.13,-0.04,-2.15,1.21,-0.89,-7.86,-80.77,-9.44,-6.65,-2.61,-9.38,-9.62,Standing
51:08.2,498,554,831,981,369,1.77,564.22,1.8,69.77,368,122,122,122,14883,0,0,1.02,-0.13,-0.05,-1.94,0.67,-1.03,-7.58,-80.92,-9.58,-6.79,-2.63,-9.5,-9.75,Standing
51:08.3,527,554,831,981,369,1.77,564.22,1.8,69.77,368,125,122,122,14883,15625,125,1.01,-0.12,-0.04,-1.92,1.76,-1.21,-7.26,-81.35,-9.71,-6.81,-2.67,-9.61,-9.79,Standing
51:08.4,522,553,829.5,981,370,1.76,566.62,1.81,69.77,368,122,122,122,14883,30509,247,1.02,-0.12,-0.04,-1.95,0.84,-1.05,-7.38,-81.26,-9.85,-6.93,-2.7,-9.75,-9.9,Standing
51:08.5,511,553,829.5,981,369,1.77,564.22,1.8,69.77,368,122,122,122,14883,45393,369,1.02,-0.12,-0.04,-1.91,0.71,-0.96,-7.28,-81.26,-9.98,-7.05,-2.72,-9.88,-10.02,Standing
51:08.6,477,551,826.5,981,369,1.77,564.22,1.8,69.77,368,122,122,122,14883,60277,491,1.01,-0.13,-0.04,-1.85,0.82,-1.37,-7.69,-80.96,-10.11,-7.17,-2.77,-10.02,-10.12,Standing
51:08.7,511,551,826.5,981,370,1.76,566.62,1.81,69.77,368,123,122,122,14883,75406,614,1.03,-0.13,-0.04,-1.98,0.58,-0.96,-7.55,-81.09,-10.26,-7.31,-2.79,-10.15,-10.27,Standing
51:08.8,523,551,826.5,981,370,1.76,566.62,1.81,69.77,368,123,122,122,14883,90535,737,1.01,-0.12,-0.05,-2.1,1.07,-1.17,-7.51,-81.02,-10.41,-7.41,-2.83,-10.29,-10.35,Standing
51:08.9,567,551,826.5,981,371,1.76,569.02,1.81,69.77,368,123,122,122,14883,105664,860,1.01,-0.12,-0.04,-2.01,1.98,-1.18,-7.17,-81.44,-10.55,-7.41,-2.87,-10.42,-10.37,Standing
51:09.0,582,551,826.5,981,370,1.76,566.62,1.81,69.77,368,123,122,122,14883,120793,983,1.02,-0.12,-0.04,-1.95,0.56,-1.21,-7.37,-81.31,-10.7,-7.56,-2.91,-10.56,-10.51,Standing
51:09.1,594,552,828,981,371,1.76,569.02,1.81,69.77,368,122,122,122,14883,135677,1105,1.02,-0.13,-0.03,-1.93,0.03,-1.31,-7.6,-81.16,-10.83,-7.75,-2.96,-10.7,-10.69,Standing
51:09.2,845,555,832.5,981,371,1.76,569.02,1.81,76.34,370,123,122.8,122,15079,0,0,1.01,-0.12,-0.04,-1.98,1.16,-1.27,-7.58,-81.07,-10.97,-7.83,-3.01,-10.84,-10.76,Standing
51:09.3,483,554,831,981,370,1.76,566.62,1.81,76.34,370,122,122.8,122,15079,14884,122,1.01,-0.13,-0.04,-1.97,0.18,-1.08,-7.79,-80.83,-11.11,-8.02,-3.04,-10.98,-10.93,Standing
51:09.4,421,553,829.5,981,370,1.76,566.62,1.81,76.34,370,123,122.8,122,15079,30013,245,1.01,-0.12,-0.05,-1.87,0.69,-1.31,-7.37,-81.13,-11.25,-8.15,-3.09,-11.09,-11.07,Standing
51:09.5,443,551,826.5,981,371,1.76,569.02,1.81,76.34,370,123,122.8,122,15079,45142,368,1.01,-0.12,-0.05,-2.09,0.37,-0.93,-7.24,-81.29,-11.4,-8.31,-3.1,-11.23,-11.23,Standing
51:09.6,505,551,826.5,981,372,1.75,571.43,1.82,76.34,370,125,122.8,122,15079,60767,493,1.02,-0.12,-0.05,-2.16,0.29,-1.15,-7.51,-80.98,-11.56,-8.48,-3.14,-11.4,-11.38,Standing
51:09.7,530,551,826.5,981,371,1.76,569.02,1.81,76.34,370,123,122.8,122,15079,75896,616,1.02,-0.12,-0.04,-1.98,1.47,-1.13,-7.54,-81.03,-11.7,-8.54,-3.17,-11.53,-11.44,Standing
51:09.8,821,554,831,981,372,1.75,571.43,1.82,76.34,370,123,122.8,122,15079,91025,739,1.02,-0.12,-0.04,-1.96,1.11,-1.19,-7.3,-81.3,-11.84,-8.63,-3.21,-11.66,-11.53,Standing
51:09.9,527,554,831,981,371,1.76,569.02,1.81,76.34,370,123,122.8,122,15079,106154,862,1.02,-0.12,-0.05,-1.78,1.06,-1.37,-7.32,-81.21,-11.96,-8.72,-3.27,-11.78,-11.62,Standing
51:10.0,542,553,829.5,981,372,1.75,571.43,1.82,76.34,370,123,122.8,122,15079,121283,985,1.02,-0.12,-0.04,-1.85,1.15,-1.39,-7.5,-81.06,-12.09,-8.81,-3.33,-11.91,-11.7,Standing
51:10.1,580,554,831,981,372,1.75,571.43,1.82,76.34,370,123,122.8,122,15079,136412,1108,1.02,-0.12,-0.05,-1.88,1.44,-1.16,-7.36,-81.17,-12.23,-8.86,-3.37,-12.03,-11.75,Standing
51:10.2,588,554,831,981,372,1.75,571.43,1.82,82.41,371,123,123.1,123,15153,0,0,1.02,-0.12,-0.04,-1.85,2.24,-1.65,-7.52,-81.1,-12.35,-8.84,-3.46,-12.16,-11.73,Standing
51:10.3,568,554,831,981,372,1.75,571.43,1.82,82.41,371,123,123.1,123,15153,15129,123,1.01,-0.12,-0.03,-1.48,5.36,-1.54,-7.34,-81.41,-12.45,-8.5,-3.53,-12.24,-11.42,Standing
51:10.4,502,554,831,981,372,1.75,571.43,1.82,82.41,371,123,123.1,123,15153,30258,246,1.02,-0.12,-0.03,-1.9,6.44,-1.8,-7.14,-81.62,-12.58,-8.06,-3.63,-12.36,-11,Standing
51:10.5,453,553,829.5,981,372,1.75,571.43,1.82,82.41,371,123,123.1,123,15153,45387,369,1.01,-0.12,-0.02,-1.59,7.3,-2.05,-7.27,-81.66,-12.68,-7.53,-3.76,-12.47,-10.49,Standing
51:10.6,482,552,828,981,372,1.75,571.43,1.82,82.41,371,125,123.1,123,15153,61012,494,1.02,-0.12,-0.01,-7.99,-1.93,-1.84,-7.31,-81.64,-13.43,-7.92,-3.86,-13.18,-10.87,Standing
51:10.7,506,551,826.5,981,373,1.74,573.85,1.82,82.41,371,123,123.1,123,15153,76141,617,1.04,-0.12,-0.02,-6.64,-1.47,-6.07,-7.3,-81.63,-14.04,-8.27,-4.4,-13.77,-11.21,Standing
51:10.8,532,551,826.5,981,372,1.75,571.43,1.82,82.41,371,123,123.1,123,15153,91270,740,1.05,-0.12,-0.01,-2.34,5.56,-15.39,-7.24,-81.74,-14.22,-7.92,-5.86,-13.94,-10.87,Standing
51:10.9,564,551,826.5,981,373,1.74,573.85,1.82,82.41,371,123,123.1,123,15153,106399,863,1,-0.05,0,-1.94,3.37,-18.31,-3.59,-85.4,-14.36,-7.78,-7.61,-13.93,-10.88,Standing
51:11.0,517,551,826.5,981,372,1.75,571.43,1.82,82.41,371,123,123.1,123,15153,121528,986,0.92,-0.02,0.01,0.69,-3.93,-4.18,-1.82,-87.08,-14.23,-8.38,-7.95,-13.73,-11.53,Standing
51:11.1,444,550,825,981,373,1.74,573.85,1.82,82.41,371,123,123.1,123,15153,136657,1109,1.02,-0.05,-0.03,2.61,-3.36,6.12,-3.18,-85.36,-13.91,-8.91,-7.26,-13.48,-11.97,Standing
51:11.2,454,549,823.5,981,372,1.75,571.43,1.82,86.8,372,123,123.2,123,15177,0,0,1.04,-0.07,-0.03,-2.33,-0.04,5.85,-4.47,-84.28,-14.09,-9.12,-6.6,-13.7,-12.12,Standing
51:11.3,458,548,822,981,372,1.75,571.43,1.82,86.8,372,122,123.2,123,15177,14884,122,1.03,-0.08,-0.04,-3.74,4.76,1.09,-5.3,-83.27,-14.41,-8.84,-6.41,-14.04,-11.82,Standing
51:11.4,534,543,814.5,981,372,1.75,571.43,1.82,86.8,372,123,123.2,123,15177,30013,245,1.02,-0.08,-0.01,-2.72,3.13,-1.46,-5.01,-83.98,-14.62,-8.73,-6.48,-14.24,-11.74,Standing
51:11.5,577,540,810,981,372,1.75,571.43,1.82,86.8,372,123,123.2,123,15177,45142,368,1.02,-0.07,0,-3.24,-1.88,-2.97,-4.67,-84.33,-14.89,-9.11,-6.7,-14.48,-12.12,Standing
51:11.6,530,537,805.5,981,373,1.74,573.85,1.82,86.8,372,123,123.2,123,15177,60271,491,1.02,-0.06,-0.02,-2.95,-2.37,-2.83,-4.1,-84.69,-15.13,-9.56,-6.9,-14.69,-12.56,Standing
51:11.7,558,534,801,981,373,1.74,573.85,1.82,86.8,372,123,123.2,123,15177,75400,614,1.01,-0.07,-0.02,-1.76,0.39,-1.56,-4.37,-84.47,-15.25,-9.72,-6.98,-14.82,-12.71,Standing
51:11.8,575,533,799.5,981,374,1.74,576.27,1.83,86.8,372,126,123.2,123,15177,91276,740,1.03,-0.07,0,-1.43,1.43,-1.72,-4.53,-84.46,-15.34,-9.77,-7.07,-14.91,-12.76,Standing
51:11.9,584,532,798,981,373,1.74,573.85,1.82,86.8,372,123,123.2,123,15177,106405,863,1.02,-0.06,-0.01,-1.33,-0.41,-2.08,-4.13,-84.86,-15.42,-10.02,-7.2,-14.96,-13.01,Standing
51:12.0,588,530,795,981,373,1.74,573.85,1.82,86.8,372,123,123.2,123,15177,121534,986,1.02,-0.07,-0.02,-1.34,-0.74,-1.36,-4.7,-84.12,-15.49,-10.29,-7.26,-15.06,-13.24,Standing
51:12.1,568,531,796.5,981,373,1.74,573.85,1.82,86.8,372,124,123.2,123,15177,136910,1110,1.01,-0.06,-0.03,-1.24,0.54,-1.37,-4.02,-84.62,-15.56,-10.44,-7.32,-15.1,-13.41,Standing
51:12.2,536,533,799.5,981,373,1.74,573.85,1.82,88.93,372,123,123.3,123,15202,0,0,1.01,-0.06,-0.03,-2.79,0.76,-0.5,-4.05,-84.6,-15.78,-10.56,-7.29,-15.31,-13.52,Standing
51:12.3,532,535,802.5,981,373,1.74,573.85,1.82,88.93,372,124,123.3,123,15202,15376,124,1.02,-0.07,-0.02,-1.6,1.37,-1.7,-4.43,-84.42,-15.89,-10.63,-7.38,-15.43,-13.58,Standing
51:12.4,536,537,805.5,981,374,1.74,576.27,1.83,88.93,372,124,123.3,123,15202,30752,248,1.01,-0.06,-0.02,-1.24,0.37,-1.07,-4.07,-84.77,-15.95,-10.79,-7.41,-15.48,-13.75,Standing
51:12.5,534,539,808.5,981,373,1.74,573.85,1.82,88.93,372,124,123.3,123,15202,46128,372,1.01,-0.07,-0.02,-1.7,0.85,0.55,-4.3,-84.55,-16.07,-10.9,-7.27,-15.6,-13.85,Standing
51:12.6,547,541,811.5,981,375,1.73,578.7,1.83,88.93,372,124,123.3,123,15202,61504,496,1.02,-0.07,-0.03,-2.53,1.15,-0.17,-4.48,-84.21,-16.27,-10.99,-7.21,-15.79,-13.92,Standing
51:12.7,540,541,811.5,981,374,1.74,576.27,1.83,88.93,372,127,123.3,123,15202,77633,623,1.01,-0.07,-0.03,-2.31,0.77,-0.91,-4.42,-84.25,-16.44,-11.11,-7.22,-15.96,-14.04,Standing
51:12.8,537,539,808.5,981,375,1.73,578.7,1.83,88.93,372,125,123.3,123,15202,93258,748,1.02,-0.07,-0.02,-1.85,0.85,-0.77,-4.65,-84.18,-16.57,-11.23,-7.22,-16.1,-14.15,Standing
51:12.9,478,538,807,981,374,1.74,576.27,1.83,88.93,372,125,123.3,123,15202,108883,873,1.02,-0.08,-0.02,-1.19,1.1,-1.44,-5.09,-83.79,-16.64,-11.32,-7.29,-16.17,-14.22,Standing
51:13.0,523,537,805.5,981,375,1.73,578.7,1.83,88.93,372,126,123.3,123,15202,124759,999,1.01,-0.08,-0.02,-1.41,0.13,-2.67,-4.93,-83.9,-16.72,-11.51,-7.48,-16.25,-14.4,Standing
51:13.1,512,536,804,981,375,1.73,578.7,1.83,88.93,372,125,123.3,123,15202,140384,1124,1.01,-0.07,-0.03,-2.7,-1.63,-0.38,-4.28,-84.38,-16.94,-11.87,-7.44,-16.43,-14.77,Standing
51:22.8,1000,1000,1500,1000,331,2.09,478.32,1.62,0,0,118,0,0,0,28085,237,1.01,-0.01,0.01,-6.27,-4.44,1.66,-1.04,-87.61,-0.34,-0.49,-0.67,-0.37,-3.97,Left Fall while Standing
51:22.9,998,999,1498.5,1000,331,2.09,478.32,1.62,0,0,116,0,0,0,41541,353,1.05,-0.02,-0.02,-2.29,0.44,-1.96,-1.51,-86.86,-0.51,-0.64,-0.78,-0.55,-4.09,Left Fall while Standing
51:23.0,999,999,1498.5,1000,331,2.09,478.32,1.62,0,0,116,0,0,0,54997,469,1.04,-0.04,-0.02,-2.37,2.66,-6.18,-2.99,-85.82,-0.69,-0.57,-1.31,-0.78,-3.98,Left Fall while Standing
51:23.1,907,976,1464,1000,331,2.09,478.32,1.62,0,0,119,0,0,0,69158,588,1.03,0.02,-0.02,-1.06,6.76,-11.72,0.64,-86.62,-0.73,-0.11,-2.38,-0.68,-3.57,Left Fall while Standing
51:23.2,663,913,1369.5,1000,331,2.09,478.32,1.62,0,0,119,0,0,0,83319,707,0.99,0.04,-0.01,-1.02,9.8,-7.28,1.91,-85.8,-0.78,0.67,-3.02,-0.67,-2.79,Left Fall while Standing
51:23.3,563,855,1282.5,1000,331,2.09,478.32,1.62,0,0,117,0,0,0,97008,824,0.97,0,0.1,-3.37,-2.78,6.02,-0.39,-82.33,-1.05,0.2,-2.36,-1.03,-3.1,Left Fall while Standing
51:23.4,532,808,1212,1000,332,2.08,480.46,1.62,0,0,116,0,0,0,110464,940,1.06,0,-0.04,2.4,3.98,-0.73,-0.71,-86.46,-0.77,0.39,-2.36,-0.76,-3.08,Left Fall while Standing
51:23.5,479,767,1150.5,1000,332,2.08,480.46,1.62,0,0,117,0,0,0,124153,1057,1.06,0.01,0,-5.29,11.92,-11.4,-0.21,-88.04,-1.23,1.38,-3.41,-1.19,-2.2,Left Fall while Standing
51:23.6,461,733,1099.5,1000,332,2.08,480.46,1.62,20723.79,331,118,117.5,117,13806,0,0,0.99,0.06,-0.04,-12.37,8.4,-9.54,3.01,-84.04,-2.4,2.01,-4.27,-2.19,-1.43,Left Fall while Standing
51:23.7,477,707,1060.5,1000,332,2.08,480.46,1.62,20723.79,331,118,117.5,117,13806,13924,118,0.99,0.04,0.06,-2.11,3.82,-8.47,1.92,-84.32,-2.56,2.19,-5.04,-2.38,-1.27,Left Fall while Standing
51:23.8,489,688,1032,1000,332,2.08,480.46,1.62,20723.79,331,118,117.5,117,13806,27848,236,0.99,0.06,0.11,-2.27,3.19,-4.07,2.64,-81.24,-2.73,2.31,-5.37,-2.51,-1.03,Left Fall while Standing
51:23.9,506,672,1008,1000,333,2.07,482.61,1.63,20723.79,331,118,117.5,117,13806,41772,354,1.04,0.05,0.04,1.19,0.72,-6.55,2.39,-84.65,-2.55,2.18,-5.94,-2.36,-1.29,Left Fall while Standing
51:24.0,535,662,993,1000,333,2.07,482.61,1.63,20723.79,331,117,117.5,117,13806,55461,471,1.04,0.07,0.08,5.32,2.62,-12.98,3.3,-82.42,-1.97,2.25,-7.15,-1.76,-1.14,Left Fall while Standing
51:24.1,552,654,981,1000,332,2.08,480.46,1.62,20723.79,331,118,117.5,117,13806,69385,589,0.99,0.09,0.06,9.73,5.11,-18.89,4.84,-81.95,-0.94,2.56,-8.96,-0.71,-0.82,Left Fall while Standing
51:24.2,577,649,973.5,1000,333,2.07,482.61,1.63,20723.79,331,117,117.5,117,13806,83074,706,0.95,0.15,0.02,-1.46,0.68,-13.21,8.57,-79.15,-1.03,2.42,-10.2,-0.65,-0.84,Left Fall while Standing
51:24.3,594,645,967.5,1000,333,2.07,482.61,1.63,20723.79,331,117,117.5,117,13806,96763,823,0.99,0.15,0.08,-1.39,0.49,-9.67,7.81,-78.94,-1.11,2.28,-11.08,-0.76,-0.97,Left Fall while Standing
