Datetime, ECGRaw , AvgECG , ampECG , MAX , GSRRaw , Resistance , GSR(kohm) , SCL , GSRRMS , GSRMAV , EMGRaw , EMGRMS , EMGMAV , EMGVAR , EMGSSI , IEMG , AccX , AccY, AccZ , GyroX , GyroY , GyroZ , Aroll , Apitch , Groll , Gpitch, Gyaw , Combroll , Combpitch,Features
03:09.1,462,514,771,668,351,1.91,522.32,1.72,20724.12,351,204,20723.69,200,429471264,4294919049,407,1.01,0.01,0.11,-0.16,-1.7,-1.65,0.1,-82.09,-1.75,-2.99,-2.2,-1.68,-6.15,Standing
03:09.3,498,512,768,668,351,1.91,522.32,1.72,20724.12,351,204,20723.69,200,429471264,4294895129,611,1,-0.01,0.15,-1.6,0.73,-1.21,-1.33,-79.89,-1.89,-3.15,-2.25,-1.86,-6.22,Standing
03:09.4,592,518,777,668,351,1.91,522.32,1.72,20724.12,351,204,20723.69,200,429471264,4294871209,815,1,0,0.17,1.26,2.66,0.05,-0.5,-79.02,-1.65,-3.07,-2.14,-1.61,-6.1,Standing
03:09.5,421,511,766.5,668,352,1.91,524.59,1.72,20724.12,351,201,20723.69,200,429471264,4294846074,1016,1.01,-0.01,0.13,-2.05,-4.39,-0.83,-0.99,-81.23,-1.84,-3.87,-2.15,-1.81,-6.97,Standing
03:09.6,542,513,769.5,668,351,1.91,522.32,1.72,20724.12,351,204,20723.69,200,429471264,4294822154,1220,1,0,0.12,-2.84,2.34,-2.79,-0.61,-81.76,-2.13,-3.83,-2.4,-2.07,-6.94,Standing
03:09.8,616,520,780,668,352,1.91,524.59,1.72,20724.12,351,203,20723.69,200,429471264,4294797827,1423,0.97,0,0.14,-2.13,0.15,2.76,-0.72,-80.34,-2.33,-4.06,-1.95,-2.27,-7.11,Standing
03:09.9,259,504,756,668,351,1.91,522.32,1.72,20724.12,351,202,20723.69,200,429471264,4294773095,1625,0.98,-0.02,0.14,-2.57,4.17,7.52,-1.51,-80.14,-2.59,-3.79,-0.91,-2.54,-6.84,Standing
03:10.0,587,509,763.5,668,351,1.91,522.32,1.72,20724.12,351,203,20723.69,200,429471264,4294748768,1828,1.01,-0.04,0.12,-0.81,-1.78,0.25,-2.71,-81.29,-2.62,-4.27,-0.77,-2.62,-7.35,Standing
03:10.1,524,510,765,668,352,1.91,524.59,1.72,20724.12,351,201,20723.72,202,429472352,0,0,1.02,-0.03,0.1,1.14,3.72,-1.97,-2.2,-82.76,-2.41,-4.05,-0.92,-2.4,-7.2,Standing
03:10.3,389,504,756,668,352,1.91,524.59,1.72,20724.12,351,202,20723.72,202,429472352,4294942564,202,1.01,-0.02,0.11,-3.36,3.28,-2.89,-1.65,-82.26,-2.76,-3.89,-1.19,-2.72,-7.03,Standing
03:10.4,558,506,759,668,352,1.91,524.59,1.72,20724.12,351,205,20723.72,202,429472352,4294919053,407,1,-0.01,0.11,-2.63,0.15,-1.84,-1.37,-82.3,-3.02,-4.13,-1.32,-2.96,-7.25,Standing
03:10.5,559,509,763.5,668,352,1.91,524.59,1.72,20724.12,351,203,20723.72,202,429472352,4294894726,610,1.01,-0.01,0.11,-4.34,-1.88,-0.12,-1.36,-82.32,-3.5,-4.62,-1.24,-3.42,-7.73,Standing
03:10.7,453,506,759,668,352,1.91,524.59,1.72,20724.12,351,204,20723.72,202,429472352,4294870806,814,1.01,-0.02,0.13,-3.64,-0.93,-1.85,-1.64,-80.95,-3.9,-4.99,-1.37,-3.8,-8.03,Standing
03:10.8,520,507,760.5,668,352,1.91,524.59,1.72,20724.12,351,206,20723.72,202,429472352,4294847706,1020,1,-0.02,0.11,-6.4,-0.55,-1.18,-1.86,-81.78,-4.64,-5.31,-1.42,-4.53,-8.37,Standing
03:10.9,490,506,759,668,352,1.91,524.59,1.72,20724.12,351,204,20723.72,202,429472352,4294823786,1224,1,-0.03,0.11,-1.2,1.69,-3.03,-2.06,-81.83,-4.72,-5.35,-1.7,-4.61,-8.41,Standing
03:11.0,469,505,757.5,668,352,1.91,524.59,1.72,20724.12,351,205,20723.72,202,429472352,4294800275,1429,1,-0.01,0.12,-4.59,-1.18,-0.97,-1.28,-81.6,-5.23,-5.76,-1.73,-5.07,-8.79,Standing
03:11.2,532,506,759,668,352,1.91,524.59,1.72,20724.12,351,204,20723.72,202,429472352,4294776355,1633,1.01,-0.03,0.13,-4.19,-4.63,1.5,-2.26,-81.12,-5.69,-6.6,-1.44,-5.55,-9.58,Standing
03:11.3,453,504,756,668,352,1.91,524.59,1.72,20724.12,351,204,20723.72,202,429472352,4294752435,1837,1.01,-0.01,0.09,0.15,2.58,-2.39,-1.27,-83.36,-5.6,-6.53,-1.64,-5.43,-9.6,Standing
03:11.4,535,505,757.5,668,352,1.91,524.59,1.72,20724.13,352,205,20723.73,204,429472896,0,0,1,-0.01,0.1,-1.76,2.69,-1.87,-1.19,-82.51,-5.75,-6.44,-1.77,-5.57,-9.48,Standing
03:11.5,624,509,763.5,668,351,1.91,522.32,1.72,20724.13,352,204,20723.73,204,429472896,4294943376,204,1.01,-0.02,0.09,-4.07,-2.14,-1.54,-1.92,-83.07,-6.2,-6.97,-1.87,-6.03,-10.01,Standing
03:11.7,438,506,759,668,352,1.91,524.59,1.72,20724.13,352,205,20723.73,204,429472896,4294919865,409,1,-0.02,0.1,-3.02,3.73,-2.45,-1.51,-82.57,-6.51,-6.75,-2.08,-6.31,-9.78,Standing
03:11.8,549,508,762,668,352,1.91,524.59,1.72,20724.13,352,206,20723.73,204,429472896,4294896765,615,0.99,-0.02,0.12,-4.94,-0.34,-0.27,-1.87,-81.19,-7.07,-7.05,-2.01,-6.86,-10.01,Standing
03:11.9,628,511,766.5,668,352,1.91,524.59,1.72,20724.13,352,205,20723.73,204,429472896,4294873254,820,1,-0.03,0.1,-2.85,2.09,0.47,-2.04,-82.29,-7.36,-7.03,-1.85,-7.15,-10.04,Standing
03:12.1,360,507,760.5,668,352,1.91,524.59,1.72,20724.13,352,206,20723.73,204,429472896,4294850154,1026,1.02,-0.03,0.13,-1.18,3.08,-0.69,-2.12,-81.22,-7.44,-6.9,-1.84,-7.22,-9.87,Standing
03:12.2,573,509,763.5,668,352,1.91,524.59,1.72,20724.13,352,206,20723.73,204,429472896,4294827054,1232,1.01,-0.02,0.12,0.74,-0.78,-1.82,-1.92,-81.79,-7.27,-7.25,-1.97,-7.06,-10.23,Standing
03:12.3,541,510,765,668,352,1.91,524.59,1.72,20724.13,352,206,20723.73,204,429472896,4294803954,1438,1.01,0,0.08,-0.69,-0.09,-3.64,-0.84,-84.02,-7.29,-7.51,-2.33,-7.03,-10.57,Standing
03:12.4,437,508,762,668,352,1.91,524.59,1.72,20724.13,352,206,20723.73,204,429472896,4294780854,1644,1.01,0,0.07,-0.65,1.21,-1.42,-0.54,-84.53,-7.3,-7.62,-2.42,-7.03,-10.69,Standing
03:12.6,634,511,766.5,668,352,1.91,524.59,1.72,20724.13,352,207,20723.73,204,429472896,4294758167,1851,1.02,0,0.07,-4.14,-0.91,-1.85,-0.79,-84.37,-7.75,-7.99,-2.55,-7.48,-11.04,Standing
03:12.7,476,510,765,668,353,1.9,526.87,1.73,20724.13,352,206,20723.74,205,429473504,0,0,1.02,0,0.07,-7.21,0.3,-3.27,-0.76,-84.33,-8.58,-8.2,-2.86,-8.27,-11.24,Standing
03:12.8,512,510,765,668,354,1.89,529.15,1.73,20724.13,352,207,20723.74,205,429473504,4294944609,207,1,-0.02,0.11,-6.27,1.09,-1.38,-1.72,-81.9,-9.3,-8.31,-2.93,-9,-11.26,Standing
03:12.9,360,506,759,668,353,1.9,526.87,1.73,20724.13,352,208,20723.74,205,429473504,4294922337,415,0.98,-0.02,0.11,-6.7,-2,0.75,-1.79,-81.86,-10.08,-8.82,-2.74,-9.75,-11.74,Standing
03:13.1,477,506,759,668,355,1.88,531.44,1.74,20724.13,352,207,20723.74,205,429473504,4294899650,622,1.01,-0.03,0.12,-0.18,-1.48,1.53,-2.12,-81.53,-10.03,-9.26,-2.44,-9.72,-12.15,Standing
03:13.2,507,506,759,668,355,1.88,531.44,1.74,20724.13,352,210,20723.74,205,429473504,4294878214,832,1.01,-0.01,0.1,4.19,5.9,-2.3,-1.3,-82.99,-9.43,-8.76,-2.64,-9.1,-11.73,Standing
03:13.3,580,507,760.5,668,355,1.88,531.44,1.74,20724.13,352,208,20723.74,205,429473504,4294855942,1040,1,-0.01,0.09,-0.95,-1.69,0.46,-1.38,-83.49,-9.48,-9.23,-2.48,-9.15,-12.2,Standing
03:13.4,421,506,759,668,356,1.87,533.73,1.74,20724.13,352,208,20723.74,205,429473504,4294833670,1248,1,-0.03,0.09,0.86,0.21,-0.64,-2.27,-83.02,-9.3,-9.46,-2.46,-9.01,-12.4,Standing
03:13.6,555,507,760.5,668,355,1.88,531.44,1.74,20724.13,352,209,20723.74,205,429473504,4294811815,1457,1.03,0,0.08,-0.56,-0.34,-0.13,-0.85,-84.04,-9.29,-9.76,-2.38,-8.96,-12.73,Standing
03:13.7,548,507,760.5,668,356,1.87,533.73,1.74,20724.13,352,208,20723.74,205,429473504,4294789543,1665,1.04,-0.01,0.07,-2.09,-0.69,-1.64,-1.14,-84.76,-9.49,-10.1,-2.48,-9.16,-13.09,Standing
03:13.8,402,505,757.5,668,357,1.87,536.04,1.74,20724.13,352,209,20723.74,205,429473504,4294767688,1874,1.04,0,0.06,-0.43,-3.85,-3.23,-0.74,-85.24,-9.47,-10.85,-2.8,-9.12,-13.82,Standing
03:14.0,651,508,762,668,356,1.87,533.73,1.74,20724.19,355,209,20723.77,208,429474592,0,0,1.03,-0.02,0.05,-5.69,-8.84,-4.34,-1.71,-85.44,-10.11,-12.2,-3.24,-9.78,-15.13,Standing
03:14.1,516,508,762,668,356,1.87,533.73,1.74,20724.19,355,208,20723.77,208,429474592,4294945024,208,1.01,-0.03,0.04,-4.4,-5.56,-2.33,-2.12,-85.58,-10.6,-13.17,-3.44,-10.27,-16.07,Standing
03:14.2,555,509,763.5,668,357,1.87,536.04,1.74,20724.19,355,208,20723.77,208,429474592,4294922752,416,1.03,-0.05,0.06,-0.53,7.34,-2.71,-3.21,-84.12,-10.6,-12.49,-3.68,-10.31,-15.36,Standing
03:14.3,647,512,768,668,356,1.87,533.73,1.74,20724.19,355,210,20723.77,208,429474592,4294901316,626,1.05,0.02,-0.03,4.57,3.15,-1.68,0.56,-86.54,-9.94,-12.35,-3.79,-9.52,-15.31,Standing
03:14.5,733,516,774,733,379,1.7,588.51,1.85,20724.19,355,817,20723.77,208,429474592,4294913445,1443,0.85,0.02,0.22,-9.7,10.89,-5.78,0.78,-74.09,-11.11,-11.22,-4.43,-10.63,-13.73,Standing
03:14.6,625,518,777,733,402,1.54,647.34,1.96,20724.19,355,652,20723.77,208,429474592,4294945333,2095,0.98,-0.01,0.08,-13.04,8.92,-4.56,-1.2,-83.49,-12.7,-10.33,-4.91,-12.24,-13.26,Standing
03:14.7,494,518,777,733,390,1.62,616.11,1.91,20724.19,355,613,20723.77,208,429474592,4294927886,2708,0.99,0.01,0.1,-1.44,13.76,-6.21,0.07,-82.64,-12.81,-8.84,-5.6,-12.3,-11.79,Standing
03:14.8,340,514,771,733,373,1.74,573.85,1.82,20724.19,355,312,20723.77,208,429474592,4294959694,3020,0.98,0.04,0.11,-8.25,-1.4,-8.76,1.6,-81.75,-13.8,-9.27,-6.62,-13.18,-12.17,Standing
03:15.0,489,514,771,733,359,1.85,540.66,1.75,20724.19,355,292,20723.77,208,429474592,12126,3312,0.98,0.06,0.15,3.67,6.66,-8.93,2.83,-79.22,-13.27,-8.68,-7.64,-12.62,-11.51,Standing
03:15.1,371,512,768,733,350,1.92,520.06,1.71,20724.19,355,288,20723.77,208,429474592,29534,3600,0.97,0.1,0.17,-0.53,10.07,1.94,5.45,-76.98,-13.26,-7.67,-7.3,-12.51,-10.44,Standing
03:15.2,383,509,763.5,733,343,1.98,504.41,1.68,59.75,366,287,68.09,388,4635,0,0,0.96,0.08,0.09,4.74,1.56,-0.79,4.08,-81.31,-12.6,-7.72,-7.3,-11.94,-10.67,Standing
03:15.4,487,509,763.5,733,337,2.04,491.25,1.65,59.75,366,290,68.09,388,4635,18564,290,0.98,0.04,0.11,-8.68,-1.62,3.12,1.89,-81.46,-13.61,-8.17,-6.81,-12.99,-11.1,Standing
03:15.5,521,509,763.5,733,334,2.06,484.76,1.63,59.75,366,357,68.09,388,4635,14941,647,1.02,0.04,0.12,-5.68,1.76,-1.64,1.8,-81.51,-14.25,-8.2,-6.92,-13.6,-11.13,Standing
03:15.6,492,509,763.5,733,333,2.07,482.61,1.63,59.75,366,647,68.09,388,4635,40334,1294,1.01,0.09,0.12,-12.54,-8.7,-7.85,4.23,-79.93,-15.74,-9.54,-7.8,-14.94,-12.35,Standing
03:15.7,421,507,760.5,733,331,2.09,478.32,1.62,59.75,366,664,68.09,388,4635,22478,1958,1,0.07,0.14,-7.11,-13.83,-2.52,3.65,-79.4,-16.56,-11.52,-8.02,-15.75,-14.23,Standing
03:15.8,513,508,762,733,331,2.09,478.32,1.62,59.75,366,687,68.09,388,4635,35695,2645,1.01,0.11,0.05,-1.82,-17.64,-12.99,5.42,-81.87,-16.72,-13.97,-9.54,-15.83,-16.69,Standing
03:16.0,655,510,765,733,332,2.08,480.46,1.62,59.75,366,723,68.09,388,4635,34136,3368,0.95,0.13,-0.01,-11.37,1.11,-0.47,7.35,-80.47,-18.07,-14.08,-9.51,-17.05,-16.74,Standing
03:16.1,507,510,765,733,333,2.07,482.61,1.63,59.75,366,703,68.09,388,4635,4057,4071,0.99,0.03,-0.02,-5.79,4.53,8.82,1.22,-86.14,-18.72,-13.77,-8.31,-17.92,-16.67,Standing
03:16.2,451,509,763.5,733,334,2.06,484.76,1.63,59.75,366,706,68.09,388,4635,4294945501,4777,1.06,0.04,-0.01,-9.63,-0.73,7.35,1.53,-86.26,-19.85,-14.11,-7.3,-19,-17,Standing
03:16.4,519,509,763.5,733,333,2.07,482.61,1.63,59.75,366,718,68.09,388,4635,4294936737,5495,1.11,0,0.01,-15.23,-15.79,3.66,-0.64,-87.97,-21.7,-16.35,-6.74,-20.86,-19.22,Standing
03:16.5,598,510,765,733,334,2.06,484.76,1.63,20723.82,333,722,20724.22,621,429493376,0,0,1.14,0.03,0.05,2.21,7.94,-16.62,0.84,-85.69,-21.35,-15.6,-8.73,-20.46,-18.41,Standing
03:16.6,442,509,763.5,733,334,2.06,484.76,1.63,20723.82,333,704,20724.22,621,429493376,4294938624,704,0.95,0.1,-0.05,19.14,14.11,-9.56,5.33,-81.73,-18.85,-14.07,-9.84,-17.88,-16.77,Standing
03:16.7,585,510,765,733,334,2.06,484.76,1.63,20723.82,333,723,20724.22,621,429493376,4294937065,1427,1,0.08,-0.01,-2.31,-8.4,5.92,4.02,-83.81,-19.08,-15.4,-8.99,-18.15,-18.14,Standing
03:16.9,528,511,766.5,733,333,2.07,482.61,1.63,20723.82,333,718,20724.22,621,429493376,4294928301,2145,0.96,0.04,0.02,7.05,8.97,3.67,1.52,-85.89,-18.1,-14.51,-8.42,-17.32,-17.36,Standing
03:17.0,433,510,765,733,329,2.11,474.06,1.61,20723.82,333,697,20724.22,621,429493376,4294955358,2842,0.96,0.04,-0.02,8.76,16.76,5.33,1.83,-85.81,-16.92,-12.63,-7.64,-16.17,-15.56,Standing
03:17.1,617,511,766.5,733,327,2.13,469.83,1.6,20723.82,333,732,20724.22,621,429493376,4294966894,3574,1.09,0.05,0,-25.49,-23.54,14.26,2.07,-85.77,-20.08,-15.88,-5.73,-19.2,-18.67,Standing
03:17.2,388,509,763.5,733,327,2.13,469.83,1.6,20723.82,333,693,20724.22,621,429493376,21095,4267,1.08,-0.06,0.08,-11.69,5.63,-8.36,-3.85,-83.18,-21.5,-15.42,-6.69,-20.79,-18.13,Standing
03:17.4,496,509,763.5,733,327,2.13,469.83,1.6,20723.82,333,699,20724.22,621,429493376,50944,4966,1,0.02,-0.01,2.19,1.78,-5.34,0.58,-87.08,-21.15,-15.44,-7.27,-20.28,-18.31,Standing
03:17.5,645,511,766.5,733,326,2.14,467.72,1.59,20723.82,333,724,20724.22,621,429493376,50832,5690,0.98,-0.02,0.1,-4.2,-13.31,6.11,-1.52,-82.54,-21.61,-17.37,-6.4,-20.8,-19.98,Standing
03:17.6,450,510,765,733,328,2.12,471.94,1.6,20723.82,333,683,20724.22,621,429493376,58569,6373,1.02,-0.02,0.04,5.62,-6.49,3.33,-1.89,-85.89,-20.81,-18.46,-5.87,-20.06,-21.16,Standing
03:17.7,508,510,765,733,327,2.13,469.83,1.6,20723.76,329,708,59.62,708,3553,0,0,1.04,-0.02,-0.01,-0.55,-7.73,1.15,-1.7,-87.12,-20.81,-19.66,-5.63,-20.05,-22.36,Standing
03:17.9,672,512,768,733,327,2.13,469.83,1.6,20723.76,329,726,59.62,708,3553,2788,726,1.03,-0.03,0.03,14.93,17.63,-9.85,-2.33,-86.03,-18.88,-17.71,-6.76,-18.22,-20.44,Standing
03:18.0,484,512,768,733,328,2.12,471.94,1.6,20723.76,329,708,59.62,708,3553,4294947060,1434,1,0.02,-0.02,-7.92,5.03,-7.44,0.55,-86.89,-19.81,-17.33,-7.6,-19,-20.11,Standing
03:18.1,434,511,766.5,733,329,2.11,474.06,1.61,20723.76,329,671,59.62,708,3553,4294938549,2105,1.01,0.01,0.02,-6.42,-2.25,-7.07,0.19,-87.14,-20.55,-17.86,-8.4,-19.72,-20.63,Standing
03:18.2,625,512,768,733,327,2.13,469.83,1.6,20723.76,329,721,59.62,708,3553,4294934102,2826,0.98,0.03,0.02,-10.92,0.6,-1.59,1.26,-86.11,-21.86,-18.04,-8.5,-20.93,-20.76,Standing
03:18.4,532,512,768,733,328,2.12,471.94,1.6,20723.76,329,710,59.62,708,3553,4294913914,3536,1.03,0.02,0.06,-9.86,2.94,-4.19,0.56,-85.02,-23.03,-17.92,-8.92,-22.08,-20.6,Standing
03:18.5,478,512,768,733,329,2.11,474.06,1.61,20723.76,329,688,59.62,708,3553,4294928506,4224,1.01,0.02,0.06,-7.28,2.31,-2.78,0.34,-84.86,-23.87,-17.88,-9.18,-22.91,-20.56,Standing
03:18.6,426,511,766.5,733,328,2.12,471.94,1.6,20723.76,329,729,59.62,708,3553,4294935659,4953,1.01,0.04,0.06,-1,6.44,-4.54,1.73,-84.08,-23.93,-17.32,-9.65,-22.9,-19.99,Standing
03:18.8,577,512,768,733,329,2.11,474.06,1.61,20723.76,329,711,59.62,708,3553,4294916892,5664,1,0.05,0.07,-3.78,1.68,-0.73,2.46,-83.59,-24.34,-17.36,-9.64,-23.26,-20.01,Standing
03:18.9,472,511,766.5,733,330,2.1,476.19,1.61,20723.76,329,699,59.62,708,3553,4294946741,6363,1.01,0.04,0.06,-0.52,0.51,-1.18,1.93,-84.14,-24.33,-17.55,-9.69,-23.28,-20.21,Standing
03:19.0,579,512,768,733,329,2.11,474.06,1.61,20723.74,328,705,20724.19,706,429491936,0,0,1.01,0.03,0.05,-0.91,-3.61,-1.24,1.03,-85.18,-24.37,-18.26,-9.75,-23.36,-20.93,Standing
03:19.1,640,513,769.5,733,329,2.11,474.06,1.61,20723.74,328,726,20724.19,706,429491936,2788,726,1.01,0.04,0.04,-0.18,2.53,-3.37,1.83,-85.11,-24.33,-18.19,-10.07,-23.28,-20.87,Standing
03:19.3,405,512,768,733,330,2.1,476.19,1.61,20723.74,328,684,20724.19,706,429491936,11892,1410,1,0.06,0.05,-2.29,-0.11,-1.78,2.59,-84.16,-24.55,-18.46,-10.19,-23.46,-21.09,Standing
03:19.4,540,513,769.5,733,329,2.11,474.06,1.61,20723.74,328,715,20724.19,706,429491936,4294966125,2125,0.99,0.05,0.04,-2.07,2.35,0.63,2.54,-84.64,-24.74,-18.41,-10.01,-23.65,-21.06,Standing
03:19.5,638,514,771,733,330,2.1,476.19,1.61,20723.74,328,714,20724.19,706,429491936,4294951633,2839,1.02,0.04,0.06,-0.91,1.94,0.16,1.59,-84.43,-24.78,-18.42,-9.89,-23.73,-21.06,Standing
03:19.6,418,513,769.5,733,331,2.09,478.32,1.62,20723.74,328,685,20724.19,706,429491936,4294962106,3524,1.02,0.04,0.06,-1.81,-0.99,-1.87,1.79,-84.51,-24.94,-18.8,-10.03,-23.87,-21.43,Standing
03:19.8,770,516,774,770,329,2.11,474.06,1.61,20723.74,328,731,20724.19,706,429491936,4883,4255,1.01,0.05,0.04,-2.83,-2.96,-3.12,2.06,-84.76,-25.23,-19.43,-10.33,-24.14,-22.05,Standing
03:19.9,764,518,777,770,330,2.1,476.19,1.61,20723.74,328,690,20724.19,706,429491936,22231,4945,1.01,0.05,0.03,-0.95,0.22,-1.85,2.24,-85.04,-25.28,-19.66,-10.46,-24.18,-22.27,Standing
03:20.0,573,519,778.5,770,331,2.09,478.32,1.62,20723.74,328,702,20724.19,706,429491936,4294958043,5647,1.01,0.06,0.04,-1.54,0.4,-1.16,2.68,-84.5,-25.4,-19.86,-10.51,-24.28,-22.45,Standing
03:20.1,626,520,780,770,329,2.11,474.06,1.61,20723.74,328,728,20724.19,706,429491936,4294963739,6375,1.02,0.05,0.03,-1.09,-0.11,0.09,2.06,-85.26,-25.47,-20.13,-10.39,-24.37,-22.73,Standing
03:20.3,731,522,783,770,331,2.09,478.32,1.62,20723.77,329,703,20724.22,707,429493376,0,0,1.02,0.05,0.03,-1.44,0.45,-1.98,2.06,-85.2,-25.58,-20.32,-10.54,-24.48,-22.92,Standing
03:20.4,737,524,786,770,331,2.09,478.32,1.62,20723.77,329,684,20724.22,707,429493376,9104,684,1.01,0.05,0.03,0.59,2.37,-2.67,2.15,-85.11,-25.44,-20.28,-10.78,-24.34,-22.87,Standing
03:20.5,467,523,784.5,770,329,2.11,474.06,1.61,20723.77,329,727,20724.22,707,429493376,13345,1411,1,0.05,0.04,-2.19,-0.05,0.45,2.3,-84.56,-25.65,-20.54,-10.62,-24.53,-23.1,Standing
03:20.7,49,520,780,770,330,2.1,476.19,1.61,20723.77,329,697,20724.22,707,429493376,40402,2108,1.02,0.04,0.04,-0.79,1.28,-1.46,1.55,-85.38,-25.68,-20.63,-10.71,-24.59,-23.22,Standing
03:20.8,255,518,777,770,329,2.11,474.06,1.61,20723.77,329,714,20724.22,707,429493376,25910,2822,1.02,0.05,0.04,-2.42,-2.94,-3.47,2.34,-84.87,-25.91,-21.26,-11.05,-24.78,-23.8,Standing
03:28.1,617,617,925.5,617,327,2.13,469.83,1.6,0,0,726,0,0,0,4294957021,1441,1.01,-0.03,0.01,2.03,14.27,-3.31,-2.08,-86.77,1.36,1.85,0.1,1.22,-1.7,Left Fall while Standing
03:28.2,580,598,897,617,327,2.13,469.83,1.6,0,0,725,0,0,0,4294958358,2166,1.06,-0.04,0.05,-7.19,2.62,-7.49,-2.48,-84.94,0.54,1.92,-0.72,0.42,-1.55,Left Fall while Standing
03:28.3,454,550,825,617,327,2.13,469.83,1.6,0,0,712,0,0,0,4294941014,2878,1.05,-0.03,0.06,8.12,23.46,-33.46,-2.45,-84.41,1.61,4.56,-4.74,1.45,1,Left Fall while Standing
03:28.4,451,525,787.5,617,327,2.13,469.83,1.6,0,0,719,0,0,0,4294933687,3597,0.96,0.06,0.07,7.02,18.53,-36.19,3.24,-82.92,2.54,6.6,-9.1,2.57,3.02,Left Fall while Standing
03:28.6,552,530,795,617,327,2.13,469.83,1.6,0,0,709,0,0,0,4294912080,4306,0.98,0.17,0.14,-11.24,-3.52,-20.24,9.11,-75.96,1.23,5.92,-11.49,1.55,2.64,Left Fall while Standing
03:28.7,589,540,810,617,327,2.13,469.83,1.6,0,0,716,0,0,0,4294900448,5022,0.96,0.17,0.22,15.32,-0.97,-20.56,9.41,-72.11,3.2,5.55,-13.94,3.45,2.44,Left Fall while Standing
03:28.8,626,552,828,626,327,2.13,469.83,1.6,0,0,729,0,0,0,4294907601,5751,0.99,0.23,0.12,10.25,3.73,-28.24,12.33,-73.85,4.52,5.76,-17.29,4.83,2.58,Left Fall while Standing
03:28.9,546,551,826.5,626,328,2.12,471.94,1.6,0,0,724,0,0,0,4294907489,6475,1.01,0.27,0.11,13.26,21.54,-34.95,14.47,-72.05,6.22,8.16,-21.49,6.55,4.96,Left Fall while Standing
03:29.1,309,524,786,626,330,2.1,476.19,1.61,20723.73,327,704,20724.09,717,429487872,0,0,0.79,0.38,0.21,10.58,23.4,-32.79,24.66,-59.41,7.61,10.84,-25.49,8.29,8.03,Left Fall while Standing
03:29.2,212,493,739.5,626,331,2.09,478.32,1.62,20723.73,327,714,20724.09,717,429487872,4294952804,714,0.86,0.43,0.24,1.56,28.96,-20.11,25.05,-58.83,7.88,14.24,-27.92,8.57,11.31,Left Fall while Standing
03:29.3,515,495,742.5,626,330,2.1,476.19,1.61,20723.73,327,730,20724.09,717,429487872,4294961416,1444,0.82,0.41,0.36,1.81,10.95,-5.14,24.26,-54.69,8.18,15.37,-28.48,8.82,12.57,Left Fall while Standing
03:29.4,296,478,717,626,332,2.08,480.46,1.62,20723.73,327,709,20724.09,717,429487872,4294939809,2153,0.84,0.46,0.28,1.85,-2.34,-15.33,26.87,-55.65,8.49,14.82,-30.32,9.22,12,Left Fall while Standing
