Datetime, ECGRaw , AvgECG , ampECG , MAX , GSRRaw , Resistance , GSR(kohm) , SCL , GSRRMS , GSRMAV , EMGRaw , EMGRMS , EMGMAV , EMGVAR , EMGSSI , IEMG , AccX , AccY, AccZ , GyroX , GyroY , GyroZ , Aroll , Apitch , Groll , Gpitch, Gyaw , Combroll , Combpitch,Features
44:21.1,548,502,753,1001,448,1.28,779.13,2.19,59.66,447,299,146.31,320,21406,47133,597,1.01,-0.07,0.08,-2.7,0.96,-1.37,-4.67,-82.34,-46.03,-19.88,-13.21,-44.37,-22.37,Standing
44:21.2,531,503,754.5,1001,448,1.28,779.13,2.19,59.66,447,299,146.31,320,21406,70998,896,1.01,-0.08,0.07,-3.17,1.71,-1.79,-5.14,-82.45,-46.29,-19.9,-13.31,-44.64,-22.41,Standing
44:21.3,495,503,754.5,1001,447,1.29,776.04,2.18,59.66,447,299,146.31,320,21406,94863,1195,1.01,-0.08,0.06,-2.63,1.37,-0.48,-5.4,-82.44,-46.5,-19.97,-13.28,-44.86,-22.47,Standing
44:21.4,481,502,753,1001,447,1.29,776.04,2.18,59.66,447,300,146.31,320,21406,119327,1495,1,-0.08,0.07,-1.34,0.75,0.8,-4.98,-82.34,-46.58,-20.09,-13.12,-44.92,-22.58,Standing
44:21.5,482,502,753,1001,448,1.28,779.13,2.19,59.66,447,301,146.31,320,21406,144392,1796,1.01,-0.08,0.06,-2.58,2.04,-1.66,-4.96,-82.75,-46.78,-20.09,-13.21,-45.11,-22.6,Standing
44:21.6,486,502,753,1001,448,1.28,779.13,2.19,59.66,447,301,146.31,320,21406,169457,2097,1.01,-0.08,0.06,-1.26,0.45,-0.21,-5.14,-82.71,-46.85,-20.25,-13.15,-45.19,-22.75,Standing
44:21.8,491,501,751.5,1001,447,1.29,776.04,2.18,59.66,447,301,146.31,320,21406,194522,2398,1.01,-0.08,0.07,-2.44,1.73,-1.19,-4.98,-82.48,-47.04,-20.27,-13.19,-45.36,-22.76,Standing
44:21.8,475,501,751.5,1001,448,1.28,779.13,2.19,59.66,447,302,146.31,320,21406,220190,2700,1,-0.08,0.07,-2.98,0.21,-0.83,-5.42,-82.1,-47.29,-20.46,-13.19,-45.61,-22.92,Standing
44:22.0,462,500,750,1001,447,1.29,776.04,2.18,61.86,447,302,156.8,300,24584,0,0,1.01,-0.08,0.06,-2.4,1.72,-0.02,-5.31,-82.64,-47.47,-20.48,-13.12,-45.78,-22.97,Standing
44:22.0,447,499,748.5,1001,447,1.29,776.04,2.18,61.86,447,303,156.8,300,24584,26273,303,1.01,-0.08,0.08,-1.18,-0.79,-1.39,-5.38,-81.81,-47.53,-20.76,-13.18,-45.85,-23.21,Standing
44:22.2,481,499,748.5,1001,447,1.29,776.04,2.18,61.86,447,303,156.8,300,24584,52546,606,1,-0.09,0.06,-3.04,2.21,-2.51,-5.67,-82.11,-47.78,-20.74,-13.35,-46.1,-23.2,Standing
44:22.3,491,499,748.5,1001,447,1.29,776.04,2.18,61.86,447,303,156.8,300,24584,78819,909,1.01,-0.09,0.07,-1.76,2.15,0.45,-5.65,-82,-47.9,-20.73,-13.23,-46.21,-23.18,Standing
44:22.4,492,499,748.5,1001,447,1.29,776.04,2.18,61.86,447,304,156.8,300,24584,105699,1213,0.99,-0.09,0.07,-0.75,0.76,-0.57,-5.49,-82.16,-47.92,-20.85,-13.21,-46.22,-23.31,Standing
44:22.5,489,499,748.5,1001,448,1.28,779.13,2.19,61.86,447,304,156.8,300,24584,132579,1517,1.02,-0.09,0.06,0.91,-1.63,-0.75,-5.47,-82.54,-47.77,-21.22,-13.2,-46.08,-23.67,Standing
44:22.6,483,498,747,1001,447,1.29,776.04,2.18,61.86,447,304,156.8,300,24584,159459,1821,1.01,-0.08,0.06,-2.33,0.91,-0.63,-5.37,-82.4,-47.95,-21.33,-13.19,-46.25,-23.77,Standing
44:22.7,469,498,747,1001,447,1.29,776.04,2.18,61.86,447,304,156.8,300,24584,186339,2125,1.01,-0.09,0.07,-2.77,2.86,-0.62,-5.74,-81.82,-48.17,-21.24,-13.17,-46.48,-23.67,Standing
44:22.8,497,498,747,1001,447,1.29,776.04,2.18,61.86,447,304,156.8,300,24584,213219,2429,1,-0.09,0.06,-1.91,2.93,-2.6,-5.56,-82.34,-48.31,-21.15,-13.35,-46.6,-23.6,Standing
44:22.9,507,498,747,1001,447,1.29,776.04,2.18,61.86,447,305,156.8,300,24584,240708,2734,1.01,-0.08,0.06,-2.44,0.31,-0.22,-5.31,-82.45,-48.5,-21.32,-13.29,-46.77,-23.76,Standing
44:23.0,510,498,747,1001,448,1.28,779.13,2.19,58.14,447,305,163.77,303,26818,0,0,1,-0.09,0.06,-2.12,0.48,-2.21,-5.92,-81.98,-48.66,-21.47,-13.44,-46.95,-23.89,Standing
44:23.1,508,498,747,1001,447,1.29,776.04,2.18,58.14,447,305,163.77,303,26818,27489,305,1.01,-0.08,0.07,-1.29,-0.58,-0.18,-5.35,-82.07,-48.73,-21.73,-13.38,-46.99,-24.14,Standing
44:23.2,508,499,748.5,1001,448,1.28,779.13,2.19,58.14,447,305,163.77,303,26818,54978,610,1.01,-0.08,0.07,-2.4,1.41,-1.64,-5.05,-82.36,-48.91,-21.79,-13.46,-47.16,-24.21,Standing
44:23.3,508,499,748.5,1001,447,1.29,776.04,2.18,58.14,447,305,163.77,303,26818,82467,915,1.01,-0.08,0.07,-1.77,0.52,-0.18,-5.2,-82.27,-49.04,-21.94,-13.4,-47.28,-24.35,Standing
44:23.4,523,499,748.5,1001,448,1.28,779.13,2.19,58.14,447,305,163.77,303,26818,109956,1220,1,-0.09,0.08,-2.4,2.02,-1.98,-5.59,-81.7,-49.22,-21.94,-13.52,-47.47,-24.33,Standing
44:23.5,535,499,748.5,1001,447,1.29,776.04,2.18,58.14,447,305,163.77,303,26818,137445,1525,1.01,-0.08,0.06,-1.89,1.37,-0.05,-5.15,-82.6,-49.35,-22,-13.44,-47.58,-24.43,Standing
44:23.6,539,500,750,1001,447,1.29,776.04,2.18,58.14,447,305,163.77,303,26818,164934,1830,1.01,-0.08,0.07,-3.02,0.82,-1.56,-5.15,-82.45,-49.6,-22.12,-13.52,-47.82,-24.53,Standing
44:23.7,515,500,750,1001,447,1.29,776.04,2.18,58.14,447,305,163.77,303,26818,192423,2135,1.01,-0.09,0.07,-1.92,0.08,-1.29,-5.58,-82.12,-49.74,-22.31,-13.57,-47.97,-24.71,Standing
44:23.8,498,500,750,1001,448,1.28,779.13,2.19,58.14,447,305,163.77,303,26818,219912,2440,1.02,-0.08,0.07,-4.02,1.84,0.48,-5.12,-82.54,-50.09,-22.33,-13.44,-48.29,-24.74,Standing
44:23.9,477,500,750,1001,448,1.28,779.13,2.19,58.14,447,306,163.77,303,26818,248012,2746,1,-0.08,0.07,-3.79,1.37,-0.95,-5.33,-82.22,-50.41,-22.39,-13.46,-48.61,-24.79,Standing
44:24.0,485,500,750,1001,447,1.29,776.04,2.18,59.66,447,305,165.98,305,27549,0,0,1.01,-0.1,0.07,-4.09,2.02,-0.32,-6.02,-81.71,-50.76,-22.39,-13.41,-48.97,-24.76,Standing
44:24.1,498,500,750,1001,448,1.28,779.13,2.19,59.66,447,305,165.98,305,27549,27489,305,1,-0.09,0.07,-3.59,1.79,-0.61,-5.96,-81.58,-51.07,-22.41,-13.4,-49.26,-24.78,Standing
44:24.2,494,500,750,1001,447,1.29,776.04,2.18,59.66,447,306,165.98,305,27549,55589,611,1.01,-0.09,0.08,-3.32,1.16,-0.5,-5.75,-81.59,-51.35,-22.5,-13.37,-49.52,-24.86,Standing
44:24.3,292,497,745.5,1001,448,1.28,779.13,2.19,59.66,447,305,165.98,305,27549,83078,916,1,-0.09,0.08,-4.31,0.8,-5.53,-5.58,-81.83,-51.73,-22.62,-13.84,-49.88,-24.99,Standing
44:24.4,248,494,741,1001,447,1.29,776.04,2.18,59.66,447,306,165.98,305,27549,111178,1222,0.99,-0.09,0.1,0.35,0.6,-5.83,-5.91,-80.75,-51.63,-22.76,-14.35,-49.8,-25.08,Standing
44:24.5,297,492,738,1001,447,1.29,776.04,2.18,59.66,447,306,165.98,305,27549,139278,1528,1.01,-0.07,0.07,-0.82,-4.72,-2.48,-4.74,-82.83,-51.66,-23.43,-14.52,-49.78,-25.81,Standing
44:24.6,374,490,735,1001,447,1.29,776.04,2.18,59.66,447,306,165.98,305,27549,167378,1834,0.99,-0.08,0.1,-3.37,3.38,-0.31,-4.99,-81.34,-51.94,-23.29,-14.47,-50.06,-25.61,Standing
44:27.1,612,612,918,612,448,1.28,779.13,2.19,0,0,307,0,0,0,57426,614,0.99,-0.13,0.09,-3.9,1.1,-0.19,-7.86,-79.63,-0.37,-0.07,0.09,-0.67,-3.25,Left Fall while Standing
44:27.2,606,609,913.5,612,448,1.28,779.13,2.19,0,0,307,0,0,0,86139,921,1.01,-0.13,0.08,-1.02,3.84,-2.05,-8.05,-79.56,-0.42,0.11,-0.03,-0.72,-3.08,Left Fall while Standing
44:27.3,583,600,900,612,447,1.29,776.04,2.18,0,0,307,0,0,0,114852,1228,1.01,-0.13,0.08,0.73,1.22,-1.1,-7.93,-79.94,-0.29,0.03,-0.06,-0.6,-3.16,Left Fall while Standing
44:27.4,561,590,885,612,448,1.28,779.13,2.19,0,0,307,0,0,0,143565,1535,1,-0.12,0.09,-1.45,0.47,0.82,-7.64,-79.62,-0.38,-0.11,0.09,-0.67,-3.29,Left Fall while Standing
44:27.5,545,581,871.5,612,447,1.29,776.04,2.18,0,0,307,0,0,0,172278,1842,1.04,-0.12,0.09,0.41,5.11,-4.03,-7.42,-80.01,-0.28,0.19,-0.22,-0.57,-3.02,Left Fall while Standing
44:27.6,547,575,862.5,612,447,1.29,776.04,2.18,0,0,307,0,0,0,200991,2149,0.99,-0.14,0.08,-2.95,-2.05,-13.41,-8.32,-79.37,-0.52,-0.21,-1.46,-0.83,-3.37,Left Fall while Standing
44:27.7,448,557,835.5,612,447,1.29,776.04,2.18,0,0,307,0,0,0,229704,2456,0.99,-0.12,0.07,-3.02,-3.61,-6.03,-7.7,-80.1,-0.76,-0.76,-1.97,-1.03,-3.93,Left Fall while Standing
44:27.8,398,537,805.5,612,447,1.29,776.04,2.18,0,0,307,0,0,0,258417,2763,0.98,-0.08,0.09,-15.56,-2.04,-4.69,-5.43,-81.41,-2.24,-1.16,-2.36,-2.37,-4.37,Left Fall while Standing
44:27.9,350,516,774,612,447,1.29,776.04,2.18,60.4,447,307,169.45,307,28712,0,0,1.02,-0.08,0.07,-13.56,6.82,-15,-5.23,-82.17,-3.52,-0.68,-3.75,-3.59,-3.94,Left Fall while Standing
44:28.0,375,502,753,612,447,1.29,776.04,2.18,60.4,447,306,169.45,307,28712,28100,306,0.99,-0.05,0.02,-7.22,1.39,-18.44,-3.52,-85.32,-4.18,-0.74,-5.5,-4.15,-4.13,Left Fall while Standing
44:28.1,436,496,744,612,448,1.28,779.13,2.19,60.4,447,307,169.45,307,28712,56813,613,1.02,-0.01,0.02,-8.14,-5.95,-19.78,-1.41,-87.03,-4.94,-1.55,-7.42,-4.8,-4.97,Left Fall while Standing
44:28.2,476,494,741,612,447,1.29,776.04,2.18,60.4,447,307,169.45,307,28712,85526,920,1,0.01,0.03,-16.5,2.61,-24.11,0.22,-86.64,-6.52,-1.49,-9.73,-6.25,-4.89,Left Fall while Standing
44:28.3,503,495,742.5,612,447,1.29,776.04,2.18,60.4,447,307,169.45,307,28712,114239,1227,0.99,0.04,0.05,-11.47,-4.18,-32.05,1.84,-84.65,-7.61,-2.1,-12.85,-7.23,-5.41,Left Fall while Standing
44:28.4,495,495,742.5,612,447,1.29,776.04,2.18,60.4,447,307,169.45,307,28712,142952,1534,0.97,0.08,0.07,-6.98,-8.33,-31.87,4.06,-82.2,-8.25,-3.14,-15.96,-7.76,-6.3,Left Fall while Standing
44:28.5,888,521,781.5,888,448,1.28,779.13,2.19,60.4,447,307,169.45,307,28712,171665,1841,1.02,0.09,0.06,-0.61,-9.63,-22.47,4.67,-82.17,-8.26,-4.3,-18.13,-7.74,-7.42,Left Fall while Standing
44:28.6,488,519,778.5,888,449,1.28,782.23,2.19,60.4,447,307,169.45,307,28712,200378,2148,1.01,0.14,0.07,-6.11,-8.62,-19.75,7.06,-79.8,-8.81,-5.36,-20.02,-8.18,-8.34,Left Fall while Standing
44:28.7,524,519,778.5,888,448,1.28,779.13,2.19,60.4,447,307,169.45,307,28712,229091,2455,0.97,0.21,0.02,-13.8,4.04,-13.4,11.63,-76.15,-10.14,-5.16,-21.29,-9.27,-8,Left Fall while Standing
44:28.8,495,518,777,888,448,1.28,779.13,2.19,60.4,447,307,169.45,307,28712,257804,2762,0.95,0.22,0.02,-6.19,6.74,-10.11,12.23,-75.57,-10.7,-4.69,-22.22,-9.78,-7.52,Left Fall while Standing
44:28.9,514,518,777,888,447,1.29,776.04,2.18,61.14,447,307,169.27,306,28650,0,0,0.94,0.26,-0.02,-0.02,-5.87,-9.83,14.98,-72.83,-10.65,-5.46,-23.11,-9.62,-8.16,Left Fall while Standing
44:29.0,460,515,772.5,888,447,1.29,776.04,2.18,61.14,447,307,169.27,306,28650,28713,307,0.99,0.31,0,-2.46,-10.31,-14.55,17.04,-70.8,-10.84,-6.7,-24.49,-9.72,-9.26,Left Fall while Standing
44:29.1,403,509,763.5,888,448,1.28,779.13,2.19,61.14,447,307,169.27,306,28650,57426,614,0.95,0.31,-0.06,-6.14,-1.49,-22.67,17.3,-70.17,-11.39,-7.04,-26.68,-10.25,-9.57,Left Fall while Standing
44:29.2,406,505,757.5,888,447,1.29,776.04,2.18,61.14,447,307,169.27,306,28650,86139,921,0.95,0.3,-0.04,-5.82,-1.73,-16.76,17.16,-70.5,-11.92,-7.42,-28.27,-10.76,-9.94,Left Fall while Standing
44:29.3,403,500,750,888,448,1.28,779.13,2.19,61.14,447,307,169.27,306,28650,114852,1228,0.96,0.31,-0.05,-9.19,-11.23,-12.99,17.4,-70.2,-12.79,-8.75,-29.51,-11.59,-11.21,Left Fall while Standing
44:29.4,396,496,744,888,447,1.29,776.04,2.18,61.14,447,307,169.27,306,28650,143565,1535,0.95,0.34,0.04,0.2,-11.81,-11.12,19.15,-68.58,-12.72,-10.15,-30.55,-11.44,-12.49,Left Fall while Standing
44:29.5,467,495,742.5,888,448,1.28,779.13,2.19,61.14,447,308,169.27,306,28650,172893,1843,0.96,0.36,-0.02,-5.15,-2.03,-15.89,20.19,-67.62,-13.17,-10.55,-32.06,-11.84,-12.83,Left Fall while Standing
44:29.6,908,511,766.5,908,449,1.28,782.23,2.19,61.14,447,308,169.27,306,28650,202221,2151,0.93,0.39,-0.05,-7.94,2.23,-12.99,22.04,-65.59,-13.93,-10.53,-33.3,-12.49,-12.73,Left Fall while Standing
44:29.7,518,511,766.5,908,448,1.28,779.13,2.19,61.14,447,308,169.27,306,28650,231549,2459,0.88,0.4,-0.05,-5.5,-8.1,-15.45,23.8,-63.87,-14.43,-11.55,-34.79,-12.9,-13.64,Left Fall while Standing
44:29.8,560,513,769.5,908,448,1.28,779.13,2.19,61.14,447,308,169.27,306,28650,260877,2767,0.93,0.43,-0.03,-0.89,-9.04,-14.84,24.49,-63.29,-14.46,-12.66,-36.2,-12.9,-14.69,Left Fall while Standing
44:29.9,529,513,769.5,908,448,1.28,779.13,2.19,62.59,447,308,170.35,307,29019,0,0,0.86,0.45,-0.08,-4.51,0.54,-18.52,27,-60.4,-14.85,-12.81,-37.96,-13.18,-14.71,Left Fall while Standing
44:30.0,563,515,772.5,908,447,1.29,776.04,2.18,62.59,447,308,170.35,307,29019,29328,308,0.9,0.51,-0.14,-13.37,-1.07,-17.16,28.71,-58.02,-16.14,-13.12,-39.61,-14.35,-14.91,Left Fall while Standing
44:30.1,579,517,775.5,908,448,1.28,779.13,2.19,62.59,447,307,170.35,307,29019,58041,615,0.86,0.52,-0.17,-13.79,-6.9,-19.15,29.93,-56.07,-17.48,-14.02,-41.47,-15.58,-15.7,Left Fall while Standing
44:30.2,861,528,792,908,448,1.28,779.13,2.19,62.59,447,308,170.35,307,29019,87369,923,0.91,0.54,-0.1,-8.69,-6.78,-17.16,29.91,-57.3,-18.29,-14.89,-43.1,-16.37,-16.59,Left Fall while Standing
44:30.3,586,529,793.5,908,448,1.28,779.13,2.19,62.59,447,308,170.35,307,29019,116697,1231,0.81,0.51,-0.06,-3.17,-3.53,-13.12,31.3,-56.32,-18.56,-15.45,-44.35,-16.56,-17.09,Left Fall while Standing
44:30.4,640,533,799.5,908,447,1.29,776.04,2.18,62.59,447,308,170.35,307,29019,146025,1539,0.84,0.58,-0.08,0.82,-6.31,-9.84,33.81,-53.68,-18.42,-16.3,-45.27,-16.33,-17.8,Left Fall while Standing
44:30.5,563,533,799.5,908,447,1.29,776.04,2.18,62.59,447,308,170.35,307,29019,175353,1847,0.84,0.58,-0.12,-1.67,-3.6,-14.5,33.98,-53.06,-18.53,-16.86,-46.64,-16.43,-18.31,Left Fall while Standing
44:30.6,588,535,802.5,908,448,1.28,779.13,2.19,62.59,447,308,170.35,307,29019,204681,2155,0.82,0.62,-0.14,-3.3,4.82,-10.37,35.85,-50.86,-18.8,-16.57,-47.61,-16.62,-17.95,Left Fall while Standing
44:30.7,556,535,802.5,908,447,1.29,776.04,2.18,62.59,447,308,170.35,307,29019,234009,2463,0.78,0.62,-0.14,-0.22,0.5,-10.25,37.76,-49.01,-18.77,-16.73,-48.57,-16.51,-18.02,Left Fall while Standing
44:30.8,582,537,805.5,908,447,1.29,776.04,2.18,62.59,447,308,170.35,307,29019,263337,2771,0.79,0.63,-0.12,1.05,-3.93,-7.05,37.58,-49.4,-18.61,-17.32,-49.19,-16.36,-18.6,Left Fall while Standing
44:30.9,606,538,807,908,447,1.29,776.04,2.18,59.66,447,309,171.25,308,29327,0,0,0.79,0.63,-0.13,-2.71,-0.56,-6.9,37.52,-49.32,-18.82,-17.57,-49.8,-16.57,-18.84,Left Fall while Standing
