Datetime, ECGR , AvgECG , ampECG , MAX , GSRR , Resistance , GSR(kohm) , SCL , GSRRMS , GSRMAV , EMGR , EMGRMS , EMGMAV , EMGVAR , EMGSSI , IEMG , AccX , AccY, AccZ , GyroX , GyroY , GyroZ , Aroll , Apitch , Groll , Gpitch, Gy , Combroll , Combpitch,Features
03:45.3,393,533,799.5,814,213,3.8,262.96,1.04,20723.88,218,163,163.02,162,26575,237213,1459,1,-0.09,0.08,-2.34,1.72,-0.58,-5.94,-81.51,-4.32,-5.39,-0.97,-4.38,-8.44,Standing
03:45.4,317,526,789,814,224,3.57,280.35,1.09,20723.88,218,171,163.23,163,26644,0,0,1,-0.09,0.09,-2.15,4.02,0.6,-5.74,-81.06,-4.52,-5.14,-0.8,-4.57,-8.18,Standing
03:45.6,468,524,786,814,226,3.53,283.56,1.1,20723.88,218,171,163.23,163,26644,29241,171,1.01,-0.11,0.12,-1.42,2.32,-0.95,-6.76,-79.38,-4.62,-5.1,-0.82,-4.71,-8.07,Standing
03:45.7,792,533,799.5,814,214,3.78,264.52,1.05,20723.88,218,159,163.23,163,26644,54522,330,1.01,-0.1,0.09,-2.15,-2.76,-1.57,-6.12,-80.71,-4.82,-5.69,-0.92,-4.87,-8.69,Standing
03:45.8,372,528,792,814,213,3.8,262.96,1.04,20723.88,218,163,163.23,163,26644,81091,493,1,-0.1,0.08,-1.72,1.07,0.5,-6.05,-81.45,-4.97,-5.81,-0.76,-5.01,-8.84,Standing
03:45.9,307,521,781.5,814,223,3.59,278.75,1.09,20723.88,218,167,163.23,163,26644,108980,660,0.99,-0.11,0.1,-0.4,5.36,-1.9,-6.99,-79.91,-4.95,-5.39,-0.89,-5.03,-8.37,Standing
03:46.1,520,521,781.5,814,223,3.59,278.75,1.09,20723.88,218,169,163.23,163,26644,137541,829,1.01,-0.09,0.09,-1.96,-0.4,-0.61,-5.44,-81.53,-5.12,-5.69,-0.87,-5.14,-8.73,Standing
03:46.2,808,529,793.5,814,211,3.85,259.85,1.03,20723.88,218,156,163.23,163,26644,161877,985,1.02,-0.11,0.09,-1.02,-0.74,-1.1,-6.63,-80.63,-5.18,-6.03,-0.91,-5.24,-9.02,Standing
03:46.3,280,522,783,814,216,3.74,267.66,1.06,20723.88,218,161,163.23,163,26644,187798,1146,1.01,-0.1,0.1,-2.11,-0.59,-5.63,-6.37,-80.47,-5.37,-6.36,-1.52,-5.41,-9.32,Standing
03:46.4,337,517,775.5,814,229,3.47,288.41,1.12,20723.88,218,178,163.23,163,26644,219482,1324,0.99,-0.08,0.08,-3.11,-2.25,-2.78,-5.26,-81.89,-5.69,-6.89,-1.77,-5.68,-9.89,Standing
03:46.6,780,524,786,814,217,3.71,269.23,1.06,20723.88,218,162,163.23,163,26644,245726,1486,1,-0.1,0.08,-2.54,-1.91,1.75,-6.19,-81.02,-5.94,-7.38,-1.45,-5.95,-10.33,Standing
03:46.7,481,523,784.5,814,211,3.85,259.85,1.03,20723.87,218,150,163.77,163,26821,0,0,1.01,-0.1,0.09,0.04,2.12,-0.74,-6.11,-81.06,-5.87,-7.37,-1.44,-5.88,-10.32,Standing
03:46.8,262,516,774,814,219,3.67,272.39,1.07,20723.87,218,165,163.77,163,26821,27225,165,1.02,-0.08,0.09,-0.34,2.93,-2.74,-5.21,-81.75,-5.84,-7.25,-1.69,-5.82,-10.23,Standing
03:46.9,437,514,771,814,227,3.51,285.18,1.11,20723.87,218,176,163.77,163,26821,58201,341,1,-0.09,0.07,-1.13,-0.37,-2.36,-5.96,-81.66,-5.91,-7.55,-1.88,-5.91,-10.51,Standing
03:47.1,779,521,781.5,814,214,3.78,264.52,1.05,20723.87,218,161,163.77,163,26821,84122,502,0.99,-0.08,0.07,-1.28,1.49,-0.5,-5.4,-82.22,-6,-7.61,-1.85,-5.98,-10.6,Standing
03:47.2,412,518,777,814,212,3.83,261.41,1.04,20723.87,218,161,163.77,163,26821,110043,663,1,-0.09,0.08,-1.81,3.02,-0.08,-5.93,-81.3,-6.16,-7.49,-1.76,-6.15,-10.44,Standing
03:47.3,305,513,769.5,814,223,3.59,278.75,1.09,20723.87,218,168,163.77,163,26821,138267,831,1.01,-0.09,0.09,-0.34,2.36,-1.11,-5.62,-81.17,-6.13,-7.44,-1.8,-6.11,-10.39,Standing
03:47.5,513,513,769.5,814,222,3.61,277.15,1.09,20723.87,218,170,163.77,163,26821,167167,1001,1,-0.09,0.08,-0.86,-3.18,-1.41,-5.98,-81.3,-6.17,-8.09,-1.88,-6.16,-11.02,Standing
03:47.6,793,519,778.5,814,210,3.87,258.3,1.03,20723.87,218,157,163.77,163,26821,191816,1158,1,-0.09,0.06,-0.34,-0.06,-1.08,-5.65,-82.3,-6.14,-8.35,-1.91,-6.12,-11.31,Standing
03:47.7,263,514,771,814,218,3.69,270.81,1.07,20723.87,218,162,163.77,163,26821,218060,1320,1,-0.1,0.08,-0.89,5.69,1.35,-6.09,-81.29,-6.18,-7.88,-1.64,-6.18,-10.82,Standing
03:47.8,380,511,766.5,814,229,3.47,288.41,1.12,20723.87,218,176,163.77,163,26821,249036,1496,1.02,-0.08,0.08,-1.27,2.16,-2.4,-5.27,-81.73,-6.27,-7.86,-1.84,-6.23,-10.82,Standing
03:48.0,794,517,775.5,814,215,3.76,266.09,1.05,20723.88,218,160,165.72,165,27462,0,0,1.02,-0.09,0.11,-1.48,-3.26,1.28,-5.6,-80.69,-6.39,-8.52,-1.59,-6.36,-11.4,Standing
03:48.1,594,518,777,814,209,3.89,256.76,1.02,20723.88,218,155,165.72,165,27462,24025,155,1.01,-0.11,0.07,-1.68,-3.09,-2.08,-7.08,-80.76,-6.53,-9.15,-1.75,-6.55,-12.02,Standing
03:48.2,271,513,769.5,814,221,3.63,275.56,1.08,20723.88,218,166,165.72,165,27462,51581,321,0.99,-0.1,0.07,-1.39,-0.42,-3.98,-6.6,-81.26,-6.63,-9.46,-2.15,-6.63,-12.33,Standing
03:48.3,471,513,769.5,814,226,3.53,283.56,1.1,20723.88,218,171,165.72,165,27462,80822,492,1.01,-0.09,0.07,-1.95,1.76,-0.04,-5.46,-82.05,-6.8,-9.49,-2.05,-6.75,-12.39,Standing
03:48.5,790,518,777,814,213,3.8,262.96,1.04,20723.88,218,159,165.72,165,27462,106103,651,1.02,-0.1,0.07,-4.1,-0.66,-0.82,-6.22,-81.46,-7.25,-9.82,-2.05,-7.21,-12.69,Standing
03:48.6,324,514,771,814,214,3.78,264.52,1.05,20723.88,218,163,165.72,165,27462,132672,814,1,-0.09,0.07,-2.52,3.02,-2.26,-5.78,-81.8,-7.49,-9.7,-2.24,-7.43,-12.58,Standing
03:48.7,346,511,766.5,814,226,3.53,283.56,1.1,20723.88,218,175,165.72,165,27462,163297,989,1,-0.09,0.07,-2.85,-0.01,-0.74,-5.84,-81.76,-7.78,-9.95,-2.23,-7.7,-12.82,Standing
03:48.8,654,514,771,814,220,3.65,273.97,1.08,20723.88,218,168,165.72,165,27462,191521,1157,1,-0.11,0.08,-4.24,0.63,0.89,-6.64,-80.81,-8.24,-10.12,-2.02,-8.18,-12.95,Standing
03:49.0,719,517,775.5,814,208,3.92,255.21,1.02,20723.88,218,156,165.72,165,27462,215857,1313,1.01,-0.11,0.1,-0.28,3.96,-3.67,-6.53,-80.2,-8.21,-9.87,-2.39,-8.14,-12.69,Standing
03:49.1,263,513,769.5,814,219,3.67,272.39,1.07,20723.88,218,165,165.72,165,27462,243082,1478,1.01,-0.09,0.09,-1.39,-1.44,0.39,-5.9,-81.07,-8.31,-10.3,-2.24,-8.22,-13.13,Standing
03:49.2,449,512,768,814,226,3.53,283.56,1.1,20723.87,218,172,165.12,165,27265,0,0,1.01,-0.1,0.07,-1.42,-0.4,2.42,-6.45,-81.19,-8.42,-10.6,-1.84,-8.34,-13.43,Standing
03:49.3,805,517,775.5,814,216,3.74,267.66,1.06,20723.87,218,161,165.12,165,27265,25921,161,1.01,-0.11,0.07,-2.21,0.37,-2.94,-6.91,-80.93,-8.63,-10.81,-2.11,-8.56,-13.61,Standing
03:49.5,443,516,774,814,210,3.87,258.3,1.03,20723.87,218,158,165.12,165,27265,50885,319,1.01,-0.1,0.07,-3.67,2.42,-1.99,-6.51,-81.27,-9.02,-10.75,-2.26,-8.92,-13.57,Standing
03:49.6,305,512,768,814,223,3.59,278.75,1.09,20723.87,218,167,165.12,165,27265,78774,486,1.01,-0.11,0.1,-1.82,1.56,-2.38,-6.67,-80.14,-9.18,-10.81,-2.46,-9.08,-13.58,Standing
03:49.7,514,512,768,814,224,3.57,280.35,1.09,20723.87,218,170,165.12,165,27265,107674,656,1.01,-0.1,0.09,-1.52,0.2,-3.77,-6.22,-80.84,-9.3,-11.03,-2.83,-9.17,-13.83,Standing
03:49.8,789,516,774,814,210,3.87,258.3,1.03,20723.87,218,158,165.12,165,27265,132638,814,1,-0.09,0.07,-1.55,0.53,0.01,-5.91,-81.62,-9.42,-11.22,-2.73,-9.28,-14.03,Standing
03:50.0,276,513,769.5,814,217,3.71,269.23,1.06,20723.87,218,162,165.12,165,27265,158882,976,1.01,-0.1,0.08,-0.74,2.79,-2.06,-6.08,-81.44,-9.44,-11.12,-2.89,-9.31,-13.93,Standing
03:50.1,408,511,766.5,814,229,3.47,288.41,1.12,20723.87,218,176,165.12,165,27265,189858,1152,1.01,-0.1,0.08,-1.59,0.78,-1.61,-6.07,-81.32,-9.57,-11.27,-2.99,-9.43,-14.08,Standing
03:50.2,793,515,772.5,814,217,3.71,269.23,1.06,20723.87,218,160,165.12,165,27265,215458,1312,1,-0.1,0.08,-2.69,0.63,-0.2,-6.11,-81.12,-9.84,-11.45,-2.91,-9.69,-14.23,Standing
03:50.3,413,514,771,814,212,3.83,261.41,1.04,20723.87,218,159,165.12,165,27265,240739,1471,1,-0.1,0.08,-4.17,0.06,-1.16,-6.26,-81.3,-10.29,-11.69,-2.96,-10.13,-14.47,Standing
03:50.5,335,511,766.5,814,225,3.55,281.95,1.1,20723.87,218,173,164.52,164,27065,0,0,1,-0.09,0.08,-1.36,3.87,-0.92,-5.66,-81.44,-10.39,-11.45,-2.98,-10.2,-14.25,Standing
03:50.6,543,512,768,814,224,3.57,280.35,1.09,20723.87,218,170,164.52,164,27065,28900,170,1.01,-0.1,0.09,-1.28,-1.14,-0.86,-6.25,-80.83,-10.48,-11.85,-2.99,-10.31,-14.61,Standing
03:50.7,794,516,774,814,211,3.85,259.85,1.03,20723.87,218,155,164.52,164,27065,52925,325,0.99,-0.1,0.07,-2.83,-2.1,-1.4,-6.26,-81.5,-10.77,-12.37,-3.06,-10.59,-15.13,Standing
03:50.8,256,512,768,814,220,3.65,273.97,1.08,20723.87,218,163,164.52,164,27065,79494,488,1,-0.09,0.09,1.08,5.57,-2.37,-5.77,-81.02,-10.56,-11.92,-3.26,-10.37,-14.68,Standing
03:51.0,443,511,766.5,814,228,3.49,286.79,1.11,20723.87,218,175,164.52,164,27065,110119,663,1.02,-0.1,0.08,-3.89,3.01,0.36,-6.31,-81.18,-10.98,-11.79,-3.12,-10.79,-14.57,Standing
03:51.1,816,515,772.5,816,214,3.78,264.52,1.05,20723.87,218,158,164.52,164,27065,135083,821,1.02,-0.1,0.09,-2.08,-1.15,-0.99,-6.3,-80.67,-11.17,-12.19,-3.14,-10.97,-14.93,Standing
03:51.2,312,512,768,816,215,3.76,266.09,1.05,20723.87,218,162,164.52,164,27065,161327,983,0.99,-0.1,0.08,-2.18,-1.43,-5.11,-6.34,-81.2,-11.37,-12.62,-3.69,-11.17,-15.36,Standing
03:51.3,1001,519,778.5,1001,229,3.47,288.41,1.12,20723.87,218,177,164.52,164,27065,192656,1160,1,-0.08,0.08,-1.73,5.21,0.75,-5.24,-81.84,-11.52,-12.21,-3.49,-11.27,-15,Standing
03:51.5,788,522,783,1001,217,3.71,269.23,1.06,20723.87,218,160,164.52,164,27065,218256,1320,1.02,-0.1,0.11,-2.11,0.95,-0.43,-6.29,-80.19,-11.72,-12.35,-3.45,-11.5,-15.06,Standing
03:51.6,366,520,780,1001,213,3.8,262.96,1.04,20723.87,218,161,164.52,164,27065,244177,1481,1.02,-0.1,0.1,-2.11,-1.01,-1.41,-6.01,-80.69,-11.91,-12.73,-3.53,-11.68,-15.45,Standing
03:51.7,356,518,777,1001,226,3.53,283.56,1.1,20723.89,219,175,165.77,165,27479,0,0,1,-0.1,0.1,-0.21,2.42,-3.04,-6.39,-80.3,-11.87,-12.68,-3.81,-11.65,-15.38,Standing
03:51.8,626,520,780,1001,220,3.65,273.97,1.08,20723.89,219,167,165.77,165,27479,27889,167,0.99,-0.11,0.09,-1.7,-1.37,0.47,-6.74,-80.36,-12.01,-13.1,-3.65,-11.8,-15.79,Standing
03:52.0,679,522,783,1001,208,3.92,255.21,1.02,20723.89,219,153,165.77,165,27479,51298,320,1.01,-0.09,0.09,-0.27,0.31,-2.66,-5.9,-80.93,-11.98,-13.31,-3.88,-11.73,-16.02,Standing
03:52.1,266,518,777,1001,221,3.63,275.56,1.08,20723.89,219,165,165.77,165,27479,78523,485,1,-0.11,0.1,-2.89,1.18,1.76,-6.7,-80.16,-12.27,-13.42,-3.56,-12.05,-16.09,Standing
03:52.2,481,518,777,1001,225,3.55,281.95,1.1,20723.89,219,169,165.77,165,27479,107084,654,1.01,-0.1,0.08,0.05,2.6,-0.2,-6.47,-80.92,-12.19,-13.34,-3.49,-11.96,-16.04,Standing
03:52.3,821,522,783,1001,211,3.85,259.85,1.03,20723.89,219,154,165.77,165,27479,130800,808,1,-0.11,0.09,-1.43,0.39,0.43,-7.01,-80.16,-12.3,-13.54,-3.33,-12.09,-16.21,Standing
03:52.5,272,519,778.5,1001,216,3.74,267.66,1.06,20723.89,219,161,165.77,165,27479,156721,969,1.02,-0.1,0.07,-2.64,1.92,-0.29,-6.32,-81.58,-12.56,-13.56,-3.27,-12.32,-16.28,Standing
03:52.6,424,518,777,1001,228,3.49,286.79,1.11,20723.89,219,174,165.77,165,27479,186997,1143,1.02,-0.11,0.08,-0.61,1.23,-2.68,-6.61,-81.03,-12.57,-13.65,-3.51,-12.33,-16.35,Standing
03:52.7,999,523,784.5,1001,213,3.8,262.96,1.04,20723.89,219,156,165.77,165,27479,211333,1299,1.01,-0.11,0.07,-3.92,-1.16,-4.45,-6.53,-81.32,-12.99,-14.05,-3.97,-12.74,-16.74,Standing
03:52.8,295,521,781.5,1001,214,3.78,264.52,1.05,20723.89,219,160,165.77,165,27479,236933,1459,0.99,-0.09,0.08,-4.53,4.25,-5.6,-5.93,-81.25,-13.5,-13.76,-4.58,-13.2,-16.46,Standing
03:53.0,400,519,778.5,1001,227,3.51,285.18,1.11,20723.87,218,175,163.57,163,26754,0,0,1,-0.08,0.1,-4.02,2.42,-0.77,-4.91,-81.21,-13.93,-13.71,-4.58,-13.57,-16.41,Standing
03:53.1,737,522,783,1001,217,3.71,269.23,1.06,20723.87,218,155,163.57,163,26754,24025,155,1.01,-0.09,0.1,-1.67,1.66,1.05,-5.87,-80.58,-14.07,-13.76,-4.35,-13.74,-16.43,Standing
03:53.2,543,522,783,1001,208,3.92,255.21,1.02,20723.87,218,149,163.57,163,26754,46226,304,1.01,-0.1,0.09,-1.75,-1.18,-1.82,-6.43,-80.56,-14.22,-14.16,-4.48,-13.9,-16.81,Standing
03:53.4,297,519,778.5,1001,223,3.59,278.75,1.09,20723.87,218,166,163.57,163,26754,73782,470,0.97,-0.09,0.08,-4.1,-0.5,-1.68,-6.12,-81.26,-14.66,-14.47,-4.59,-14.32,-17.14,Standing
03:53.5,883,523,784.5,1001,221,3.63,275.56,1.08,20723.87,218,168,163.57,163,26754,102006,638,0.99,-0.08,0.08,-4.18,2.37,5.99,-5.26,-81.78,-15.12,-14.43,-3.73,-14.72,-17.12,Standing
03:53.6,756,526,789,1001,209,3.89,256.76,1.02,20723.87,218,153,163.57,163,26754,125415,791,1.05,-0.12,0.1,-3.4,0.18,7.24,-7.09,-79.86,-15.48,-14.66,-2.72,-15.14,-17.26,Standing
03:53.7,259,523,784.5,1001,219,3.67,272.39,1.07,20723.87,218,164,163.57,163,26754,152311,955,1.03,-0.15,0.11,-2.87,-1.08,-4.97,-8.84,-78.25,-15.77,-15.04,-3.25,-15.49,-17.57,Standing
03:53.9,478,522,783,1001,223,3.59,278.75,1.09,20723.87,218,168,163.57,163,26754,180535,1123,1,-0.12,0.07,-4.4,-1.41,-6.07,-7.56,-80.42,-16.25,-15.47,-3.91,-15.9,-18.07,Standing
03:54.0,810,525,787.5,1001,209,3.89,256.76,1.02,20723.87,218,154,163.57,163,26754,204251,1277,0.99,-0.12,0.07,-6.42,-2.11,-0.88,-7.35,-80.6,-17,-16,-3.92,-16.61,-18.58,Standing
03:54.1,393,524,786,1001,217,3.71,269.23,1.06,20723.87,218,163,163.57,163,26754,230820,1440,1,-0.11,0.09,-4.03,4.55,-1.56,-6.73,-80.47,-17.43,-15.67,-4.02,-17,-18.27,Standing
03:54.2,476,524,786,1001,224,3.57,280.35,1.09,20723.86,217,168,160.95,160,25903,0,0,1.01,-0.12,0.08,-1.3,1.57,2.27,-7.55,-80.04,-17.53,-15.73,-3.64,-17.13,-18.3,Standing
03:54.4,822,527,790.5,1001,213,3.8,262.96,1.04,20723.86,217,157,160.95,160,25903,24649,157,1.01,-0.12,0.08,-1.95,-1.69,-1.25,-7.4,-80.23,-17.7,-16.19,-3.7,-17.29,-18.75,Standing
03:54.5,326,522,783,1001,212,3.83,261.41,1.04,20723.86,217,160,160.95,160,25903,50249,317,1,-0.13,0.06,-0.63,3.38,-3.28,-7.93,-80.32,-17.71,-16.02,-4.01,-17.32,-18.59,Standing
03:54.6,371,519,778.5,1001,225,3.55,281.95,1.1,20723.86,217,175,160.95,160,25903,80874,492,1,-0.11,0.07,-2.08,-0.3,-3.09,-7.08,-80.68,-17.9,-16.31,-4.3,-17.47,-18.88,Standing
03:54.7,771,524,786,1001,216,3.74,267.66,1.06,20723.86,217,158,160.95,160,25903,105838,650,1,-0.11,0.1,-1.34,3.44,-0.54,-6.87,-80.08,-18,-16.13,-4.27,-17.55,-18.69,Standing
03:54.9,633,527,790.5,1001,210,3.87,258.3,1.03,20723.86,217,159,160.95,160,25903,131119,809,1.01,-0.12,0.09,-2.08,-0.47,-0.15,-7.37,-79.91,-18.19,-16.44,-4.19,-17.76,-18.98,Standing
03:55.0,328,527,790.5,1001,223,3.59,278.75,1.09,20723.86,217,173,160.95,160,25903,161048,982,1.01,-0.12,0.09,-0.95,3.69,-0.27,-7.39,-79.89,-18.24,-16.23,-4.13,-17.8,-18.77,Standing
03:55.1,694,529,793.5,1001,218,3.69,270.81,1.07,20723.86,217,156,160.95,160,25903,185384,1138,1.01,-0.12,0.09,-1.56,1.52,-0.75,-7.18,-80.23,-18.36,-16.29,-4.12,-17.92,-18.84,Standing
03:55.2,517,526,789,1001,208,3.92,255.21,1.02,20723.86,217,149,160.95,160,25903,207585,1287,1,-0.13,0.09,-2.4,-1.09,-2.79,-7.71,-79.64,-18.6,-16.68,-4.37,-18.16,-19.19,Standing
03:55.4,309,522,783,1001,222,3.61,277.15,1.09,20723.86,217,170,160.95,160,25903,236485,1457,0.99,-0.11,0.07,-2.51,1.06,-2.38,-7.07,-80.66,-18.84,-16.79,-4.57,-18.37,-19.35,Standing
03:55.5,616,524,786,1001,217,3.71,269.23,1.06,20723.85,216,166,162.49,162,26403,0,0,1.01,-0.11,0.08,0.57,3.52,-3.08,-6.81,-80.66,-18.7,-16.6,-4.86,-18.23,-19.17,Standing
03:55.6,784,525,787.5,1001,207,3.94,253.68,1.01,20723.85,216,153,162.49,162,26403,23409,153,1.01,-0.11,0.09,-1.32,0.82,-0.01,-7,-80.25,-18.8,-16.75,-4.76,-18.33,-19.29,Standing
03:58.7,696,696,1044,696,218,3.69,270.81,1.07,0,0,167,0,0,0,57473,339,1.01,-0.1,0.12,1.34,5.85,10.21,-5.99,-79.71,0.3,-0.47,2.95,0.05,-3.64,Left Fall while Standing
03:58.8,844,770,1155,844,212,3.83,261.41,1.04,0,0,157,0,0,0,82122,496,1.03,-0.12,0.15,6.16,25.82,-4.49,-7.26,-77.9,1.12,2.44,2.5,0.78,-0.77,Left Fall while Standing
03:59.0,814,784,1176,844,207,3.94,253.68,1.01,0,0,154,0,0,0,105838,650,1,-0.13,0.2,10.69,8.47,-21.95,-7.66,-74.95,2.49,3.23,-0.09,2.09,0.1,Left Fall while Standing
03:59.1,452,701,1051.5,844,208,3.92,255.21,1.02,0,0,151,0,0,0,128639,801,0.95,-0.02,0.15,21.16,8.71,-27.14,-1.87,-79.15,5.16,4.06,-3.33,4.88,0.73,Left Fall while Standing
03:59.2,257,612,918,844,214,3.78,264.52,1.05,0,0,159,0,0,0,153920,960,0.95,0.02,0.23,16.11,22.22,-15.85,0.46,-75.03,7.2,6.52,-5.16,6.93,3.26,Left Fall while Standing
03:59.3,273,556,834,844,219,3.67,272.39,1.07,0,0,162,0,0,0,180164,1122,0.99,0.09,0.28,10.68,22.33,-25.08,4.19,-71.75,8.57,9,-8.13,8.39,5.77,Left Fall while Standing
03:59.5,382,531,796.5,844,225,3.55,281.95,1.1,0,0,171,0,0,0,209405,1293,0.92,0.12,0.29,11.08,8.02,-19.94,6.51,-69.72,9.99,9.74,-10.46,9.85,6.56,Left Fall while Standing
03:59.6,471,523,784.5,844,224,3.57,280.35,1.09,0,0,173,0,0,0,239334,1466,0.95,0.18,0.27,-3.05,2.63,-16.16,9.53,-69.48,9.68,9.82,-12.35,9.68,6.64,Left Fall while Standing
03:59.7,664,539,808.5,844,218,3.69,270.81,1.07,20723.86,216,165,163.26,163,26654,0,0,0.93,0.2,0.3,4.47,-0.61,-20.59,10.79,-67.13,10.3,9.49,-14.79,10.32,6.43,Left Fall while Standing
03:59.8,826,567,850.5,844,208,3.92,255.21,1.02,20723.86,216,153,163.26,163,26654,23409,153,0.9,0.25,0.3,6.57,-1.32,-24.47,13.99,-65.07,11.19,9.08,-17.75,11.3,6.11,Left Fall while Standing
04:00.0,302,543,814.5,844,212,3.83,261.41,1.04,20723.86,216,159,163.26,163,26654,48690,312,0.75,0.3,0.37,5,12.85,-23.19,18.89,-56.16,11.89,10.43,-20.55,12.17,7.77,Left Fall while Standing
04:00.1,397,531,796.5,844,224,3.57,280.35,1.09,20723.86,216,173,163.26,163,26654,78619,485,0.9,0.35,0.3,5.37,11.11,-25.95,19.85,-61.14,12.63,11.57,-23.69,12.92,8.66,Left Fall while Standing
04:00.2,615,537,805.5,844,219,3.67,272.39,1.07,20723.86,216,166,163.26,163,26654,106175,651,0.84,0.41,0.28,5.53,15.98,-26.4,24.01,-58.08,13.39,13.32,-26.9,13.81,10.47,Left Fall while Standing
04:00.3,790,555,832.5,844,207,3.94,253.68,1.01,20723.86,216,153,163.26,163,26654,129584,804,0.81,0.46,0.33,5.26,11.27,-20.02,27.2,-53.44,14.12,14.48,-29.3,14.64,11.76,Left Fall while Standing
04:00.5,250,535,802.5,844,217,3.71,269.23,1.06,20723.86,216,160,163.26,163,26654,155184,964,0.8,0.48,0.33,5.4,7.69,-21.22,28.27,-52.27,14.87,15.2,-31.87,15.4,12.5,Left Fall while Standing
04:00.6,420,528,792,844,227,3.51,285.18,1.11,20723.86,216,173,163.26,163,26654,185113,1137,0.76,0.53,0.32,8.66,3.08,-23.78,32.3,-49.11,16.02,15.33,-34.75,16.67,12.75,Left Fall while Standing
04:00.7,803,544,816,844,215,3.76,266.09,1.05,20723.86,216,158,163.26,163,26654,210077,1295,0.73,0.57,0.3,6.81,1.92,-19.68,35.23,-46.88,16.94,15.32,-37.11,17.67,12.83,Left Fall while Standing
04:00.8,731,554,831,844,209,3.89,256.76,1.02,20723.86,216,153,163.26,163,26654,233486,1448,0.7,0.6,0.31,3.53,6.36,-16,37.35,-44.52,17.45,15.87,-39.01,18.25,13.45,Left Fall while Standing
04:01.0,283,540,810,844,221,3.63,275.56,1.08,20723.85,215,165,161.47,161,26070,0,0,0.68,0.63,0.31,4.21,6.44,-15.8,39.69,-42.46,18.04,16.42,-40.87,18.91,14.06,Left Fall while Standing
04:01.1,447,535,802.5,844,224,3.57,280.35,1.09,20723.85,215,170,161.47,161,26070,28900,170,0.64,0.65,0.32,3.29,7.66,-16.01,41.6,-39.96,18.53,17.13,-42.77,19.45,14.84,Left Fall while Standing
04:01.2,817,549,823.5,844,212,3.83,261.41,1.04,20723.85,215,158,161.47,161,26070,53864,328,0.62,0.69,0.32,3.31,4.51,-12.89,44.06,-37.62,19.01,17.44,-44.29,20.01,15.24,Left Fall while Standing
04:01.3,439,544,816,844,209,3.89,256.76,1.02,20723.85,215,157,161.47,161,26070,78513,485,0.58,0.7,0.31,2.02,4,-9.94,46.33,-35.63,19.33,17.69,-45.43,20.41,15.56,Left Fall while Standing
04:01.5,370,536,804,844,220,3.65,273.97,1.08,20723.85,215,164,161.47,161,26070,105409,649,0.58,0.71,0.32,-0.71,3.65,-4.16,46.26,-35.35,19.31,17.9,-45.85,20.39,15.77,Left Fall while Standing
