Datetime, ECGRaw , AvgECG , ampECG , MAX , GSRRaw , Resistance , GSR(kohm) , SCL , GSRRMS , GSRMAV , EMGRaw , EMGRMS , EMGMAV , EMGVAR , EMGSSI , IEMG , AccX , AccY, AccZ , GyroX , GyroY , GyroZ , Aroll , Apitch , Groll , Gpitch, Gyaw , Combroll , Combpitch,Features
01:38.0,454,395,592.5,730,248,3.13,320,1.21,59.41,262,205,20723.75,206,429473632,4294799451,1427,1.01,-0.16,0.04,-1.6,2.92,-0.41,-9.6,-79.06,-7.05,-2.02,-1.72,-7.15,-5.1,Standing
01:38.1,404,395,592.5,730,248,3.13,320,1.21,59.41,262,204,20723.75,206,429473632,4294775531,1631,1.01,-0.16,0.04,-2.21,-2.02,-1.26,-9.66,-79.11,-7.22,-2.43,-1.77,-7.32,-5.5,Standing
01:38.2,343,393,589.5,730,248,3.13,320,1.21,59.41,262,203,20723.75,206,429473632,4294751204,1834,1.01,-0.16,0.03,-0.28,2.11,-1,-9.7,-79.12,-7.19,-2.42,-1.79,-7.29,-5.49,Standing
01:38.3,351,392,588,730,248,3.13,320,1.21,20724.24,250,204,20723.73,203,429472736,0,0,1.01,-0.16,0.03,-3.87,-2.53,0.61,-9.54,-79.31,-7.52,-2.87,-1.65,-7.6,-5.93,Standing
01:38.4,428,393,589.5,730,249,3.11,321.71,1.22,20724.24,250,203,20723.73,203,429472736,4294942969,203,1.01,-0.18,0.03,-0.94,4.03,-1.66,-10.69,-78.17,-7.56,-2.66,-1.74,-7.69,-5.68,Standing
01:38.5,182,388,582,730,249,3.11,321.71,1.22,20724.24,250,203,20723.73,203,429472736,4294918642,406,1.01,-0.16,0.03,-2.14,-0.7,-2.92,-9.67,-79.13,-7.72,-2.94,-1.96,-7.8,-5.99,Standing
01:38.7,112,381,571.5,730,250,3.09,323.42,1.22,20724.24,250,203,20723.73,203,429472736,4294894315,609,1,-0.15,0.03,-2.34,0.68,-0.69,-9.17,-79.65,-7.91,-3.07,-1.95,-7.96,-6.14,Standing
01:38.7,148,376,564,730,250,3.09,323.42,1.22,20724.24,250,203,20723.73,203,429472736,4294869988,812,1.02,-0.16,0.02,-2.42,1.28,0.46,-9.54,-79.38,-8.1,-3.15,-1.82,-8.15,-6.2,Standing
01:38.8,294,374,561,730,252,3.06,326.85,1.23,20724.24,250,203,20723.73,203,429472736,4294845661,1015,1.02,-0.17,0.03,-2.47,1.79,-4.53,-10.17,-78.65,-8.29,-3.17,-2.2,-8.36,-6.19,Standing
01:38.9,460,376,564,730,253,3.04,328.57,1.24,20724.24,250,204,20723.73,203,429472736,4294821741,1219,0.99,-0.15,0.03,-3.44,2.63,-4.5,-9.33,-79.49,-8.58,-3.1,-2.58,-8.61,-6.16,Standing
01:39.0,519,379,568.5,730,254,3.03,330.3,1.24,20724.24,250,204,20723.73,203,429472736,4294797821,1423,1,-0.15,0.02,-4.46,2.76,-1.44,-9.09,-79.82,-8.98,-3.03,-2.64,-8.99,-6.1,Standing
01:39.1,556,383,574.5,730,255,3.01,332.03,1.25,20724.24,250,204,20723.73,203,429472736,4294773901,1627,1.02,-0.16,0.05,-3.21,6.14,-2.27,-9.72,-78.93,-9.25,-2.61,-2.79,-9.27,-5.66,Standing
01:39.2,601,387,580.5,730,256,3,333.77,1.25,20724.24,250,205,20723.73,203,429472736,4294750390,1832,1.04,-0.16,0.07,-4.7,3.88,-7.9,-9.5,-78.62,-9.68,-2.41,-3.53,-9.67,-5.46,Standing
01:39.3,664,393,589.5,730,256,3,333.77,1.25,20724.26,252,205,20723.72,203,429472672,0,0,0.99,-0.13,0.05,-3.68,0.66,-9.39,-8.34,-80.09,-9.98,-2.55,-4.38,-9.92,-5.65,Standing
01:39.4,682,399,598.5,730,257,2.98,335.51,1.26,20724.26,252,205,20723.72,203,429472672,4294943785,205,1.01,-0.11,0.03,-8.56,-8.88,-4.89,-7.05,-81.66,-10.81,-3.67,-4.8,-10.66,-6.79,Standing
01:39.5,647,404,606,730,258,2.97,337.25,1.26,20724.26,252,206,20723.72,203,429472672,4294920685,411,1.02,-0.12,0.06,-3.77,-5.11,-4.31,-7.47,-80.75,-11.14,-4.39,-5.16,-10.99,-7.45,Standing
01:39.6,606,408,612,730,259,2.95,339.01,1.27,20724.26,252,205,20723.72,203,429472672,4294897174,616,1.01,-0.11,-0.01,-0.03,4.36,-4.27,-7.07,-81.92,-11.08,-4.15,-5.51,-10.92,-7.26,Standing
01:39.7,561,410,615,730,259,2.95,339.01,1.27,20724.26,252,205,20723.72,203,429472672,4294873663,821,1.02,-0.12,0,-7.89,-2.99,-1.34,-7.22,-81.78,-11.84,-4.67,-5.57,-11.65,-7.75,Standing
01:39.8,508,412,618,730,260,2.93,340.76,1.27,20724.26,252,205,20723.72,203,429472672,4294850152,1026,1.02,-0.12,0.01,-3.82,6.82,-5.83,-7.29,-81.67,-12.17,-4.18,-6.08,-11.98,-7.28,Standing
01:39.9,577,415,622.5,730,261,2.92,342.52,1.28,20724.26,252,206,20723.72,203,429472672,4294827052,1232,1.02,-0.1,0.03,-5.62,3.45,-5.01,-6.41,-82.31,-12.69,-4.03,-6.52,-12.44,-7.16,Standing
01:40.0,606,419,628.5,730,261,2.92,342.52,1.28,20724.26,252,206,20723.72,203,429472672,4294803952,1438,1.03,-0.09,0.05,-5.61,1.05,-5.34,-5.8,-82.45,-13.21,-4.12,-6.98,-12.91,-7.26,Standing
01:40.1,545,421,631.5,730,262,2.9,344.28,1.28,20724.26,252,205,20723.72,203,429472672,4294780441,1643,1.02,-0.09,0.03,-2.02,2.05,-8.75,-5.78,-82.86,-13.36,-4.12,-7.79,-13.05,-7.27,Standing
01:40.2,525,423,634.5,730,262,2.9,344.28,1.28,20724.26,252,206,20723.72,203,429472672,4294757341,1849,0.96,-0.07,0.05,-3.75,-3.57,-9.41,-4.48,-83.54,-13.68,-4.69,-8.67,-13.31,-7.84,Standing
01:40.3,502,424,636,730,262,2.9,344.28,1.28,46.02,260,205,20723.74,205,429473376,0,0,0.95,-0.02,-0.11,0.57,-29.18,-2.63,-1.85,-81.87,-13.57,-7.8,-8.86,-13.1,-10.77,Standing
01:40.4,465,425,637.5,730,260,2.93,340.76,1.27,46.02,260,181,20723.74,205,429473376,32761,181,1.11,-0.13,0.23,1.21,12.02,-5.16,-7.13,-75.19,-13.39,-6.78,-9.3,-13.14,-9.52,Standing
01:40.5,846,432,648,846,258,2.97,337.25,1.26,46.02,260,169,20723.74,205,429473376,61322,350,1.03,-0.06,0.02,6.32,20.73,-10.32,-3.95,-84.93,-12.7,-4.91,-10.26,-12.35,-8.11,Standing
01:40.6,580,434,651,846,257,2.98,335.51,1.26,46.02,260,167,20723.74,205,429473376,89211,517,1.03,-0.05,0.02,-5.27,-6.53,-6.84,-3.44,-85.37,-13.18,-5.77,-10.87,-12.79,-8.95,Standing
01:40.7,641,437,655.5,846,257,2.98,335.51,1.26,46.02,260,169,20723.74,205,429473376,117772,686,1.03,-0.03,0,-3,-7.69,-4.3,-2.21,-86.79,-13.42,-6.76,-11.23,-12.98,-9.96,Standing
01:40.8,593,440,660,846,258,2.97,337.25,1.26,46.02,260,170,20723.74,205,429473376,146672,856,1.05,-0.05,0.01,1.34,9.71,-2.29,-3.43,-85.48,-13.23,-5.98,-11.38,-12.84,-9.16,Standing
01:40.9,528,441,661.5,846,259,2.95,339.01,1.27,46.02,260,171,20723.74,205,429473376,175913,1027,1,-0.04,-0.02,-3.81,6.15,-4.4,-2.89,-85.92,-13.56,-5.56,-11.74,-13.13,-8.77,Standing
01:41.0,484,442,663,846,258,2.97,337.25,1.26,46.02,260,172,20723.74,205,429473376,205497,1199,0.98,-0.04,0.01,1.89,5.95,-6.15,-2.72,-86.24,-13.31,-5.16,-12.29,-12.89,-8.4,Standing
01:41.1,424,441,661.5,846,259,2.95,339.01,1.27,46.02,260,173,20723.74,205,429473376,235426,1372,0.94,-0.01,0.05,5.16,9.4,-0.8,-1.31,-85.06,-12.73,-4.41,-12.29,-12.28,-7.64,Standing
01:41.2,253,439,658.5,846,260,2.93,340.76,1.27,46.02,260,176,20723.74,205,429473376,266402,1548,1,-0.02,0.05,-0.4,-8.97,10.44,-1.66,-85.38,-12.72,-5.52,-11.16,-12.27,-8.71,Standing
01:41.3,307,437,655.5,846,261,2.92,342.52,1.28,37.3,258,177,172.55,172,29772,0,0,1.04,0,0.05,0.95,-15.64,2.68,-0.81,-85.65,-12.57,-7.27,-10.81,-12.1,-10.4,Standing
01:41.4,306,435,652.5,846,262,2.9,344.28,1.28,37.3,258,179,172.55,172,29772,32041,179,0.99,-0.06,0.04,10.77,-2.1,5.09,-4.29,-84.16,-11.43,-7.68,-10.22,-11.15,-10.73,Standing
01:41.5,242,432,648,846,262,2.9,344.28,1.28,37.3,258,179,172.55,172,29772,64082,358,0.97,-0.04,0.02,4.3,13.07,-3.51,-3.15,-85.65,-10.94,-6.56,-10.5,-10.63,-9.72,Standing
01:41.6,197,429,643.5,846,262,2.9,344.28,1.28,37.3,258,181,172.55,172,29772,96843,539,0.96,-0.02,-0.02,-2.84,5.56,4.25,-1.53,-86.65,-11.17,-6.2,-9.99,-10.79,-9.42,Standing
01:41.7,174,425,637.5,846,263,2.89,346.05,1.29,37.3,258,181,172.55,172,29772,129604,720,1,-0.05,0.05,-17.25,-7.82,8.64,-3.6,-84.37,-12.82,-7.17,-9.06,-12.45,-10.26,Standing
01:41.8,48,420,630,846,264,2.88,347.83,1.29,37.3,258,183,172.55,172,29772,97557,903,1.06,-0.08,0.1,-16.44,0.76,-2.36,-5.04,-81.26,-14.43,-7.3,-9.22,-14.05,-10.26,Standing
01:41.9,89,416,624,846,264,2.88,347.83,1.29,37.3,258,183,172.55,172,29772,65510,1086,1.02,-0.08,0.05,-12.94,-7.79,-5.46,-5.28,-82.92,-15.67,-8.28,-9.69,-15.25,-11.26,Standing
01:42.0,253,414,621,846,265,2.86,349.6,1.3,37.3,258,187,172.55,172,29772,34943,1273,1,-0.06,0.03,-5.22,-5.14,-6.69,-4.06,-84.44,-16.13,-8.99,-10.28,-15.65,-12.01,Standing
01:42.1,427,414,621,846,266,2.85,351.39,1.3,37.3,258,186,172.55,172,29772,4003,1459,0.94,-0.05,0.01,3.13,5.66,-7.4,-3.39,-85.49,-15.76,-8.62,-10.94,-15.26,-11.7,Standing
01:42.2,549,416,624,846,266,2.85,351.39,1.3,37.3,258,186,172.55,172,29772,4294940359,1645,0.98,-0.06,0,-0.47,1.55,5.21,-3.85,-85.14,-15.75,-8.67,-10.34,-15.27,-11.72,Standing
01:42.3,590,418,627,846,267,2.83,353.17,1.3,64.92,264,186,20724.16,183,429490944,0,0,0.99,-0.09,-0.02,1.81,-1.86,8.31,-5.67,-83.2,-15.51,-9.05,-9.43,-15.12,-12.02,Standing
01:42.4,622,420,630,846,268,2.82,354.97,1.31,64.92,264,187,20724.16,183,429490944,4294936729,187,1.01,-0.11,-0.03,2.4,-1.76,3.08,-6.65,-82.16,-15.21,-9.44,-9.04,-14.87,-12.34,Standing
01:42.5,486,421,631.5,846,267,2.83,353.17,1.3,64.92,264,185,20724.16,183,429490944,4294905418,372,1.01,-0.09,-0.03,7.95,16.24,-3.9,-5.89,-82.78,-14.34,-7.98,-9.36,-14,-10.97,Standing
01:42.6,665,424,636,846,268,2.82,354.97,1.31,64.92,264,184,20724.16,183,429490944,4294873738,556,1.01,-0.1,0,-8.1,12.65,8.28,-6.49,-82.5,-15.1,-6.91,-8.44,-14.76,-9.93,Standing
01:42.7,699,427,640.5,846,268,2.82,354.97,1.31,64.92,264,189,20724.16,183,429490944,4294843923,745,1.04,-0.14,0.07,-13.53,1.9,9.16,-8.24,-79.81,-16.44,-6.92,-7.41,-16.11,-9.83,Standing
01:42.8,613,430,645,846,269,2.8,356.76,1.31,64.92,264,191,20724.16,183,429490944,4294814868,936,1.04,-0.13,0.07,-6.76,-4.89,0.53,-7.74,-80.22,-17.07,-7.61,-7.28,-16.69,-10.52,Standing
01:42.9,533,431,646.5,846,270,2.79,358.57,1.32,64.92,264,190,20724.16,183,429490944,4294785432,1126,1.04,-0.16,0.08,-5.92,-13.06,0.54,-9.18,-78.72,-17.62,-9.16,-7.14,-17.28,-11.95,Standing
01:43.0,564,432,648,846,270,2.79,358.57,1.32,64.92,264,195,20724.16,183,429490944,4294757921,1321,1.02,-0.13,0.02,-3.67,0.88,-3.4,-7.55,-81.33,-17.93,-9.28,-7.41,-17.52,-12.16,Standing
01:43.1,538,434,651,846,270,2.79,358.57,1.32,64.92,264,193,20724.16,183,429490944,4294729634,1514,1.02,-0.15,0.07,0.35,-2.17,-8.95,-9.17,-78.96,-17.84,-9.7,-8.24,-17.49,-12.47,Standing
01:43.2,547,435,652.5,846,271,2.77,360.37,1.32,64.92,264,190,20724.16,183,429490944,4294700198,1704,1.01,-0.1,0.02,-12.64,-9.69,-2.06,-6.51,-82.38,-19.09,-10.91,-8.37,-18.58,-13.77,Standing
01:43.3,574,436,654,846,271,2.77,360.37,1.32,83.27,269,189,20723.59,189,429467040,0,0,1.02,-0.12,0,-10.94,-1.71,-4.75,-7.2,-81.8,-20.12,-11.28,-8.77,-19.61,-14.1,Standing
01:43.4,569,438,657,846,270,2.79,358.57,1.32,83.27,269,184,20723.59,189,429467040,4294935616,184,1.02,-0.08,-0.01,-7.18,13.75,-5.89,-4.9,-84.07,-20.81,-10.07,-9.29,-20.17,-13.03,Standing
01:43.6,596,440,660,846,270,2.79,358.57,1.32,83.27,269,182,20723.59,189,429467040,4294903204,366,1,-0.05,0.03,-5.49,7.57,-5.27,-3.5,-84.92,-21.31,-9.5,-9.75,-20.6,-12.52,Standing
01:43.7,576,441,661.5,846,270,2.79,358.57,1.32,83.27,269,181,20723.59,189,429467040,4294935965,547,1.01,-0.08,0.05,-8.53,-2.95,-3.99,-4.89,-83.3,-22.11,-10,-10.07,-21.42,-12.93,Standing
01:43.8,597,443,664.5,846,270,2.79,358.57,1.32,83.27,269,182,20723.59,189,429467040,4294903553,729,1.03,-0.09,0.11,2.05,8.25,-4.18,-5.61,-80.63,-21.84,-9.36,-10.42,-21.19,-12.21,Standing
01:43.9,884,447,670.5,884,271,2.77,360.37,1.32,83.27,269,183,20723.59,189,429467040,4294871506,912,1,-0.06,0.05,1.87,1.22,-2.31,-4.16,-83.66,-21.6,-9.43,-10.57,-20.9,-12.4,Standing
01:44.0,512,448,672,884,271,2.77,360.37,1.32,83.27,269,183,20723.59,189,429467040,4294839459,1095,0.99,-0.07,0.05,-4.13,-6.61,-0.24,-4.53,-83.41,-21.97,-10.32,-10.52,-21.27,-13.24,Standing
01:44.1,474,448,672,884,271,2.77,360.37,1.32,83.27,269,182,20723.59,189,429467040,4294807047,1277,1.01,-0.07,0.03,-1.38,-5.18,1.32,-4.37,-84.36,-22.05,-11.05,-10.3,-21.34,-13.99,Standing
01:44.2,461,448,672,884,271,2.77,360.37,1.32,83.27,269,181,20723.59,189,429467040,4294839808,1458,1.05,-0.07,0,-9.37,-13.66,-1.59,-4.5,-84.49,-22.95,-12.65,-10.38,-22.21,-15.52,Standing
01:44.3,412,448,672,884,271,2.77,360.37,1.32,83.27,269,182,20723.59,189,429467040,4294807396,1640,1.04,-0.07,0.02,-6.1,-1.77,-8.44,-4.69,-84.2,-23.52,-13.04,-11.17,-22.77,-15.88,Standing
01:44.4,347,447,670.5,884,272,2.76,362.18,1.33,87.99,270,183,20723.84,182,429477536,0,0,0.98,-0.05,0.01,2.4,11.15,-9.68,-3.4,-85.47,-23.22,-12.11,-12.07,-22.43,-15.05,Standing
01:44.5,277,445,667.5,884,272,2.76,362.18,1.33,87.99,270,183,20723.84,182,429477536,4294935249,183,0.97,-0.04,-0.02,-8.11,0.89,-3.49,-3.04,-85.72,-23.98,-12.23,-12.34,-23.15,-15.17,Standing
01:44.6,100,440,660,884,273,2.75,364,1.33,87.99,270,183,20723.84,182,429477536,4294903202,366,1.03,-0.06,0.02,-11.41,-7.92,5.03,-4.13,-84.61,-25.1,-13.25,-11.74,-24.26,-16.1,Standing
01:44.7,101,436,654,884,273,2.75,364,1.33,87.99,270,186,20723.84,182,429477536,4294872262,552,1.05,-0.07,0.04,0.66,0.76,1.66,-4.56,-83.94,-24.98,-13.38,-11.49,-24.16,-16.2,Standing
01:44.8,65,434,651,884,273,2.75,364,1.33,87.99,270,184,20723.84,182,429477536,4294840582,736,1.06,-0.09,0.03,4.88,4.74,-4.83,-5.63,-83.15,-24.42,-13.09,-11.91,-23.67,-15.9,Standing
01:44.9,106,433,649.5,884,273,2.75,364,1.33,87.99,270,185,20723.84,182,429477536,4294809271,921,1.04,-0.06,0.01,7.34,8.25,-8.78,-3.96,-84.96,-23.62,-12.46,-12.71,-22.83,-15.36,Standing
01:45.0,214,433,649.5,884,274,2.73,365.82,1.34,87.99,270,186,20723.84,182,429477536,4294778331,1107,1,-0.04,-0.01,-3.85,-3.22,-9.44,-2.59,-86.27,-23.95,-12.99,-13.6,-23.1,-15.93,Standing
01:45.1,330,436,654,884,274,2.73,365.82,1.34,87.99,270,185,20723.84,182,429477536,4294747020,1292,1.01,-0.01,0.01,-0.67,-7.53,-3.63,-1.04,-87.59,-23.97,-13.98,-13.89,-23.05,-16.92,Standing
01:45.2,310,438,657,884,274,2.73,365.82,1.34,87.99,270,183,20723.84,182,429477536,4294714973,1475,1.01,-0.02,0,2.26,-2.12,1.52,-1.9,-87.07,-23.68,-14.4,-13.65,-22.81,-17.3,Standing
01:45.3,528,444,666,884,275,2.72,367.65,1.34,87.99,270,184,20723.84,182,429477536,4294683293,1659,1,-0.03,-0.04,3.41,5.64,-2.18,-2.06,-85.86,-23.27,-14.02,-13.8,-22.42,-16.9,Standing
01:45.4,612,450,675,884,275,2.72,367.65,1.34,96.55,273,185,20723.54,184,429465184,0,0,1,-0.04,0,-3.66,4.6,4.76,-2.92,-86.07,-23.58,-13.76,-13.24,-22.75,-16.65,Standing
01:45.5,633,456,684,884,276,2.71,369.48,1.35,96.55,273,185,20723.54,184,429465184,4294935985,185,1.05,-0.08,0.09,-3.56,24.76,3.9,-4.95,-81.81,-23.88,-11.44,-12.76,-23.13,-14.26,Standing
01:45.6,620,462,693,884,276,2.71,369.48,1.35,96.55,273,180,20723.54,184,429465184,1089,365,1.03,-0.03,0.04,19.84,19.15,-8.31,-2.29,-85.67,-21.8,-9.69,-13.53,-21.02,-12.73,Standing
01:45.7,661,468,702,884,276,2.71,369.48,1.35,96.55,273,197,20723.54,184,429465184,4294941658,562,0.97,-0.01,0.01,-15.57,-13.47,2.21,-0.94,-87.51,-23.33,-11.27,-13.22,-22.44,-14.32,Standing
01:45.8,776,474,711,776,277,2.69,371.31,1.35,96.55,273,197,20723.54,184,429465184,4294914931,759,1.01,-0.06,0.08,-9.34,-3.88,7.67,-4.19,-82.71,-24.24,-11.87,-12.35,-23.44,-14.71,Standing
01:45.9,666,477,715.5,776,277,2.69,371.31,1.35,96.55,273,205,20723.54,184,429465184,4294891420,964,1.01,-0.07,0.01,-2.24,1.74,1.75,-4.48,-84.47,-24.41,-11.9,-12.09,-23.61,-14.8,Standing
01:46.0,701,480,720,776,277,2.69,371.31,1.35,96.55,273,191,20723.54,184,429465184,4294862365,1155,1.02,-0.08,0.03,-16.6,-19.57,6.38,-5.09,-83.61,-26.03,-14.08,-11.37,-25.19,-16.86,Standing
01:46.1,651,481,721.5,776,277,2.69,371.31,1.35,96.55,273,185,20723.54,184,429465184,4294831054,1340,1.04,-0.1,0.04,-3.5,-1.94,1.2,-6.12,-82.41,-26.34,-14.49,-11.16,-25.53,-17.21,Standing
01:46.2,656,480,720,776,276,2.71,369.48,1.35,96.55,273,183,20723.54,184,429465184,4294799007,1523,1.02,-0.1,0.05,4.45,7.85,-1.97,-5.95,-82.35,-25.83,-13.89,-11.28,-25.03,-16.63,Standing
01:46.3,627,479,718.5,776,277,2.69,371.31,1.35,96.55,273,183,20723.54,184,429465184,4294766960,1706,1.02,-0.07,0.01,6.26,8.79,-2.79,-4.67,-84.27,-25.13,-13.2,-11.49,-24.31,-16.04,Standing
01:46.4,607,478,717,776,277,2.69,371.31,1.35,104.74,276,190,20723.75,189,429473760,0,0,1.01,-0.07,-0.01,-9.22,-7.05,0.25,-4.32,-84.62,-26,-14.1,-11.38,-25.13,-16.93,Standing
01:46.5,504,477,715.5,776,278,2.68,373.15,1.36,104.74,276,192,20723.75,189,429473760,4294938624,192,1.02,-0.09,0.03,-2.93,-1.37,-3.17,-5.49,-83.26,-26.24,-14.45,-11.63,-25.41,-17.2,Standing
01:46.6,560,478,717,776,277,2.69,371.31,1.35,104.74,276,185,20723.75,189,429473760,4294907313,377,1,-0.09,0.03,-1.3,-0.66,-2.02,-5.54,-83.26,-26.32,-14.73,-11.75,-25.49,-17.47,Standing
01:46.7,564,478,717,776,277,2.69,371.31,1.35,104.74,276,182,20723.75,189,429473760,4294874901,559,0.99,-0.08,0.05,1.64,3.4,0.37,-5.3,-82.84,-26.09,-14.58,-11.64,-25.26,-17.31,Standing
01:46.8,546,478,717,776,277,2.69,371.31,1.35,104.74,276,183,20723.75,189,429473760,4294842854,742,0.99,-0.07,0.01,-3.18,3.58,3.96,-4.74,-84.2,-26.36,-14.42,-11.16,-25.49,-17.21,Standing
01:46.9,493,478,717,776,278,2.68,373.15,1.36,104.74,276,182,20723.75,189,429473760,4294810442,924,1.03,-0.1,-0.01,-3.78,-2.74,5.51,-6.39,-82.57,-26.69,-14.91,-10.51,-25.88,-17.62,Standing
01:47.0,498,478,717,776,277,2.69,371.31,1.35,104.74,276,182,20723.75,189,429473760,4294778030,1106,1.06,-0.11,0.02,-2.03,5.71,-2.96,-6.37,-82.56,-26.84,-14.53,-10.73,-26.02,-17.25,Standing
01:47.1,367,477,715.5,776,277,2.69,371.31,1.35,104.74,276,181,20723.75,189,429473760,4294810791,1287,1.01,-0.11,0.02,-6,1.05,-4.13,-6.89,-82.04,-27.4,-14.63,-11.07,-26.58,-17.32,Standing
01:47.2,327,477,715.5,776,278,2.68,373.15,1.36,104.74,276,180,20723.75,189,429473760,4294843191,1467,1.01,-0.1,0.01,-4.43,-0.95,-1.6,-6.06,-82.9,-27.79,-14.93,-11.16,-26.93,-17.65,Standing
01:47.3,284,475,712.5,776,278,2.68,373.15,1.36,104.74,276,180,20723.75,189,429473760,4294875591,1647,0.94,-0.16,0.01,-2.08,-1.31,2.63,-9.96,-79.03,-27.95,-15.27,-10.8,-27.23,-17.82,Standing
01:47.4,257,472,708,776,278,2.68,373.15,1.36,107.1,277,179,20724.16,182,429490752,0,0,1.06,-0.11,0.08,-6.84,4.13,-0.05,-6.46,-81.19,-28.58,-15.06,-10.73,-27.69,-17.7,Standing
01:47.5,226,469,703.5,776,278,2.68,373.15,1.36,107.1,277,179,20724.16,182,429490752,32041,179,1.04,-0.1,0.03,-4.1,7.73,-5.79,-5.9,-82.77,-28.94,-14.48,-11.24,-28.02,-17.21,Standing
01:47.6,183,465,697.5,776,279,2.67,375,1.36,107.1,277,181,20724.16,182,429490752,64802,360,0.99,-0.11,0.01,-7.61,-6.85,-6.82,-6.74,-82.24,-29.66,-15.39,-11.86,-28.75,-18.06,Standing
01:47.7,61,460,690,776,278,2.68,373.15,1.36,107.1,277,180,20724.16,182,429490752,97202,540,1.01,-0.07,0.06,-2.11,2.07,-4.3,-4.52,-83.29,-29.82,-15.38,-12.21,-28.81,-18.1,Standing
01:47.8,83,456,684,776,278,2.68,373.15,1.36,107.1,277,181,20724.16,182,429490752,129963,721,0.99,-0.08,0.01,-2.1,-4.77,0.63,-5.35,-83.63,-29.98,-16.06,-12.07,-28.99,-18.77,Standing
01:47.9,187,453,679.5,776,279,2.67,375,1.36,107.1,277,182,20724.16,182,429490752,97551,903,1.01,-0.09,0.01,1.33,-1.58,3.28,-5.58,-83.39,-29.78,-16.43,-11.65,-28.81,-19.11,Standing
01:48.0,319,452,678,776,279,2.67,375,1.36,107.1,277,180,20724.16,182,429490752,129951,1083,1.02,-0.11,-0.01,-0.99,-0.02,1.27,-6.52,-82.43,-29.83,-16.63,-11.44,-28.89,-19.27,Standing
01:48.1,484,452,678,776,280,2.65,376.85,1.37,107.1,277,182,20724.16,182,429490752,97539,1265,1.02,-0.12,-0.01,-3.19,1.36,-1.4,-7.05,-81.94,-30.1,-16.7,-11.51,-29.18,-19.31,Standing
01:48.2,638,455,682.5,776,280,2.65,376.85,1.37,107.1,277,182,20724.16,182,429490752,65127,1447,1.01,-0.1,-0.01,-1.66,8.44,-2.01,-6.5,-82.49,-30.21,-16.05,-11.63,-29.26,-18.71,Standing
01:48.3,710,458,687,710,280,2.65,376.85,1.37,107.1,277,183,20724.16,182,429490752,33080,1630,1.01,-0.1,0.02,-2.73,7.81,-3.92,-6.23,-82.68,-30.43,-15.46,-11.95,-29.46,-18.15,Standing
01:48.4,784,463,694.5,784,280,2.65,376.85,1.37,111.18,279,185,13.27,181,175,0,0,1,-0.09,0.05,-5.5,3.69,-3,-5.54,-82.68,-30.92,-15.29,-12.17,-29.9,-17.98,Standing
