Datetime, ECGRaw , AvgECG , ampECG , MAX , GSRRaw , Resistance , GSR(kohm) , SCL , GSRRMS , GSRMAV , EMGRaw , EMGRMS , EMGMAV , EMGVAR , EMGSSI , IEMG , AccX , AccY, AccZ , GyroX , GyroY , GyroZ , Aroll , Apitch , Groll , Gpitch, Gyaw , Combroll , Combpitch,Features
14:28.5,526,506,759,710,428,1.39,719.33,2.09,20723.99,428,173,20723.71,185,429472128,4294928184,1516,1.01,-0.02,0.1,-1.06,4.85,1.16,-1.75,-82.39,-1.39,-1.05,0.71,-1.4,-4.3,Standing
14:28.6,499,506,759,710,428,1.39,719.33,2.09,20723.99,428,173,20723.71,185,429472128,4294958113,1689,0.99,-0.02,0.12,-2,1.98,-0.43,-1.68,-81.18,-1.54,-1.05,0.75,-1.54,-4.25,Standing
14:28.7,546,507,760.5,710,427,1.4,716.44,2.09,20724,429,174,45.92,186,2108,0,0,1,-0.01,0.15,-1.39,-0.26,0.37,-1.27,-79.65,-1.62,-1.27,0.86,-1.6,-4.41,Standing
14:28.8,495,507,760.5,710,426,1.4,713.57,2.08,20724,429,174,45.92,186,2108,30276,174,1.01,-0.03,0.13,-0.27,-2.46,1.33,-2.37,-81.15,-1.59,-1.71,1.07,-1.62,-4.89,Standing
14:28.9,504,507,760.5,710,425,1.41,710.7,2.08,20724,429,182,45.92,186,2108,4294965160,356,1.01,-0.04,0.1,-0.64,-1.9,0.31,-2.85,-82.25,-1.6,-2.11,1.18,-1.65,-5.31,Standing
14:29.0,541,508,762,710,424,1.41,707.85,2.07,20724,429,184,45.92,186,2108,4294933480,540,0.99,-0.04,0.11,0.37,3.81,-1.7,-2.65,-81.54,-1.51,-1.93,1.09,-1.55,-5.11,Standing
14:29.1,504,508,762,710,424,1.41,707.85,2.07,20724,429,184,45.92,186,2108,4294901800,724,1,-0.03,0.12,-1.64,2.93,-1.1,-2.26,-81.43,-1.61,-1.83,1.06,-1.64,-5.02,Standing
14:29.2,539,509,763.5,710,424,1.41,707.85,2.07,20724,429,185,45.92,186,2108,4294870489,909,1.01,-0.03,0.13,-2.96,-0.25,-0.56,-2.16,-80.78,-1.86,-2.06,1.08,-1.87,-5.21,Standing
14:29.3,490,508,762,710,424,1.41,707.85,2.07,20724,429,189,45.92,186,2108,4294840674,1098,1.01,-0.02,0.11,-2.85,1.03,1.26,-1.78,-81.89,-2.09,-2.16,1.29,-2.07,-5.35,Standing
14:29.4,496,508,762,710,424,1.41,707.85,2.07,20724,429,183,45.92,186,2108,4294808627,1281,1,-0.04,0.12,-1.25,3.64,-1.54,-2.65,-81.38,-2.16,-1.99,1.21,-2.18,-5.17,Standing
14:29.5,529,508,762,710,425,1.41,710.7,2.08,20724,429,183,45.92,186,2108,4294776580,1464,1,-0.03,0.11,-2.48,-0.66,0.32,-2.17,-81.83,-2.35,-2.26,1.32,-2.34,-5.44,Standing
14:29.6,489,508,762,710,425,1.41,710.7,2.08,20724,429,184,45.92,186,2108,4294744900,1648,1,-0.04,0.11,-1.75,0.37,0.02,-3,-81.69,-2.47,-2.42,1.4,-2.49,-5.59,Standing
14:29.7,532,508,762,710,426,1.4,713.57,2.08,20723.91,424,189,20723.7,183,429471520,0,0,1.01,-0.05,0.11,-1.33,2.11,-2.52,-3.27,-81.44,-2.54,-2.41,1.23,-2.57,-5.57,Standing
14:29.8,477,508,762,710,427,1.4,716.44,2.09,20723.91,424,186,20723.7,183,429471520,4294936356,186,1.01,-0.03,0.11,-1.82,1.44,-2.81,-2.42,-81.8,-2.67,-2.47,1.03,-2.66,-5.64,Standing
14:29.9,469,507,760.5,710,427,1.4,716.44,2.09,20723.91,424,188,20723.7,183,429471520,4294906164,374,1,-0.02,0.12,-1.87,0.79,-1.14,-1.95,-81.19,-2.8,-2.59,0.99,-2.77,-5.73,Standing
14:30.0,514,507,760.5,710,428,1.39,719.33,2.09,20723.91,424,188,20723.7,183,429471520,4294875972,562,0.99,-0.04,0.1,-1.16,0.13,-2.36,-2.64,-82.23,-2.87,-2.78,0.83,-2.86,-5.96,Standing
14:30.1,476,506,759,710,428,1.39,719.33,2.09,20723.91,424,191,20723.7,183,429471520,4294846917,753,1,-0.02,0.12,-1.34,2.74,-1.64,-1.72,-81.63,-2.94,-2.71,0.74,-2.9,-5.86,Standing
14:30.2,523,506,759,710,429,1.38,722.22,2.1,20723.91,424,188,20723.7,183,429471520,4294816725,941,1,-0.02,0.13,-1.6,2.59,-0.02,-1.85,-81.1,-3.05,-2.65,0.82,-3,-5.78,Standing
14:30.3,468,506,759,710,428,1.39,719.33,2.09,20723.91,424,191,20723.7,183,429471520,4294787670,1132,1.01,-0.02,0.12,-0.86,-0.56,-0.01,-1.94,-81.42,-3.08,-2.91,0.9,-3.03,-6.05,Standing
14:30.4,477,505,757.5,710,426,1.4,713.57,2.08,20723.91,424,191,20723.7,183,429471520,4294758615,1323,1.01,-0.03,0.11,-2.46,-0.85,-1.5,-2.22,-82.07,-3.27,-3.2,0.83,-3.23,-6.35,Standing
14:30.5,528,505,757.5,710,425,1.41,710.7,2.08,20723.91,424,193,20723.7,183,429471520,4294730328,1516,0.99,-0.02,0.1,-0.54,4.37,-1.92,-1.91,-82.35,-3.27,-2.95,0.71,-3.22,-6.13,Standing
14:30.6,475,505,757.5,710,422,1.42,702.16,2.06,20723.91,424,189,20723.7,183,429471520,4294700513,1705,0.99,-0.02,0.14,-2.46,2.99,-1.56,-1.99,-80.48,-3.46,-2.85,0.64,-3.4,-5.96,Standing
14:30.7,532,505,757.5,710,421,1.43,699.34,2.06,20723.94,426,190,20723.59,189,429467104,0,0,1,-0.03,0.13,-2.76,0.47,1.06,-2.2,-80.96,-3.68,-3.01,0.82,-3.62,-6.12,Standing
14:30.8,471,505,757.5,710,419,1.44,693.71,2.05,20723.94,426,191,20723.59,189,429467104,4294938241,191,1.01,-0.03,0.13,-2.6,1.24,0.22,-2.13,-81.03,-3.89,-3.08,0.93,-3.82,-6.2,Standing
14:30.9,495,504,756,710,417,1.45,688.12,2.04,20723.94,426,196,20723.59,189,429467104,4294911121,387,1.01,-0.03,0.13,-1.38,-1.21,0.27,-2.13,-81.08,-3.97,-3.41,1.03,-3.9,-6.52,Standing
14:31.0,540,505,757.5,710,416,1.46,685.34,2.03,20723.94,426,195,20723.59,189,429467104,4294883610,582,1.01,-0.04,0.11,-1.58,-2.2,-0.48,-2.98,-81.57,-4.08,-3.83,1.06,-4.03,-6.94,Standing
14:31.1,493,505,757.5,710,415,1.47,682.57,2.03,20723.94,426,193,20723.59,189,429467104,4294855323,775,1,-0.05,0.12,-2.03,1.26,-2.89,-3.42,-81.1,-4.23,-3.91,0.85,-4.19,-7,Standing
14:31.2,538,506,759,710,415,1.47,682.57,2.03,20723.94,426,192,20723.59,189,429467104,4294826651,967,0.99,-0.04,0.11,-2.86,2.53,-0.87,-2.63,-81.8,-4.46,-3.86,0.84,-4.39,-6.97,Standing
14:31.3,700,509,763.5,710,415,1.47,682.57,2.03,20723.94,426,188,20723.59,189,429467104,4294796459,1155,0.99,-0.02,0.12,-0.93,3.24,0.21,-1.91,-81.55,-4.5,-3.73,0.94,-4.39,-6.84,Standing
14:31.4,498,509,763.5,710,414,1.47,679.8,2.02,20723.94,426,186,20723.59,189,429467104,4294765519,1341,1.01,-0.04,0.11,-3.01,-1.73,1.32,-2.94,-81.64,-4.75,-4.11,1.16,-4.67,-7.21,Standing
14:31.5,552,510,765,710,415,1.47,682.57,2.03,20723.94,426,186,20723.59,189,429467104,4294734579,1527,1.02,-0.05,0.12,-3.16,2.3,-1.37,-3.18,-81.27,-5.01,-4.08,1.1,-4.94,-7.17,Standing
14:31.6,492,509,763.5,710,415,1.47,682.57,2.03,20723.94,426,185,20723.59,189,429467104,4294703268,1712,1,-0.03,0.12,-2.89,3.98,-3.15,-2.55,-81.18,-5.25,-3.88,0.86,-5.14,-6.97,Standing
14:31.7,509,509,763.5,710,415,1.47,682.57,2.03,20723.73,415,185,20723.59,189,429467200,0,0,1,-0.03,0.12,-1.93,0.37,-1.89,-2.01,-81.18,-5.38,-4.04,0.75,-5.25,-7.13,Standing
14:31.8,528,510,765,710,416,1.46,685.34,2.03,20723.73,415,183,20723.59,189,429467200,4294935249,183,1,-0.04,0.12,-2.15,-0.61,-1.66,-3.06,-80.96,-5.55,-4.31,0.66,-5.45,-7.37,Standing
14:31.9,512,510,765,710,417,1.45,688.12,2.04,20723.73,415,181,20723.59,189,429467200,714,364,0.99,-0.04,0.12,-0.88,2.49,-2.56,-2.73,-81.25,-5.58,-4.26,0.48,-5.46,-7.34,Standing
14:32.0,560,510,765,710,418,1.45,690.91,2.04,20723.73,415,184,20723.59,189,429467200,4294936330,548,1,-0.03,0.13,-2.63,-0.08,-1.27,-2.41,-81.01,-5.79,-4.47,0.43,-5.65,-7.53,Standing
14:32.1,503,510,765,710,420,1.44,696.52,2.05,20723.73,415,181,20723.59,189,429467200,1795,729,1,-0.03,0.11,-3.49,-0.51,-0.73,-2.4,-81.68,-6.08,-4.72,0.44,-5.94,-7.8,Standing
14:32.2,488,510,765,710,420,1.44,696.52,2.05,20723.73,415,181,20723.59,189,429467200,34556,910,1.01,-0.04,0.11,-2.66,-0.02,-1.57,-2.65,-81.66,-6.3,-4.93,0.36,-6.15,-8,Standing
14:32.3,497,510,765,710,421,1.43,699.34,2.06,20723.73,415,180,20723.59,189,429467200,66956,1090,1,-0.04,0.12,-3.23,-0.24,-2.18,-2.6,-81.41,-6.57,-5.15,0.22,-6.41,-8.2,Standing
14:32.4,513,510,765,710,422,1.42,702.16,2.06,20723.73,415,181,20723.59,189,429467200,99717,1271,0.99,-0.04,0.11,-3.15,2.61,-1.92,-2.63,-81.82,-6.83,-5.09,0.1,-6.66,-8.16,Standing
14:32.5,521,510,765,710,422,1.42,702.16,2.06,20723.73,415,182,20723.59,189,429467200,67305,1453,1,-0.03,0.12,-1.95,2.88,-1.95,-2.1,-81.37,-6.97,-5,-0.01,-6.77,-8.06,Standing
14:32.6,500,510,765,710,423,1.42,705,2.07,20723.73,415,181,20723.59,189,429467200,100066,1634,1.01,-0.02,0.12,-3.05,0.12,-0.07,-1.89,-81.54,-7.22,-5.19,0.06,-7.01,-8.25,Standing
14:32.7,481,509,763.5,710,424,1.41,707.85,2.07,20723.82,420,182,82.25,181,6764,0,0,1.01,-0.03,0.12,-3.12,-0.12,-1.79,-2.15,-81.73,-7.47,-5.4,-0.04,-7.26,-8.46,Standing
14:32.8,476,509,763.5,710,424,1.41,707.85,2.07,20723.82,420,182,82.25,181,6764,4294934884,182,1.01,-0.04,0.12,-2.69,-0.85,-2.91,-2.62,-81.53,-7.69,-5.69,-0.25,-7.48,-8.72,Standing
14:32.9,511,509,763.5,710,424,1.41,707.85,2.07,20723.82,420,183,82.25,181,6764,4294902837,365,0.99,-0.03,0.11,-2.37,-1.07,-1.04,-2.3,-81.67,-7.87,-6,-0.28,-7.65,-9.03,Standing
14:33.0,502,509,763.5,710,425,1.41,710.7,2.08,20723.82,420,182,82.25,181,6764,4294870425,547,1,-0.03,0.11,-2.34,4.66,-1.04,-2.28,-81.63,-8.05,-5.73,-0.3,-7.82,-8.77,Standing
14:33.1,508,509,763.5,710,426,1.4,713.57,2.08,20723.82,420,182,82.25,181,6764,4294838013,729,0.99,-0.02,0.1,-3.21,2.84,-0.31,-1.6,-82.31,-8.31,-5.65,-0.25,-8.05,-8.72,Standing
14:33.2,476,508,762,710,426,1.4,713.57,2.08,20723.82,420,184,82.25,181,6764,4294806333,913,1.01,-0.03,0.13,-2.79,0.6,0.08,-2.47,-80.64,-8.54,-5.79,-0.17,-8.3,-8.79,Standing
14:33.3,479,508,762,710,427,1.4,716.44,2.09,20723.82,420,180,82.25,181,6764,4294838733,1093,1.02,-0.03,0.13,-2.16,0.22,-1.4,-2.25,-81.09,-8.7,-5.97,-0.23,-8.44,-8.97,Standing
14:33.4,508,508,762,710,427,1.4,716.44,2.09,20723.82,420,172,82.25,181,6764,4294868317,1265,1.01,-0.03,0.12,-1.16,-0.08,-4,-2.24,-81.47,-8.76,-6.18,-0.55,-8.5,-9.19,Standing
14:33.5,498,508,762,710,427,1.4,716.44,2.09,20723.82,420,169,82.25,181,6764,4294896878,1434,1,-0.02,0.12,-0.82,0.56,-1.98,-1.47,-81.69,-8.79,-6.33,-0.67,-8.49,-9.34,Standing
14:33.6,491,508,762,710,428,1.39,719.33,2.09,20723.82,420,169,82.25,181,6764,4294925439,1603,1,-0.02,0.1,-1.37,-0.08,-0.98,-1.75,-82.56,-8.87,-6.53,-0.69,-8.58,-9.57,Standing
14:33.7,481,507,760.5,710,428,1.39,719.33,2.09,20723.94,426,171,20724.27,177,429495456,0,0,0.99,-0.03,0.1,-2.89,1.12,-0.34,-2.19,-82.55,-9.1,-6.62,-0.65,-8.82,-9.66,Standing
14:33.8,485,507,760.5,710,429,1.38,722.22,2.1,20723.94,426,169,20724.27,177,429495456,28561,169,1.01,-0.02,0.13,-3.05,3.73,-0.27,-1.97,-80.75,-9.35,-6.45,-0.59,-9.06,-9.42,Standing
14:33.9,508,507,760.5,710,429,1.38,722.22,2.1,20723.94,426,169,20724.27,177,429495456,57122,338,1.01,-0.04,0.13,-1.61,-1.63,-2.11,-2.79,-80.95,-9.46,-6.81,-0.73,-9.19,-9.77,Standing
14:34.0,515,507,760.5,710,430,1.38,725.13,2.1,20723.94,426,172,20724.27,177,429495456,86706,510,1,-0.03,0.13,0.18,1.95,-2.24,-2.09,-81.12,-9.38,-6.81,-0.87,-9.09,-9.79,Standing
14:34.1,488,507,760.5,710,430,1.38,725.13,2.1,20723.94,426,169,20724.27,177,429495456,115267,679,1,-0.02,0.11,0.69,-0.61,-0.89,-1.61,-82.12,-9.26,-7.08,-0.88,-8.95,-10.08,Standing
14:34.2,501,507,760.5,710,430,1.38,725.13,2.1,20723.94,426,168,20724.27,177,429495456,143491,847,1,-0.02,0.11,-0.68,0.27,-0.27,-1.96,-81.79,-9.27,-7.26,-0.83,-8.98,-10.24,Standing
14:34.3,859,511,766.5,859,430,1.38,725.13,2.1,20723.94,426,168,20724.27,177,429495456,171715,1015,1.01,-0.01,0.1,-2.84,2.25,-0.79,-1.4,-82.94,-9.5,-7.23,-0.83,-9.18,-10.26,Standing
14:34.4,467,510,765,859,430,1.38,725.13,2.1,20723.94,426,167,20724.27,177,429495456,199604,1182,1.01,-0.02,0.1,-1.54,-1.94,-0.69,-1.44,-82.81,-9.6,-7.63,-0.82,-9.27,-10.63,Standing
14:34.5,496,510,765,859,429,1.38,722.22,2.1,20723.94,426,167,20724.27,177,429495456,227493,1349,1,-0.03,0.11,-3.21,0.28,-0.78,-2.53,-81.61,-9.87,-7.8,-0.82,-9.58,-10.75,Standing
14:34.6,435,509,763.5,859,428,1.39,719.33,2.09,20723.94,426,167,20724.27,177,429495456,255382,1516,0.99,-0.03,0.1,-4.23,4.22,-0.98,-2.03,-82.36,-10.24,-7.57,-0.84,-9.91,-10.57,Standing
14:34.8,458,509,763.5,859,427,1.4,716.44,2.09,20724,429,167,168.31,168,28326,0,0,1,-0.03,0.12,-4.35,1.36,0.31,-2.42,-81.14,-10.62,-7.64,-0.73,-10.29,-10.58,Standing
14:34.8,429,508,762,859,425,1.41,710.7,2.08,20724,429,167,168.31,168,28326,27889,167,1.01,-0.03,0.13,-2.31,0.5,-0.4,-2.33,-80.92,-10.79,-7.79,-0.69,-10.46,-10.71,Standing
14:35.0,449,507,760.5,859,424,1.41,707.85,2.07,20724,429,166,168.31,168,28326,55445,333,1.01,-0.04,0.12,-1.75,2.51,-3.24,-2.65,-81.45,-10.91,-7.74,-0.94,-10.58,-10.68,Standing
14:35.0,489,507,760.5,859,422,1.42,702.16,2.06,20724,429,166,168.31,168,28326,83001,499,1,-0.03,0.11,2.6,5.18,-3.98,-2.19,-81.8,-10.6,-7.42,-1.26,-10.26,-10.39,Standing
14:35.2,507,507,760.5,859,421,1.43,699.34,2.06,20724,429,165,168.31,168,28326,110226,664,0.99,-0.01,0.11,-1.24,0.01,-1.42,-1.3,-81.99,-10.67,-7.62,-1.32,-10.29,-10.59,Standing
14:35.3,499,507,760.5,859,420,1.44,696.52,2.05,20724,429,165,168.31,168,28326,137451,829,1,-0.01,0.1,-1.28,-1.2,0.44,-1.37,-82.49,-10.74,-7.94,-1.2,-10.37,-10.93,Standing
14:35.4,502,507,760.5,859,420,1.44,696.52,2.05,20724,429,165,168.31,168,28326,164676,994,1.01,-0.02,0.1,-1.34,2.13,-1.17,-1.56,-82.64,-10.82,-7.93,-1.23,-10.45,-10.92,Standing
14:42.0,542,542,813,542,421,1.43,699.34,2.06,0,0,152,0,0,0,45905,303,0.98,0.08,0.09,4.98,18.21,-15.92,3.84,-81.72,0.74,2.59,-2.23,0.87,-0.78,Left Fall while Standing
14:42.1,586,564,846,586,419,1.44,693.71,2.05,0,0,152,0,0,0,69009,455,0.98,0.12,0.11,0.2,3.73,-5.88,6.18,-79.23,0.82,2.76,-2.72,1.03,-0.52,Left Fall while Standing
14:42.2,547,558,837,586,416,1.46,685.34,2.03,0,0,151,0,0,0,91810,606,0.99,0.08,0.16,1.42,-6.27,-3.72,3.76,-78.38,1.01,1.96,-3,1.12,-1.26,Left Fall while Standing
14:42.3,547,555,832.5,586,416,1.46,685.34,2.03,0,0,151,0,0,0,114611,757,1.01,0.1,0.12,6.99,-1.28,-16.4,4.98,-79.6,1.73,1.64,-4.5,1.86,-1.61,Left Fall while Standing
14:42.4,550,554,831,586,414,1.47,679.8,2.02,0,0,152,0,0,0,137715,909,0.95,0.15,0.11,8.21,2.97,-17.04,8.29,-77.55,2.59,1.74,-6.09,2.82,-1.44,Left Fall while Standing
14:42.5,874,607,910.5,874,414,1.47,679.8,2.02,0,0,152,0,0,0,160819,1061,0.97,0.15,0.09,9.96,10.79,-13.21,8.34,-78.04,3.62,2.59,-7.3,3.8,-0.64,Left Fall while Standing
14:42.6,530,596,894,874,413,1.48,677.05,2.02,0,0,151,0,0,0,183620,1212,0.98,0.18,0.11,3.12,0.56,-10.05,9.8,-76.24,3.97,2.45,-8.2,4.21,-0.7,Left Fall while Standing
14:42.7,552,591,886.5,874,413,1.48,677.05,2.02,0,0,150,0,0,0,206120,1362,1,0.19,0.09,-4.12,1.46,-9.82,10.32,-76.3,3.63,2.4,-9.07,3.89,-0.75,Left Fall while Standing
14:42.8,472,577,865.5,874,413,1.48,677.05,2.02,20723.75,416,152,151.4,151,22921,0,0,0.98,0.21,0.13,2.35,3.01,-11.15,11.46,-74.35,3.91,2.5,-10.1,4.22,-0.58,Left Fall while Standing
14:42.9,492,569,853.5,874,413,1.48,677.05,2.02,20723.75,416,149,151.4,151,22921,22201,149,0.95,0.24,0.13,8.88,9.34,-14.05,13.39,-72.46,4.85,3.22,-11.41,5.19,0.2,Left Fall while Standing
14:43.0,428,556,834,874,414,1.47,679.8,2.02,20723.75,416,149,151.4,151,22921,44402,298,0.94,0.26,0.15,9.5,5.76,-16.58,14.91,-70.53,5.85,3.59,-12.98,6.21,0.63,Left Fall while Standing
14:43.1,448,547,820.5,874,414,1.47,679.8,2.02,20723.75,416,149,151.4,151,22921,66603,447,0.95,0.28,0.18,9.36,4.5,-17.99,15.56,-69.21,6.84,3.84,-14.7,7.19,0.92,Left Fall while Standing
14:43.2,485,542,813,874,415,1.47,682.57,2.03,20723.75,416,151,151.4,151,22921,89404,598,1,0.33,0.11,5.31,-3.16,-22.37,17.45,-69.27,7.42,3.33,-16.83,7.82,0.43,Left Fall while Standing
14:43.3,464,536,804,874,415,1.47,682.57,2.03,20723.75,416,153,151.4,151,22921,112813,751,0.9,0.38,0.13,4.69,6.02,-19.08,22.3,-64.23,7.94,3.73,-18.64,8.51,1.01,Left Fall while Standing
14:43.4,446,530,795,874,416,1.46,685.34,2.03,20723.75,416,154,151.4,151,22921,136529,905,0.87,0.38,0.16,-0.5,3.91,-10.65,22.86,-63.01,7.94,3.92,-19.63,8.54,1.25,Left Fall while Standing
14:43.5,439,525,787.5,874,414,1.47,679.8,2.02,20723.75,416,149,151.4,151,22921,158730,1054,0.92,0.38,0.14,3.62,-6.11,-6.77,21.63,-64.64,8.36,3.12,-20.22,8.89,0.41,Left Fall while Standing
14:43.6,849,544,816,874,412,1.48,674.3,2.01,20723.75,416,153,151.4,151,22921,182139,1207,0.94,0.4,0.12,6.23,-10.75,-10.21,22.29,-64.46,9.04,1.85,-21.16,9.57,-0.81,Left Fall while Standing
14:43.7,408,536,804,874,410,1.5,668.84,2,20723.75,416,154,151.4,151,22921,205855,1361,0.91,0.44,0.09,0.36,-4.26,-9.47,24.81,-62.45,9.13,1.21,-22.04,9.76,-1.33,Left Fall while Standing
14:43.8,434,531,796.5,874,407,1.51,660.71,1.99,20723.67,413,156,151.72,151,23018,0,0,0.88,0.45,0.09,-5.31,8.84,-8.82,26.07,-61.17,8.66,1.88,-22.83,9.36,-0.64,Left Fall while Standing
14:43.9,388,524,786,874,405,1.53,655.34,1.98,20723.67,413,156,151.72,151,23018,24336,156,0.9,0.45,0.11,-3.98,7.91,-6.98,25.71,-61.21,8.32,2.47,-23.44,9.02,-0.08,Left Fall while Standing
14:44.0,426,519,778.5,874,403,1.54,650,1.97,20723.67,413,155,151.72,151,23018,48361,311,0.89,0.45,0.1,-2.19,2.23,-5.84,25.89,-61.29,8.16,2.49,-23.94,8.87,-0.06,Left Fall while Standing
