Datetime, ECGR , AvgECG , ampECG , MAX , GSRR , Resistance , GSR(kohm) , SCL , GSRRMS , GSRMAV , EMGR , EMGRMS , EMGMAV , EMGVAR , EMGSSI , IEMG , AccX , AccY, AccZ , GyroX , GyroY , GyroZ , Aroll , Apitch , Groll , Gpitch, Gy , Combroll , Combpitch,Features
46:31.7,502,533,799.5,829,356,1.87,533.73,1.74,20724.17,354,188,81.37,181,6620,4294813737,933,0.99,-0.05,0.1,21.24,-7.6,-1.3,-3.51,-82.03,-6.71,-12.97,-7.72,-6.58,-15.73,Walking
46:31.9,368,526,789,829,356,1.87,533.73,1.74,20724.17,354,188,81.37,181,6620,4294783545,1121,1.01,-0.04,0.06,13.7,-2.89,1.76,-2.94,-84.46,-4.91,-13.58,-7.4,-4.83,-16.42,Walking
46:32.0,505,525,787.5,829,356,1.87,533.73,1.74,20724.17,354,187,81.37,181,6620,4294752978,1308,1.04,-0.04,0.06,15.48,3.51,-0.43,-2.69,-84.61,-2.89,-13.39,-7.35,-2.88,-16.24,Walking
46:32.1,476,523,784.5,829,354,1.89,529.15,1.73,20724.17,354,190,81.37,181,6620,4294723542,1498,1.04,-0.04,0.07,12.11,-5.68,-3.34,-2.89,-83.92,-1.3,-14.36,-7.67,-1.36,-17.14,Walking
46:32.2,320,516,774,829,355,1.88,531.44,1.74,20724.17,354,188,81.37,181,6620,4294693350,1686,1.04,-0.02,0.04,6.9,5.22,-9.74,-1.46,-86.06,-0.36,-13.96,-8.8,-0.4,-16.84,Walking
46:32.4,416,513,769.5,829,354,1.89,529.15,1.73,20724.19,355,187,20723.57,187,429466272,0,0,0.95,0.02,0.04,11.13,0.72,-8.98,0.54,-85.76,1.11,-14.12,-9.83,1.08,-16.98,Walking
46:32.5,545,514,771,829,353,1.9,526.87,1.73,20724.19,355,192,20723.57,187,429466272,4294938624,192,0.99,0.02,0.01,4.8,-0.53,2.36,0.43,-87.1,1.79,-14.44,-9.43,1.73,-17.34,Walking
46:32.6,419,511,766.5,829,353,1.9,526.87,1.73,20724.19,355,188,20723.57,187,429466272,4294908432,380,1.04,-0.01,0.04,0.73,0.3,4.34,-1.12,-86.1,1.95,-14.65,-8.78,1.83,-17.51,Walking
46:32.7,445,508,762,829,353,1.9,526.87,1.73,20724.19,355,189,20723.57,187,429466272,4294878617,569,1.02,-0.02,0.06,-0.18,-0.21,1.34,-1.43,-84.78,2,-14.93,-8.51,1.86,-17.73,Walking
46:32.9,594,511,766.5,829,352,1.91,524.59,1.72,20724.19,355,191,20723.57,187,429466272,4294849562,760,1.02,-0.03,0.02,1.03,0.34,-2.51,-2.18,-86.57,2.2,-15.14,-8.73,2.02,-18,Walking
46:33.0,455,509,763.5,829,352,1.91,524.59,1.72,20724.19,355,188,20723.57,187,429466272,4294819370,948,1.02,0.01,0.05,-5.46,5.66,-2.93,-0.09,-85.74,1.58,-14.68,-9,1.51,-17.52,Walking
46:33.1,470,508,762,829,353,1.9,526.87,1.73,20724.19,355,190,20723.57,187,429466272,4294789934,1138,1.01,-0.01,0.1,-2.4,5.24,0.02,-1.17,-82.89,1.35,-14.27,-8.9,1.25,-17.02,Walking
46:33.2,567,510,765,829,351,1.91,522.32,1.72,20724.19,355,189,20723.57,187,429466272,4294760119,1327,1.04,-0.02,0.07,-5.86,-0.02,-3.76,-1.72,-84.24,0.67,-14.53,-9.27,0.58,-17.31,Walking
46:33.4,400,507,760.5,829,351,1.91,522.32,1.72,20724.19,355,188,20723.57,187,429466272,4294729927,1515,1.03,-0.01,0.02,-12.63,-3.58,-9.73,-1.32,-86.98,-0.86,-15.24,-10.41,-0.88,-18.1,Walking
46:33.5,497,507,760.5,829,352,1.91,524.59,1.72,20724.19,355,190,20723.57,187,429466272,4294700491,1705,1,0.03,0.08,-18.96,4.08,-17.74,1.27,-83.41,-3.21,-14.97,-12.58,-3.04,-17.71,Walking
46:33.6,569,508,762,829,351,1.91,522.32,1.72,20724.13,352,191,20723.59,189,429467136,0,0,0.94,0.08,0.04,-25,1.79,-9.77,4.13,-83.07,-6.29,-14.99,-13.71,-5.88,-17.72,Walking
46:33.7,420,506,759,829,352,1.91,524.59,1.72,20724.13,352,191,20723.59,189,429467136,4294938241,191,0.98,0.05,0.08,-27.39,-5.44,4.4,2.58,-82.66,-9.7,-15.94,-13.05,-9.21,-18.61,Walking
46:33.9,544,507,760.5,829,353,1.9,526.87,1.73,20724.13,352,192,20723.59,189,429467136,4294909569,383,1.02,0.04,0.1,-18.23,3.61,2.11,1.81,-82.3,-11.95,-15.73,-12.68,-11.4,-18.4,Walking
46:34.0,570,508,762,829,353,1.9,526.87,1.73,20724.13,352,190,20723.59,189,429467136,4294880133,573,1.02,0.02,0.1,-16.38,1.79,0.82,0.33,-82.61,-13.95,-15.76,-12.48,-13.38,-18.43,Walking
46:34.1,396,506,759,829,353,1.9,526.87,1.73,20724.13,352,189,20723.59,189,429467136,4294850318,762,1.01,0.01,0.13,-17.21,6.03,-0.28,0.15,-81.14,-16.09,-15.24,-12.41,-15.44,-17.88,Walking
46:34.3,567,507,760.5,829,353,1.9,526.87,1.73,20724.13,352,192,20723.59,189,429467136,4294821646,954,1,0.02,0.14,-14.78,3.49,-3.94,0.72,-80.46,-17.89,-15.06,-12.81,-17.15,-17.67,Walking
46:34.4,472,506,759,829,353,1.9,526.87,1.73,20724.13,352,191,20723.59,189,429467136,4294792591,1145,1,0,0.17,-15.31,6.87,0.48,-0.32,-78.76,-19.78,-14.43,-12.65,-19,-17,Walking
46:34.5,451,505,757.5,829,354,1.89,529.15,1.73,20724.13,352,192,20723.59,189,429467136,4294763919,1337,0.96,0,0.25,-1.94,2.25,-3.35,-0.72,-73.86,-19.96,-14.4,-12.98,-19.19,-16.78,Walking
46:34.6,607,507,760.5,829,353,1.9,526.87,1.73,20724.13,352,195,20723.59,189,429467136,4294736408,1532,0.94,-0.01,0.2,-0.25,-0.67,0.92,-1.12,-76.55,-19.92,-14.74,-12.76,-19.17,-17.21,Walking
46:34.8,419,505,757.5,829,354,1.89,529.15,1.73,20724.13,352,192,20723.59,189,429467136,4294707736,1724,0.99,-0.01,0.19,11.53,5.38,7.47,-1.33,-77.34,-18.37,-14.31,-11.7,-17.69,-16.83,Walking
46:34.9,551,506,759,829,355,1.88,531.44,1.74,20724.15,353,196,20723.61,192,429468064,0,0,1,-0.04,0.27,17.01,2.52,-2.78,-2.9,-73,-16.16,-14.24,-11.95,-15.63,-16.59,Walking
46:35.0,866,514,771,866,354,1.89,529.15,1.73,20724.15,353,195,20723.61,192,429468064,4294939785,195,1,-0.02,0.2,22.07,-8.81,-1.08,-1.58,-77.21,-13.26,-15.62,-11.99,-12.79,-18.09,Walking
46:35.1,367,511,766.5,866,355,1.88,531.44,1.74,20724.15,353,192,20723.61,192,429468064,4294911113,387,1.01,0.05,0.09,24.31,-17.94,-5.89,2.2,-82.78,-10.08,-18.18,-12.64,-9.58,-20.76,Walking
46:35.3,536,511,766.5,866,354,1.89,529.15,1.73,20724.15,353,194,20723.61,192,429468064,4294883213,581,1.03,0.07,-0.02,20.19,-4.38,-1.1,3.12,-84.54,-7.44,-18.99,-12.68,-7.02,-21.61,Walking
46:35.4,501,511,766.5,866,354,1.89,529.15,1.73,20724.15,353,193,20723.61,192,429468064,4294854926,774,1.03,0.05,0.02,6.56,2.5,-0.82,2.11,-85.55,-6.54,-18.92,-12.69,-6.19,-21.59,Walking
46:35.5,397,509,763.5,866,354,1.89,529.15,1.73,20724.15,353,193,20723.61,192,429468064,4294826639,967,1.01,0.03,0.04,7.42,-1.79,-1.96,1.23,-85.44,-5.52,-19.4,-12.84,-5.25,-22.05,Walking
46:35.7,574,510,765,866,354,1.89,529.15,1.73,20724.15,353,195,20723.61,192,429468064,4294799128,1162,0.99,0.02,0.06,9.91,-1.6,-3.6,0.74,-84.71,-4.19,-19.86,-13.19,-4,-22.46,Walking
46:35.8,476,509,763.5,866,353,1.9,526.87,1.73,20724.15,353,193,20723.61,192,429468064,4294770841,1355,0.96,0.04,0.02,11.43,-2.99,-0.11,2.09,-85.38,-2.66,-20.5,-13.11,-2.47,-23.1,Walking
46:35.9,535,510,765,866,354,1.89,529.15,1.73,20724.15,353,194,20723.61,192,429468064,4294742941,1549,0.98,0.04,-0.02,6.54,3.76,6.67,1.98,-85.66,-1.76,-20.28,-12.16,-1.61,-22.89,Walking
46:36.0,652,512,768,866,353,1.9,526.87,1.73,20724.15,353,197,20723.61,192,429468064,4294716214,1746,0.97,0.01,0,-16.77,20.65,13.27,0.02,-87.81,-3.8,-17.93,-10.39,-3.65,-20.72,Walking
46:36.2,626,514,771,866,353,1.9,526.87,1.73,20724.16,353,195,20723.63,194,429468864,0,0,0.92,0.02,0.26,11.46,27.43,-6.8,0.57,-72.69,-2.29,-14.72,-11.14,-2.17,-17.04,Walking
46:36.3,493,514,771,866,353,1.9,526.87,1.73,20724.16,353,196,20723.63,194,429468864,4294940176,196,1.07,-0.01,0.12,-12.98,-8.91,8.93,-1.27,-82.19,-3.86,-16.11,-9.91,-3.76,-18.75,Walking
46:36.4,611,515,772.5,866,352,1.91,524.59,1.72,20724.16,353,198,20723.63,194,429468864,4294913844,394,1.08,-0.06,0.03,-1.31,-13.03,-5.1,-3.58,-84.96,-3.96,-18.02,-10.46,-3.94,-20.7,Walking
46:36.5,413,514,771,866,351,1.91,522.32,1.72,20724.16,353,195,20723.63,194,429468864,4294886333,589,1.02,-0.01,-0.02,-12.31,7.7,-12.22,-1.29,-87.05,-5.46,-17.29,-11.92,-5.3,-20.08,Walking
46:36.7,538,514,771,866,351,1.91,522.32,1.72,20724.16,353,197,20723.63,194,429468864,4294859606,786,1,0.04,0.01,-32.85,9.36,-8.43,1.71,-86.06,-9.6,-16.35,-12.9,-9.14,-19.13,Walking
46:36.8,528,514,771,866,350,1.92,520.06,1.71,20724.16,353,196,20723.63,194,429468864,4294832486,982,0.97,0.02,0.11,-38.73,-1.26,-4.46,0.57,-81.66,-14.44,-16.76,-13.36,-13.84,-19.36,Walking
46:36.9,365,512,768,866,350,1.92,520.06,1.71,20724.16,353,196,20723.63,194,429468864,4294805366,1178,0.97,0,0.17,-28.88,2.72,-4.21,-0.52,-78.38,-18.07,-16.67,-13.8,-17.37,-19.14,Walking
46:37.1,554,513,769.5,866,349,1.93,517.8,1.71,20724.16,353,195,20723.63,194,429468864,4294777855,1373,1,0.02,0.14,-33.02,7.92,-2.34,0.47,-80.38,-22.22,-15.91,-14,-21.32,-18.49,Walking
46:37.2,408,511,766.5,866,349,1.93,517.8,1.71,20724.16,353,192,20723.63,194,429468864,4294749183,1565,0.97,0.01,0.24,-20.72,14.88,-2.95,-0.13,-74.47,-24.78,-14.28,-14.27,-23.8,-16.68,Walking
46:37.3,447,510,765,866,349,1.93,517.8,1.71,20724.16,353,193,20723.63,194,429468864,4294720896,1758,0.92,-0.01,0.32,-6.47,13.69,-4.27,-1.27,-69.36,-25.54,-12.78,-14.72,-24.57,-15.04,Walking
46:37.4,541,511,766.5,866,348,1.94,515.56,1.7,20724.1,350,195,20723.64,195,429469344,0,0,0.99,0,0.3,-12.48,-0.08,3,-0.42,-71.43,-27.04,-13.04,-14.24,-25.98,-15.38,Walking
46:37.6,419,509,763.5,866,349,1.93,517.8,1.71,20724.1,350,192,20723.64,195,429469344,4294938624,192,0.99,-0.01,0.26,2.31,-5.38,-0.55,-0.92,-73.65,-26.67,-13.99,-14.21,-25.64,-16.37,Walking
46:37.7,553,510,765,866,349,1.93,517.8,1.71,20724.1,350,194,20723.64,195,429469344,4294910724,386,0.96,-0.02,0.21,2.63,-6.35,-1.72,-1.99,-76.16,-26.27,-15.06,-14.33,-25.3,-17.5,Walking
46:37.8,524,510,765,866,349,1.93,517.8,1.71,20724.1,350,194,20723.64,195,429469344,4294882824,580,0.97,-0.01,0.21,8.19,-1.34,3.13,-1.29,-76.02,-25.15,-15.48,-13.83,-24.2,-17.9,Walking
46:38.0,408,509,763.5,866,349,1.93,517.8,1.71,20724.1,350,195,20723.64,195,429469344,4294855313,775,0.97,-0.01,0.19,4.35,-6.29,0.7,-1,-77.4,-24.53,-16.54,-13.64,-23.59,-18.97,Walking
46:38.1,579,510,765,866,349,1.93,517.8,1.71,20724.1,350,197,20723.64,195,429469344,4294828586,972,0.93,-0.01,0.24,5.28,-4.83,4.53,-1.18,-74.15,-23.78,-17.41,-12.97,-22.88,-19.68,Walking
46:38.2,439,509,763.5,866,350,1.92,520.06,1.71,20724.1,350,194,20723.64,195,429469344,4294800686,1166,1.01,-0.02,0.13,11.85,-1.37,6.63,-1.47,-80.89,-22.2,-17.84,-12.02,-21.37,-20.36,Walking
46:38.3,461,508,762,866,351,1.91,522.32,1.72,20724.1,350,195,20723.64,195,429469344,4294773175,1361,1,-0.05,0.11,6.96,-1.53,5.06,-3.15,-81.61,-21.23,-18.29,-11.27,-20.51,-20.82,Walking
46:38.5,529,508,762,866,350,1.92,520.06,1.71,20724.1,350,197,20723.64,195,429469344,4294746448,1558,1.01,-0.05,0.12,8.21,-1.94,-9.21,-3.59,-80.84,-20.11,-18.79,-12.35,-19.45,-21.28,Walking
46:38.6,358,506,759,866,351,1.91,522.32,1.72,20724.1,350,194,20723.64,195,429469344,4294718548,1752,0.99,0,0.09,3.5,1.98,-6.94,-0.71,-82.97,-19.6,-18.8,-13.13,-18.84,-21.36,Walking
46:38.7,488,506,759,866,351,1.91,522.32,1.72,20724.09,349,196,20723.64,194,429469152,0,0,1,0.01,0.11,-4.82,1.41,4.55,-0.15,-82.37,-20.13,-18.87,-12.45,-19.33,-21.41,Walking
46:52.6,418,418,627,418,326,2.14,467.72,1.59,0,0,201,0,0,0,4294917429,403,0.9,-0.19,0.16,-4.15,-2.06,-4.08,-12.5,-72.75,0.49,-1.53,-0.96,-0.03,-4.38,Relax
46:52.8,435,426,639,435,326,2.14,467.72,1.59,0,0,202,0,0,0,4294892697,605,0.97,-0.19,0.19,7.23,2.76,4.12,-11.58,-72.73,1.45,-1.44,-0.36,0.93,-4.29,Relax
46:52.9,574,475,712.5,574,327,2.13,469.83,1.6,0,0,202,0,0,0,4294867965,807,0.98,-0.22,0.22,-8.21,-8.24,1.47,-12.8,-70.97,0.51,-2.7,-0.08,-0.02,-5.43,Relax
46:53.0,624,512,768,624,327,2.13,469.83,1.6,0,0,204,0,0,0,4294844045,1011,0.96,-0.22,0.2,-4.26,-9.63,3.48,-13.17,-71.38,0.05,-4.14,0.45,-0.48,-6.83,Relax
46:53.1,573,524,786,624,327,2.13,469.83,1.6,0,0,203,0,0,0,4294819718,1214,0.97,-0.24,0.16,-2,-4.73,3.49,-14.23,-71.9,-0.13,-4.98,0.98,-0.69,-7.65,Relax
46:53.3,457,513,769.5,624,328,2.12,471.94,1.6,0,0,203,0,0,0,4294795391,1417,0.97,-0.22,0.17,6.76,6.85,0.29,-13.23,-72.37,0.77,-4.38,1.11,0.21,-7.1,Relax
46:53.4,442,503,754.5,624,329,2.11,474.06,1.61,0,0,203,0,0,0,4294771064,1620,0.97,-0.23,0.18,0.63,-1.99,1.38,-13.59,-71.88,0.92,-4.87,1.38,0.34,-7.55,Relax
46:53.5,466,498,747,624,330,2.1,476.19,1.61,0,0,204,0,0,0,4294747144,1824,0.96,-0.24,0.17,-5.1,-4.1,2.55,-14.52,-71.28,0.37,-5.61,1.79,-0.23,-8.24,Relax
46:53.6,562,505,757.5,624,331,2.09,478.32,1.62,20723.73,327,204,20723.72,202,429472320,0,0,0.96,-0.25,0.14,-0.31,2.05,0.74,-15.02,-71.81,0.4,-5.61,1.98,-0.22,-8.26,Relax
46:53.7,632,518,777,632,331,2.09,478.32,1.62,20723.73,327,208,20723.72,202,429472320,4294945024,208,0.97,-0.26,0.17,-7.21,-0.57,-0.71,-15.49,-70.51,-0.45,-5.93,1.99,-1.05,-8.52,Relax
46:53.9,410,508,762,632,331,2.09,478.32,1.62,20723.73,327,203,20723.72,202,429472320,4294920697,411,0.97,-0.24,0.17,-0.53,3.05,-5.32,-14.55,-71.34,-0.44,-5.8,1.41,-1.01,-8.42,Relax
46:54.0,562,512,768,632,332,2.08,480.46,1.62,20723.73,327,206,20723.72,202,429472320,4294897597,617,0.95,-0.24,0.15,-2.09,-1.35,-3.31,-14.37,-72.06,-0.64,-6.23,1.09,-1.19,-8.86,Relax
46:54.1,599,519,778.5,632,331,2.09,478.32,1.62,20723.73,327,206,20723.72,202,429472320,4294874497,823,0.95,-0.24,0.19,-9.41,-7.52,2.5,-14.4,-70.63,-1.76,-7.44,1.51,-2.27,-9.96,Relax
46:54.3,366,508,762,632,333,2.07,482.61,1.63,20723.73,327,204,20723.72,202,429472320,4294850577,1027,0.98,-0.26,0.12,0.31,-0.47,2.09,-15.25,-72.2,-1.65,-7.75,1.88,-2.19,-10.33,Relax
46:54.4,538,510,765,632,334,2.06,484.76,1.63,20723.73,327,206,20723.72,202,429472320,4294827477,1233,0.97,-0.27,0.14,-4.21,-2.47,-0.51,-15.85,-71.09,-2.11,-8.32,1.91,-2.66,-10.83,Relax
46:54.5,569,514,771,632,333,2.07,482.61,1.63,20723.73,327,208,20723.72,202,429472320,4294805205,1441,0.99,-0.27,0.16,4.37,3.02,-6.69,-15.39,-71.1,-1.49,-8.19,1.16,-2.04,-10.7,Relax
46:54.6,365,505,757.5,632,334,2.06,484.76,1.63,20723.73,327,205,20723.72,202,429472320,4294781694,1646,0.96,-0.23,0.09,-3.57,-1.04,-4.11,-14.2,-73.78,-1.87,-8.57,0.74,-2.36,-11.18,Relax
46:54.8,550,507,760.5,632,335,2.05,486.92,1.64,20723.73,327,207,20723.72,202,429472320,4294759007,1853,0.98,-0.24,0.14,-1.89,0.8,2.15,-14.12,-72.65,-2.04,-8.73,1.12,-2.52,-11.28,Relax
46:54.9,512,508,762,632,335,2.05,486.92,1.64,20723.82,332,208,20723.75,206,429473664,0,0,0.99,-0.25,0.13,-0.01,-1.69,-2.68,-14.77,-72.4,-1.97,-9.19,0.88,-2.48,-11.72,Relax
46:55.0,380,501,751.5,632,336,2.04,489.08,1.64,20723.82,332,207,20723.75,206,429473664,4294944609,207,0.97,-0.24,0.11,-1.63,-0.53,-3.97,-14.4,-73.2,-2.11,-9.51,0.48,-2.6,-12.06,Relax
46:55.1,534,503,754.5,632,335,2.05,486.92,1.64,20723.82,332,207,20723.75,206,429473664,4294921922,414,0.98,-0.23,0.14,-5.07,0.42,1.47,-13.8,-72.9,-2.68,-9.71,0.76,-3.12,-12.24,Relax
46:55.3,517,503,754.5,632,333,2.07,482.61,1.63,20723.82,332,209,20723.75,206,429473664,4294900067,623,0.97,-0.24,0.14,-2.28,-1.25,-2.27,-14.66,-72.21,-2.9,-10.12,0.58,-3.37,-12.61,Relax
46:55.4,336,496,744,632,332,2.08,480.46,1.62,20723.82,332,207,20723.75,206,429473664,4294877380,830,0.97,-0.25,0.13,-0.53,-0.27,1.23,-14.83,-72.4,-2.9,-10.41,0.83,-3.37,-12.89,Relax
46:55.5,511,497,745.5,632,329,2.11,474.06,1.61,20723.82,332,209,20723.75,206,429473664,4294855525,1039,0.98,-0.25,0.13,0.24,1.75,0.09,-14.95,-72.3,-2.79,-10.45,0.95,-3.28,-12.92,Relax
46:55.6,423,494,741,632,326,2.14,467.72,1.59,20723.82,332,206,20723.75,206,429473664,4294832425,1245,0.98,-0.26,0.11,-3.22,-4.92,-3.85,-15.41,-72.29,-3.13,-11.32,0.56,-3.62,-13.76,Relax
46:55.8,360,489,733.5,632,325,2.15,465.62,1.59,20723.82,332,206,20723.75,206,429473664,4294809325,1451,0.97,-0.24,0.09,-4.4,-2.3,-3.34,-14.35,-73.63,-3.62,-11.87,0.23,-4.05,-14.34,Relax
46:55.9,548,491,736.5,632,323,2.17,461.43,1.58,20723.82,332,208,20723.75,206,429473664,4294787053,1659,0.97,-0.24,0.11,-0.07,3.99,-1.3,-14.49,-73.17,-3.56,-11.62,0.17,-3.99,-14.08,Relax
46:56.0,367,486,729,632,322,2.18,459.34,1.57,20723.82,332,205,20723.75,206,429473664,4294763542,1864,0.99,-0.26,0.12,-2.86,-1.56,-1.5,-14.99,-72.35,-3.85,-12.07,0.08,-4.29,-14.48,Relax
46:56.2,507,487,730.5,632,322,2.18,459.34,1.57,20723.74,328,206,20723.76,207,429474048,0,0,0.97,-0.24,0.1,-2.76,-3.34,-1.82,-14.6,-73.16,-4.12,-12.74,-0.05,-4.54,-15.15,Relax
46:56.3,662,493,739.5,662,321,2.19,457.26,1.57,20723.74,328,208,20723.76,207,429474048,4294945024,208,0.98,-0.25,0.1,-2.42,3.34,-1.49,-14.64,-73.26,-4.36,-12.56,-0.14,-4.77,-14.99,Relax
46:56.4,390,489,733.5,662,321,2.19,457.26,1.57,20723.74,328,204,20723.76,207,429474048,4294921104,412,0.98,-0.25,0.12,-3.21,1.84,-3.09,-14.74,-72.55,-4.7,-12.58,-0.43,-5.1,-14.98,Relax
46:56.5,533,491,736.5,662,322,2.18,459.34,1.57,20723.74,328,205,20723.76,207,429474048,4294897593,617,0.98,-0.24,0.11,-2.85,-1.58,-1.82,-14.04,-73.46,-4.99,-13.04,-0.57,-5.35,-15.46,Relax
46:56.7,644,495,742.5,662,322,2.18,459.34,1.57,20723.74,328,207,20723.76,207,429474048,4294874906,824,0.98,-0.24,0.11,-1.71,2.02,-0.24,-14.31,-73.35,-5.14,-13.04,-0.5,-5.5,-15.45,Relax
46:56.8,429,493,739.5,662,323,2.17,461.43,1.58,20723.74,328,206,20723.76,207,429474048,4294851806,1030,0.99,-0.25,0.11,-0.86,1.81,-1.33,-14.47,-73.13,-5.18,-13.07,-0.57,-5.55,-15.47,Relax
46:56.9,611,497,745.5,662,323,2.17,461.43,1.58,20723.74,328,206,20723.76,207,429474048,4294828706,1236,0.99,-0.24,0.1,-3.3,0.93,-2.32,-14.33,-73.44,-5.52,-13.2,-0.76,-5.88,-15.61,Relax
46:57.0,538,498,747,662,323,2.17,461.43,1.58,20723.74,328,206,20723.76,207,429474048,4294805606,1442,0.98,-0.24,0.11,-3.17,-0.8,-0.87,-14.47,-73.17,-5.86,-13.56,-0.77,-6.2,-15.94,Relax
46:57.2,475,497,745.5,662,324,2.16,463.52,1.58,20723.74,328,206,20723.76,207,429474048,4294782506,1648,0.99,-0.24,0.1,-1.48,0.19,-1.66,-14.23,-73.65,-5.97,-13.79,-0.88,-6.3,-16.18,Relax
46:57.3,643,501,751.5,662,324,2.16,463.52,1.58,20723.74,328,210,20723.76,207,429474048,4294761070,1858,0.98,-0.24,0.09,-2.05,0.08,-0.92,-14.15,-73.9,-6.16,-14.04,-0.9,-6.48,-16.43,Relax
46:57.4,432,499,748.5,662,325,2.15,465.62,1.59,20723.66,322,206,20723.75,206,429473792,0,0,0.99,-0.24,0.1,-1.24,1.18,-0.51,-14.26,-73.67,-6.25,-14.14,-0.86,-6.57,-16.52,Relax
46:57.6,460,498,747,662,326,2.14,467.72,1.59,20723.66,322,208,20723.75,206,429473792,4294945024,208,0.99,-0.23,0.11,-2.51,0.72,-1.95,-13.6,-74.07,-6.5,-14.3,-1.01,-6.78,-16.69,Relax
46:57.7,621,501,751.5,662,326,2.14,467.72,1.59,20723.66,322,208,20723.75,206,429473792,4294922752,416,0.98,-0.24,0.11,-1.95,1.15,-1.73,-14.01,-73.57,-6.67,-14.41,-1.13,-6.97,-16.78,Relax
46:57.8,395,499,748.5,662,327,2.13,469.83,1.6,20723.66,322,207,20723.75,206,429473792,4294900065,623,0.99,-0.24,0.11,-3.02,-0.82,-1.19,-14.04,-73.66,-6.99,-14.77,-1.18,-7.27,-17.13,Relax
46:57.9,551,500,750,662,328,2.12,471.94,1.6,20723.66,322,207,20723.75,206,429473792,4294877378,830,0.99,-0.24,0.09,-2.08,0.53,-1.42,-14.17,-73.97,-7.18,-14.96,-1.26,-7.46,-17.32,Relax
46:58.1,912,509,763.5,912,328,2.12,471.94,1.6,20723.66,322,209,20723.75,206,429473792,4294855523,1039,0.98,-0.24,0.09,-1.37,1.42,-1.78,-14.22,-73.9,-7.29,-15.03,-1.39,-7.56,-17.39,Relax
46:58.2,417,507,760.5,912,328,2.12,471.94,1.6,20723.66,322,260,20723.75,206,429473792,4294857587,1299,0.98,-0.23,0.1,-2.73,0.4,-1.83,-13.74,-74.02,-7.56,-15.24,-1.52,-7.81,-17.59,Relax
46:58.3,581,509,763.5,912,326,2.14,467.72,1.59,20723.66,322,200,20723.75,206,429473792,4294832051,1499,0.98,-0.23,0.09,-1.69,-0.33,-0.86,-13.91,-74.13,-7.7,-15.53,-1.53,-7.95,-17.88,Relax
46:58.5,498,509,763.5,912,323,2.17,461.43,1.58,20723.66,322,241,20723.75,206,429473792,4294824596,1740,1,-0.24,0.09,-1.67,-0.89,-1.19,-14.18,-73.94,-7.85,-15.9,-1.58,-8.1,-18.22,Relax
46:58.6,501,508,762,912,322,2.18,459.34,1.57,20723.66,322,251,20723.75,206,429473792,4294822061,1991,0.99,-0.23,0.09,-1.43,0.31,-3.21,-13.86,-74.17,-7.96,-16.12,-1.89,-8.19,-18.44,Relax
46:58.7,723,513,769.5,912,319,2.21,453.13,1.56,20723.69,325,250,20723.95,224,429481888,0,0,0.99,-0.23,0.09,-1.66,0.96,-0.43,-13.62,-74.45,-8.09,-16.25,-1.84,-8.32,-18.58,Relax
46:58.8,741,517,775.5,912,318,2.22,451.06,1.55,20723.69,325,246,20723.95,224,429481888,4294962276,246,0.99,-0.24,0.09,-2.26,-0.4,-0.15,-13.94,-74.08,-8.31,-16.55,-1.76,-8.53,-18.85,Relax
46:59.0,544,518,777,912,317,2.23,449.01,1.55,20723.69,325,245,20723.95,224,429481888,4294956765,491,0.99,-0.24,0.09,-0.41,-0.3,-2.05,-14.25,-73.87,-8.29,-16.84,-1.92,-8.53,-19.12,Relax
46:59.1,663,521,781.5,912,315,2.25,444.92,1.54,20723.69,325,246,20723.95,224,429481888,4294951745,737,0.99,-0.23,0.08,-2.41,1.21,-0.47,-13.68,-74.5,-8.53,-16.94,-1.88,-8.73,-19.25,Relax
46:59.2,427,519,778.5,912,314,2.26,442.88,1.53,20723.69,325,241,20723.95,224,429481888,4294944290,978,0.99,-0.24,0.09,-1.92,0.54,-0.05,-14.12,-73.97,-8.7,-17.13,-1.78,-8.92,-19.4,Relax
46:59.3,543,519,778.5,912,313,2.27,440.85,1.53,20723.69,325,242,20723.95,224,429481888,4294937318,1220,0.99,-0.24,0.08,-1.23,-0.5,-0.45,-14.09,-74.22,-8.79,-17.45,-1.74,-9,-19.72,Relax
46:59.5,586,521,781.5,912,312,2.28,438.82,1.52,20723.69,325,242,20723.95,224,429481888,4294930346,1462,0.99,-0.24,0.08,-2.33,1.77,-1.85,-13.96,-74.3,-9.01,-17.48,-1.88,-9.21,-19.75,Relax
46:59.6,403,518,777,912,313,2.27,440.85,1.53,20723.69,325,239,20723.95,224,429481888,4294921931,1701,0.99,-0.23,0.08,-1.89,1.38,-0.47,-13.75,-74.39,-9.18,-17.56,-1.84,-9.36,-19.83,Relax
46:59.7,647,521,781.5,912,313,2.27,440.85,1.53,20723.69,325,240,20723.95,224,429481888,4294913995,1941,0.99,-0.24,0.09,-1.23,-0.78,-1.31,-14.06,-74.02,-9.27,-17.91,-1.9,-9.46,-20.16,Relax
46:59.9,502,520,780,912,313,2.27,440.85,1.53,20723.69,325,238,20723.95,224,429481888,4294905103,2179,0.99,-0.24,0.07,-2.22,1.81,-1.15,-14.02,-74.42,-9.48,-17.94,-1.95,-9.66,-20.2,Relax
47:00.0,506,520,780,912,314,2.26,442.88,1.53,20.52,314,237,20724.13,241,429489568,0,0,0.99,-0.24,0.09,-1.44,0.77,-1.14,-14.07,-74,-9.59,-18.09,-1.99,-9.77,-20.33,Relax
