Datetime, ECGRaw , AvgECG , ampECG , MAX , GSRRaw , Resistance , GSR(kohm) , SCL , GSRRMS , GSRMAV , EMGRaw , EMGRMS , EMGMAV , EMGVAR , EMGSSI , IEMG , AccX , AccY, AccZ , GyroX , GyroY , GyroZ , Aroll , Apitch , Groll , Gpitch, Gyaw , Combroll , Combpitch,Features
38:18.7,600,559,838.5,614,422,1.42,702.16,2.06,20723.84,421,153,154.6,154,23900,47745,309,0.95,0,0.3,-3.15,0.64,-3.44,-0.34,-70.88,-1.14,-1.38,-0.29,-1.11,-4.16,Standing
38:18.8,549,559,838.5,614,421,1.43,699.34,2.06,20723.84,421,156,154.6,154,23900,72081,465,0.95,0.01,0.29,-3.47,-1.69,-2.07,0.01,-71.48,-1.43,-1.75,-0.42,-1.37,-4.54,Standing
38:18.9,537,557,835.5,614,421,1.43,699.34,2.06,20723.84,421,156,154.6,154,23900,96417,621,0.96,0.01,0.29,-1.05,0.48,-1.64,-0.16,-71.38,-1.48,-1.9,-0.5,-1.43,-4.68,Standing
38:19.0,567,558,837,614,421,1.43,699.34,2.06,20723.84,421,152,154.6,154,23900,119521,773,0.95,0,0.29,-2.15,0.06,-0.55,-0.48,-71.41,-1.64,-2.09,-0.48,-1.59,-4.87,Standing
38:19.1,521,555,832.5,614,421,1.43,699.34,2.06,20723.84,421,156,154.6,154,23900,143857,929,0.95,0.01,0.29,-3.95,-0.56,0.21,0.08,-71.68,-1.98,-2.35,-0.38,-1.89,-5.12,Standing
38:19.2,516,553,829.5,614,422,1.42,702.16,2.06,20723.84,421,156,154.6,154,23900,168193,1085,0.96,0.01,0.28,-1.58,2.02,0.21,-0.27,-72.09,-2.08,-2.35,-0.28,-2.01,-5.14,Standing
38:19.3,525,551,826.5,614,421,1.43,699.34,2.06,20723.84,421,153,154.6,154,23900,191602,1238,0.96,0,0.27,-2.94,-1.2,0.19,-0.48,-72.74,-2.32,-2.67,-0.18,-2.25,-5.47,Standing
38:19.4,540,550,825,614,421,1.43,699.34,2.06,20723.84,421,152,154.6,154,23900,214706,1390,0.96,0,0.3,-0.98,1.74,-0.11,-0.4,-71.26,-2.36,-2.7,-0.11,-2.28,-5.44,Standing
38:19.5,508,548,822,614,421,1.43,699.34,2.06,20723.84,421,152,154.21,154,23780,0,0,0.96,0,0.3,-2.21,0.63,-0.69,-0.62,-71.23,-2.52,-2.83,-0.1,-2.45,-5.57,Standing
38:19.6,487,545,817.5,614,421,1.43,699.34,2.06,20723.84,421,152,154.21,154,23780,23104,152,0.96,-0.01,0.3,-0.34,0.69,-2.53,-1.37,-71.13,-2.5,-2.96,-0.28,-2.45,-5.69,Standing
38:19.7,515,544,816,614,421,1.43,699.34,2.06,20723.84,421,152,154.21,154,23780,46208,304,0.96,0,0.28,-1.8,-1.37,-3.14,-0.45,-71.95,-2.62,-3.3,-0.51,-2.54,-6.04,Standing
38:19.8,490,541,811.5,614,421,1.43,699.34,2.06,20723.84,421,152,154.21,154,23780,69312,456,0.95,0.01,0.28,-1.83,-1.24,-1.85,-0.07,-72.26,-2.75,-3.62,-0.62,-2.64,-6.36,Standing
38:19.9,480,538,807,614,421,1.43,699.34,2.06,20723.84,421,152,154.21,154,23780,92416,608,0.95,0,0.28,-1,-1.16,0.43,-0.48,-71.95,-2.79,-3.93,-0.5,-2.7,-6.66,Standing
38:20.0,488,536,804,614,422,1.42,702.16,2.06,20723.84,421,155,154.21,154,23780,116441,763,0.97,0,0.27,-1.18,2.1,0.08,-0.8,-72.75,-2.86,-3.92,-0.41,-2.77,-6.68,Standing
38:20.1,513,535,802.5,614,421,1.43,699.34,2.06,20723.84,421,152,154.21,154,23780,139545,915,0.98,0,0.29,0.1,1.92,-1.95,-0.5,-72.12,-2.79,-3.93,-0.53,-2.7,-6.66,Standing
38:20.2,777,545,817.5,777,422,1.42,702.16,2.06,20723.84,421,156,154.21,154,23780,163881,1071,0.97,0,0.27,-1.15,-1.55,-2.79,-0.43,-72.77,-2.85,-4.29,-0.73,-2.75,-7.03,Standing
38:20.3,553,545,817.5,777,422,1.42,702.16,2.06,20723.84,421,156,154.21,154,23780,188217,1227,0.96,0,0.26,-1.85,-0.25,-3.52,-0.31,-73.47,-2.98,-4.51,-1,-2.87,-7.27,Standing
38:20.4,608,547,820.5,777,422,1.42,702.16,2.06,20723.84,421,152,154.21,154,23780,211321,1379,0.95,0.01,0.27,-1.6,4.5,-1.82,0.14,-72.59,-3.08,-4.26,-1.1,-2.95,-7,Standing
38:20.5,516,546,819,777,421,1.43,699.34,2.06,20723.84,421,152,153.11,153,23441,0,0,0.96,0.01,0.27,-3.05,0.05,-0.11,0.28,-72.61,-3.33,-4.46,-1.03,-3.18,-7.18,Standing
38:20.6,505,545,817.5,777,421,1.43,699.34,2.06,20723.84,421,155,153.11,153,23441,24025,155,0.97,0,0.28,-2.49,0.63,0.48,-0.46,-72.11,-3.52,-4.59,-0.91,-3.4,-7.29,Standing
38:20.8,537,544,816,777,422,1.42,702.16,2.06,20723.84,421,152,153.11,153,23441,47129,307,0.96,0,0.28,-0.89,2.18,-1.92,-0.61,-72.37,-3.55,-4.58,-1.02,-3.44,-7.29,Standing
38:20.8,508,543,814.5,777,422,1.42,702.16,2.06,20723.84,421,152,153.11,153,23441,70233,459,0.96,0.01,0.28,-1.09,1.09,-1.97,0.08,-72.33,-3.61,-4.67,-1.14,-3.46,-7.37,Standing
38:20.9,522,543,814.5,777,422,1.42,702.16,2.06,20723.84,421,155,153.11,153,23441,94258,614,0.95,0.01,0.28,-0.52,0.49,-0.44,-0.1,-71.92,-3.6,-4.82,-1.1,-3.46,-7.5,Standing
38:21.0,536,542,813,777,422,1.42,702.16,2.06,20723.84,421,152,153.11,153,23441,117362,766,0.96,0.01,0.28,-2.01,-0.73,-0.74,0.2,-72.07,-3.75,-5.09,-1.1,-3.59,-7.77,Standing
38:21.1,554,543,814.5,777,422,1.42,702.16,2.06,20723.84,421,154,153.11,153,23441,141078,920,0.96,0.01,0.27,-1.87,3.25,-2.15,-0.24,-72.59,-3.88,-4.96,-1.23,-3.73,-7.67,Standing
38:21.2,514,542,813,777,422,1.42,702.16,2.06,20723.84,421,155,153.11,153,23441,165103,1075,0.96,0.01,0.29,-3.72,2.52,-1.33,-0.26,-71.92,-4.2,-4.91,-1.29,-4.04,-7.59,Standing
38:21.3,524,541,811.5,777,422,1.42,702.16,2.06,20723.84,421,155,153.11,153,23441,189128,1230,0.95,0.01,0.27,-2.6,-2.09,-2.24,-0.13,-72.35,-4.4,-5.32,-1.43,-4.23,-8,Standing
38:21.4,552,542,813,777,422,1.42,702.16,2.06,20723.84,421,155,153.11,153,23441,213153,1385,0.95,0.02,0.28,-1.66,0.5,-1.24,0.61,-71.95,-4.51,-5.47,-1.48,-4.31,-8.13,Standing
38:21.5,610,543,814.5,777,422,1.42,702.16,2.06,20723.85,421,151,153.61,153,23594,0,0,0.96,0.02,0.28,-1.82,1.1,1.34,0.34,-72.31,-4.63,-5.56,-1.27,-4.43,-8.23,Standing
38:21.6,561,544,816,777,422,1.42,702.16,2.06,20723.85,421,154,153.61,153,23594,23716,154,0.97,0,0.28,-3,1.42,1.73,-0.65,-72.29,-4.87,-5.62,-1.02,-4.71,-8.29,Standing
38:21.7,621,546,819,777,422,1.42,702.16,2.06,20723.85,421,154,153.61,153,23594,47432,308,0.96,0,0.27,-1.85,3.12,-0.45,-0.68,-72.65,-5.01,-5.51,-0.99,-4.83,-8.19,Standing
38:21.8,526,545,817.5,777,422,1.42,702.16,2.06,20723.85,421,151,153.61,153,23594,70233,459,0.97,0,0.27,-2.59,2.98,-0.14,-0.47,-72.79,-5.21,-5.41,-0.92,-5.02,-8.1,Standing
38:21.9,523,545,817.5,777,422,1.42,702.16,2.06,20723.85,421,154,153.61,153,23594,93949,613,0.97,0,0.28,-6.11,-1.53,-1.89,-0.51,-72.37,-5.76,-5.76,-1.03,-5.55,-8.43,Standing
38:22.0,547,545,817.5,777,422,1.42,702.16,2.06,20723.85,421,154,153.61,153,23594,117665,767,0.96,0,0.28,-4.02,3.76,-3.68,-0.75,-72.12,-6.11,-5.59,-1.32,-5.89,-8.25,Standing
38:22.1,535,544,816,777,422,1.42,702.16,2.06,20723.85,421,153,153.61,153,23594,141074,920,0.95,0.01,0.29,-2.64,1.58,-3.4,-0.17,-71.61,-6.32,-5.63,-1.58,-6.07,-8.27,Standing
38:22.2,546,545,817.5,777,422,1.42,702.16,2.06,20723.85,421,154,153.61,153,23594,164790,1074,0.95,-0.01,0.31,-1.5,-1.85,-1.87,-1.02,-70.49,-6.41,-6.01,-1.69,-6.19,-8.59,Standing
38:22.3,572,545,817.5,777,422,1.42,702.16,2.06,20723.85,421,154,153.61,153,23594,188506,1228,0.95,0,0.28,-2.76,0.01,-0.6,-0.79,-72.01,-6.63,-6.21,-1.67,-6.4,-8.85,Standing
38:22.4,625,547,820.5,777,422,1.42,702.16,2.06,20723.85,421,150,153.61,153,23594,211006,1378,0.96,0.01,0.29,-1.33,3.79,-1.64,0.02,-71.62,-6.71,-6.03,-1.76,-6.44,-8.66,Standing
38:22.5,532,546,819,777,422,1.42,702.16,2.06,20723.86,422,150,152.81,152,23349,0,0,0.96,0.01,0.28,-2.72,-0.1,1.1,-0.09,-72.07,-6.92,-6.24,-1.57,-6.65,-8.87,Standing
38:22.6,552,547,820.5,777,422,1.42,702.16,2.06,20723.86,422,154,152.81,152,23349,23716,154,0.96,0,0.29,-2.58,-0.55,0.11,-0.58,-71.78,-7.12,-6.5,-1.48,-6.86,-9.11,Standing
38:22.7,594,547,820.5,777,422,1.42,702.16,2.06,20723.86,422,154,152.81,152,23349,47432,308,0.96,0,0.29,-0.83,1.18,-2.14,-0.82,-71.93,-7.15,-6.58,-1.61,-6.9,-9.19,Standing
38:22.8,594,548,822,777,422,1.42,702.16,2.06,20723.86,422,154,152.81,152,23349,71148,462,0.96,0,0.28,-1.03,-0.37,-0.85,-0.64,-72.31,-7.2,-6.82,-1.62,-6.94,-9.44,Standing
38:22.9,577,549,823.5,777,422,1.42,702.16,2.06,20723.86,422,153,152.81,152,23349,94557,615,0.96,-0.01,0.29,-1.5,0.7,-1.3,-0.9,-71.46,-7.29,-6.95,-1.67,-7.04,-9.53,Standing
38:23.0,637,550,825,777,422,1.42,702.16,2.06,20723.86,422,154,152.81,152,23349,118273,769,0.96,0,0.3,-1.53,3.41,-2.83,-0.73,-71.29,-7.39,-6.81,-1.87,-7.12,-9.39,Standing
38:23.1,560,551,826.5,777,422,1.42,702.16,2.06,20723.86,422,153,152.81,152,23349,141682,922,0.94,0.01,0.28,-2.66,-0.02,-0.41,-0.1,-72.05,-7.6,-7.01,-1.84,-7.3,-9.61,Standing
38:23.2,539,550,825,777,422,1.42,702.16,2.06,20723.86,422,153,152.81,152,23349,165091,1075,0.96,0,0.29,-0.97,2.27,-0.35,-0.44,-71.67,-7.64,-6.98,-1.79,-7.35,-9.57,Standing
38:23.3,531,550,825,777,422,1.42,702.16,2.06,20723.86,422,153,152.81,152,23349,188500,1228,0.97,0,0.29,-1.61,1.57,-0.63,-0.86,-71.81,-7.74,-7.02,-1.78,-7.47,-9.62,Standing
38:23.4,556,550,825,777,422,1.42,702.16,2.06,20723.86,422,153,152.81,152,23349,211909,1381,0.96,0.01,0.28,-1.87,-1.19,-1.65,-0.2,-72.33,-7.88,-7.35,-1.86,-7.57,-9.95,Standing
38:23.5,524,550,825,777,422,1.42,702.16,2.06,20723.86,422,150,153.1,153,23439,0,0,0.96,0.01,0.28,-1.76,0.08,-1.05,-0.12,-72.32,-8,-7.54,-1.89,-7.68,-10.13,Standing
38:23.6,508,549,823.5,777,422,1.42,702.16,2.06,20723.86,422,149,153.1,153,23439,22201,149,0.96,0,0.28,-2.27,2.64,-1.44,-0.54,-71.96,-8.17,-7.47,-1.95,-7.86,-10.05,Standing
38:23.7,537,549,823.5,777,422,1.42,702.16,2.06,20723.86,422,153,153.1,153,23439,45610,302,0.96,0.01,0.29,-2.58,0.34,-2.46,-0.27,-71.57,-8.37,-7.64,-2.12,-8.05,-10.2,Standing
38:23.8,520,548,822,777,422,1.42,702.16,2.06,20723.86,422,149,153.1,153,23439,67811,451,0.95,0.01,0.28,-1.43,-0.66,-1.37,-0.18,-72.04,-8.46,-7.9,-2.18,-8.12,-10.47,Standing
38:23.9,466,547,820.5,777,422,1.42,702.16,2.06,20723.86,422,153,153.1,153,23439,91220,604,0.95,0,0.27,-1.83,1.05,0.4,-0.44,-72.44,-8.58,-8,-2.06,-8.26,-10.57,Standing
38:24.0,475,546,819,777,422,1.42,702.16,2.06,20723.86,422,153,153.1,153,23439,114629,757,0.96,-0.01,0.29,-1.98,0.43,-0.56,-0.87,-71.45,-8.73,-8.16,-2.04,-8.41,-10.69,Standing
38:24.1,499,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,152,153.1,153,23439,137733,909,0.97,0,0.27,-1.79,-0.23,-1.56,-0.62,-72.82,-8.85,-8.38,-2.11,-8.52,-10.96,Standing
38:24.2,527,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,153,153.1,153,23439,161142,1062,0.96,0.01,0.27,-1.78,-1.26,-1.36,0.09,-72.75,-8.97,-8.7,-2.17,-8.61,-11.27,Standing
38:24.3,479,544,816,777,422,1.42,702.16,2.06,20723.86,422,153,153.1,153,23439,184551,1215,0.97,0,0.27,-3.15,-1.18,-1.58,-0.45,-72.69,-9.23,-9.03,-2.25,-8.88,-11.57,Standing
38:24.4,573,544,816,777,422,1.42,702.16,2.06,20723.86,422,153,153.1,153,23439,207960,1368,0.97,0,0.27,-3.18,1.71,-3.24,-0.33,-72.8,-9.49,-9.05,-2.49,-9.13,-11.6,Standing
38:24.5,654,546,819,777,422,1.42,702.16,2.06,20723.86,422,152,152.01,152,23105,0,0,0.96,0.01,0.28,-2.89,2.93,-3.77,-0.18,-72.45,-9.73,-8.96,-2.79,-9.34,-11.5,Standing
38:24.6,555,546,819,777,422,1.42,702.16,2.06,20723.86,422,149,152.01,152,23105,22201,149,0.95,0.01,0.28,-2.63,3.11,-2.34,0.21,-72.19,-9.93,-8.85,-2.94,-9.53,-11.38,Standing
38:24.7,559,546,819,777,422,1.42,702.16,2.06,20723.86,422,152,152.01,152,23105,45305,301,0.95,0.01,0.28,-1.69,3.53,-1.63,0.16,-72.08,-10.04,-8.7,-3.03,-9.64,-11.23,Standing
38:24.8,547,546,819,777,422,1.42,702.16,2.06,20723.86,422,152,152.01,152,23105,68409,453,0.96,0.01,0.29,-2.03,1.52,-0.11,0.27,-71.8,-10.19,-8.74,-2.96,-9.77,-11.27,Standing
38:24.9,554,546,819,777,422,1.42,702.16,2.06,20723.86,422,152,152.01,152,23105,91513,605,0.96,0.01,0.29,-1.59,1.18,-0.98,-0.22,-71.89,-10.29,-8.83,-2.98,-9.89,-11.35,Standing
38:25.0,551,546,819,777,422,1.42,702.16,2.06,20723.86,422,152,152.01,152,23105,114617,757,0.96,0.01,0.28,-1.82,0.05,-1.46,0.18,-72.11,-10.42,-9.02,-3.05,-10,-11.55,Standing
38:25.1,556,546,819,777,422,1.42,702.16,2.06,20723.86,422,152,152.01,152,23105,137721,909,0.96,0,0.28,-0.34,1.4,-0.4,-0.43,-72.43,-10.4,-9.08,-3.01,-10,-11.62,Standing
38:25.2,572,547,820.5,777,422,1.42,702.16,2.06,20723.86,422,152,152.01,152,23105,160825,1061,0.97,0.02,0.26,-4.13,2.5,-1.03,0.48,-73.3,-10.76,-9.03,-3.03,-10.31,-11.6,Standing
38:25.3,636,548,822,777,422,1.42,702.16,2.06,20723.86,422,152,152.01,152,23105,183929,1213,0.95,0.01,0.28,-2.26,3.89,-1.24,0.03,-71.76,-10.93,-8.84,-3.08,-10.49,-11.36,Standing
38:25.4,535,548,822,777,422,1.42,702.16,2.06,20723.86,422,149,152.01,152,23105,206130,1362,0.96,0.01,0.29,-3.34,0.44,-1.34,-0.01,-71.8,-11.21,-9,-3.13,-10.76,-11.51,Standing
38:25.5,524,547,820.5,777,422,1.42,702.16,2.06,20723.86,422,149,151.11,151,22832,0,0,0.95,0.01,0.29,-2.76,0.63,-2.37,-0.2,-71.38,-11.43,-9.14,-3.29,-10.98,-11.63,Standing
38:25.6,526,547,820.5,777,422,1.42,702.16,2.06,20723.86,422,148,151.11,151,22832,21904,148,0.95,0,0.29,-2.89,1.18,-0.83,-0.33,-71.39,-11.66,-9.22,-3.3,-11.2,-11.71,Standing
38:25.7,544,547,820.5,777,422,1.42,702.16,2.06,20723.86,422,152,151.11,151,22832,45008,300,0.95,0.01,0.3,-2.35,0.85,0.06,-0.01,-70.84,-11.84,-9.33,-3.21,-11.36,-11.79,Standing
38:25.8,503,547,820.5,777,422,1.42,702.16,2.06,20723.86,422,152,151.11,151,22832,68112,452,0.96,0.01,0.28,-2.5,0.7,0.6,-0.19,-71.89,-12.03,-9.47,-3.07,-11.56,-11.96,Standing
38:25.9,514,546,819,777,422,1.42,702.16,2.06,20723.86,422,152,151.11,151,22832,91216,604,0.97,0,0.3,-2.27,2.02,-1.54,-0.33,-71.47,-12.2,-9.46,-3.14,-11.73,-11.94,Standing
38:26.0,560,546,819,777,422,1.42,702.16,2.06,20723.86,422,151,151.11,151,22832,114017,755,0.95,0,0.29,-1.91,1.09,-2.3,-0.68,-71.36,-12.34,-9.55,-3.3,-11.87,-12.03,Standing
38:26.1,574,547,820.5,777,422,1.42,702.16,2.06,20723.86,422,151,151.11,151,22832,136818,906,0.95,0.01,0.29,-1.67,1.17,-1.55,-0.28,-71.48,-12.45,-9.64,-3.37,-11.96,-12.11,Standing
38:26.2,495,546,819,777,422,1.42,702.16,2.06,20723.86,422,150,151.11,151,22832,159318,1056,0.94,0.01,0.29,-1.98,1.16,-0.93,-0.28,-71.48,-12.59,-9.72,-3.39,-12.1,-12.19,Standing
38:26.3,492,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,152,151.11,151,22832,182422,1208,0.96,0.01,0.29,-2.91,2.8,0.32,-0.04,-71.56,-12.83,-9.64,-3.27,-12.32,-12.12,Standing
38:26.4,501,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,151,151.11,151,22832,205223,1359,0.96,0.01,0.3,-2.05,2.98,-1.66,-0.19,-71.18,-12.98,-9.54,-3.36,-12.47,-12.01,Standing
38:26.5,497,544,816,777,422,1.42,702.16,2.06,20723.86,422,151,151,151,22801,0,0,0.95,0.01,0.29,-2.58,0.65,-1.58,-0.19,-71.28,-13.18,-9.68,-3.44,-12.66,-12.14,Standing
38:26.6,548,544,816,777,422,1.42,702.16,2.06,20723.86,422,151,151,151,22801,22801,151,0.95,0.01,0.29,-2.4,2.57,-1.08,0.04,-71.42,-13.37,-9.62,-3.47,-12.83,-12.09,Standing
38:26.7,559,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,151,151,151,22801,45602,302,0.95,0.01,0.3,-1.82,1.89,-1,-0.05,-70.65,-13.49,-9.63,-3.49,-12.95,-12.07,Standing
38:26.8,612,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,151,151,151,22801,68403,453,0.95,0,0.3,-2.15,-0.54,-0.93,-0.75,-70.93,-13.65,-9.88,-3.5,-13.14,-12.32,Standing
38:26.9,513,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,151,151,151,22801,91204,604,0.96,0.01,0.3,-2.32,2.17,-0.6,-0.24,-71.14,-13.83,-9.87,-3.48,-13.29,-12.32,Standing
38:27.0,528,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,147,151,151,22801,112813,751,0.96,0.01,0.3,-1.65,1.43,-0.77,-0.23,-71.12,-13.94,-9.92,-3.48,-13.39,-12.37,Standing
38:27.1,527,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,151,151,151,22801,135614,902,0.96,0,0.3,-2.13,-0.84,-0.63,-0.59,-71.2,-14.1,-10.21,-3.47,-13.56,-12.65,Standing
38:27.3,537,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,150,151,151,22801,158114,1052,0.95,0.01,0.3,-0.99,3.11,-1.95,-0.17,-70.72,-14.14,-10.09,-3.58,-13.58,-12.52,Standing
38:27.3,587,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,150,151,151,22801,180614,1202,0.94,0.01,0.29,-2.31,-0.49,0.61,-0.11,-71.25,-14.32,-10.34,-3.44,-13.75,-12.78,Standing
38:27.5,505,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,150,151,151,22801,203114,1352,0.96,-0.01,0.3,-2.56,-1.21,0.54,-0.98,-71.02,-14.52,-10.67,-3.31,-13.98,-13.08,Standing
38:27.6,559,545,817.5,777,422,1.42,702.16,2.06,20723.86,422,146,149.81,149,22442,0,0,0.95,-0.01,0.28,-1.71,1.59,0.27,-1.29,-71.76,-14.63,-10.71,-3.2,-14.1,-13.15,Standing
38:27.7,486,544,816,777,422,1.42,702.16,2.06,20723.86,422,146,149.81,149,22442,21316,146,0.96,0.01,0.3,-2.95,-0.13,-0.73,-0.26,-71.37,-14.87,-10.92,-3.2,-14.29,-13.34,Standing
38:27.8,464,543,814.5,777,423,1.42,705,2.07,20723.86,422,147,149.81,149,22442,42925,293,0.96,0,0.29,-1.63,3.57,-0.11,-0.78,-71.42,-14.98,-10.76,-3.13,-14.41,-13.19,Standing
38:27.9,475,542,813,777,422,1.42,702.16,2.06,20723.86,422,150,149.81,149,22442,65425,443,0.96,-0.01,0.32,-2.47,0.21,-0.79,-1.43,-69.96,-15.17,-10.95,-3.13,-14.62,-13.31,Standing
38:28.0,490,541,811.5,777,422,1.42,702.16,2.06,20723.86,422,146,149.81,149,22442,86741,589,0.96,0,0.29,-2.73,1.63,-1.44,-0.62,-71.38,-15.39,-10.98,-3.19,-14.8,-13.4,Standing
38:28.1,470,541,811.5,777,422,1.42,702.16,2.06,20723.86,422,147,149.81,149,22442,108350,736,0.96,-0.01,0.29,-2.73,0.8,-1.01,-1.17,-71.27,-15.61,-11.1,-3.22,-15.03,-13.51,Standing
38:28.2,493,540,810,777,422,1.42,702.16,2.06,20723.86,422,146,149.81,149,22442,129666,882,0.96,-0.01,0.29,-2.47,1.39,-1.67,-1.19,-71.71,-15.8,-11.17,-3.31,-15.22,-13.59,Standing
38:28.3,527,540,810,777,423,1.42,705,2.07,20723.86,422,150,149.81,149,22442,152166,1032,0.94,-0.01,0.29,-2.29,2.55,-2.19,-1.43,-71.35,-15.97,-11.11,-3.45,-15.39,-13.52,Standing
38:28.4,576,541,811.5,777,423,1.42,705,2.07,20723.86,422,150,149.81,149,22442,174666,1182,0.94,0,0.32,-2.81,1.74,-1.01,-0.76,-69.79,-16.2,-11.14,-3.47,-15.59,-13.48,Standing
38:28.5,496,539,808.5,777,423,1.42,705,2.07,20723.86,422,146,149.81,149,22442,195982,1328,0.96,-0.01,0.32,-3.04,0.58,-0.27,-1.22,-69.91,-16.45,-11.28,-3.41,-15.84,-13.63,Standing
38:28.6,528,539,808.5,777,423,1.42,705,2.07,20723.87,422,150,147.81,147,21847,0,0,0.95,-0.01,0.31,-1.82,0.14,-2.61,-1.04,-70.43,-16.58,-11.47,-3.6,-15.96,-13.82,Standing
38:28.7,533,539,808.5,777,423,1.42,705,2.07,20723.87,422,150,147.81,147,21847,22500,150,0.95,-0.01,0.3,-0.18,1.59,-1.47,-0.92,-70.75,-16.54,-11.51,-3.66,-15.92,-13.88,Standing
38:28.8,548,538,807,777,423,1.42,705,2.07,20723.87,422,150,147.81,147,21847,45000,300,0.95,-0.01,0.31,-0.71,-1.11,-1.05,-0.89,-70.49,-16.56,-11.82,-3.69,-15.93,-14.17,Standing
38:28.9,514,538,807,777,423,1.42,705,2.07,20723.87,422,150,147.81,147,21847,67500,450,0.95,-0.01,0.29,-1.96,-0.61,-1.11,-0.97,-71.6,-16.7,-12.08,-3.72,-16.07,-14.47,Standing
38:36.9,500,500,750,500,423,1.42,705,2.07,0,0,141,0,0,0,40330,284,0.96,0.01,0.28,-1.21,-0.67,2.31,0.26,-71.98,0.29,-0.19,0.36,0.29,-3.06,Left Fall while Standing
38:37.0,427,463,694.5,500,423,1.42,705,2.07,0,0,142,0,0,0,60494,426,0.97,0,0.25,-0.51,-3.73,3.43,-0.59,-73.87,0.3,-0.74,0.76,0.26,-3.66,Left Fall while Standing
38:37.0,550,492,738,550,423,1.42,705,2.07,0,0,143,0,0,0,80943,569,0.99,0.01,0.28,-2.18,-3.14,-2.51,0.12,-72.45,0.14,-1.23,0.59,0.14,-4.08,Left Fall while Standing
38:37.1,636,528,792,636,424,1.41,707.85,2.07,0,0,144,0,0,0,101679,713,0.99,0.02,0.28,7.99,6.47,-9.48,0.34,-72.39,0.97,-0.8,-0.25,0.94,-3.66,Left Fall while Standing
38:37.2,593,541,811.5,636,424,1.41,707.85,2.07,0,0,142,0,0,0,121843,855,0.96,0.03,0.23,8.12,8.08,-12.15,1.41,-74.61,1.81,-0.21,-1.35,1.79,-3.19,Left Fall while Standing
38:37.3,641,557,835.5,641,423,1.42,705,2.07,0,0,142,0,0,0,142007,997,0.97,0.05,0.26,4.41,7.09,-12.48,2.43,-73.09,2.29,0.28,-2.48,2.3,-2.65,Left Fall while Standing
